,Rating,Review,Sentiment
11,10.0,"Who would have expected Kung Fu Panda to become a surprising, heartwarming summer hit back in 2008, where I thought it had captured the very essence of a typical martial arts film, and distilled it into an animated piece appealing both to kids and adults alike. The big risk involved is of course coming up with the inevitable follow up film given the profits that it had raked in, that won't be an insult to its fans, and yet maintaining that same level of appeal the original had. Kung Fu Panda 2 succeeded.",1
12,10.0,"The question that has been floating around about Kung Fu Panda 2 is if it is Shrek 2 or Toy Story 2 of animated sequels? Well, I'm happy to say it's Toy Story 2 kind of animated sequel - a genuine good movie that takes risks and succeeds rather than rehashing the first movie.",1
13,8.0,"Having seen and enjoyed (if not been bowled over by) the original, I was surprised and delighted by this movie that seems to prove that Dreamworks, while still not quite on a Pixar level (Yet!) could soon catch them up. It handles much more sensitive material than the first movie and tackles some truly dark and heavy subject material, but manages to keep it from becoming a drama by dropping in comedic material in a manner that is never jarring, out of place, or desperate. Lord Shen made for one of the most delightful villains of recent movie history. His push against the future contrasting with Po's struggle with the past was wonderful to watch. Po's talks with his father brought a tear to my eye in more than one moment in the film. This company and production team have firmly established themselves as formidable storytellers and I'm eager to see what's next.",1
14,9.0,"Now that is not to say the original Kung Fu Panda is a bad movie, actually it is a very entertaining movie and one of Dreamworks' better films. It's just that I preferred this sequel, I felt it had more heart and energy although the first film is not at all devoid of those qualities.",0
15,10.0,"""Kungfu Panda 2"" is an excellent sequel to an excellent preceding film and a truly fun film to experience with your family and friends. It is as enjoyable as watching through the first time, maybe even better. Here, the elements from the first film are improved and crafted for this sequel to create a wonderful, stunning, and memorable adventure that will surely entertain all its audiences and leave them hungry for more Po.",1
16,8.0,"My biggest fear about sequels is it's gonna end up pretty bad and ruin the first one. But I remember, Dreamworks already understand how to make a true good animated movie so I don't have to worry. Now the sequel just got more awesome. Non-stop action and non-stop laughs. The heart is also there. ""Kung Fu Panda 2"" is just as good as the first one.",1
17,8.0,"Kung Fu Panda 2 is better than the original. The main character actually has a character arc, and it feels more like a movie overall.",0
18,,There was so many ways the sequel could have been much worse but DreamWorks certainly surprised me with this movie.,1
19,10.0,"The first word I can say about this movie is, wow! Now once again I know that I enjoy animation movies more than anything but this is one of my top 5 favorites. Kung Fu Panda 2 when I first saw the trailer looked like a typical sequel and kind of a corny ending line, ""This could be the end of kung fu..."" despite the fact that I liked the first movie. However, the past tense of my sentence pretty much tells where this review is headed, not to mention the stars, but onto the review.",1
20,8.0,Kung fu panda 2 is a better made movie than Kung fu panda.,0
21,9.0,"Paper-cut shadows, ink folk music and various Chinese cultural elements are brilliantly integrated to tell: no matter how much pain in life and the past, we must grasp the present and strive for the future. In addition to the more difficult Kung Fu, there seems to be a problem. Po' s natural and extraordinary fate, Shen Wangye tried to change his destiny. As a result, everyone confirmed his destiny, so the foundation of everything is based on "" destiny by heaven ""?",1
22,,"Kung Fu Panda was huge in every sense, $631 million at the worldwide box office and an indelible character amply voiced by Jack Black. This is a voice role that may come to define his career, even though he does not actually appear in a single frame.",0
23,9.0,"Let me preface by saying I was rather unimpressed with the first Kung Fu Panda. As entertaining and well-choreographed as it was, it didn't pass my bar for mediocre DreamWorks animated movies. It was amusing and had some heart, but all-in-all was pretty expected. Now when I got a chance to see a preview of Kung Fu Panda 2, I was rather indifferent to seeing DreamWorks trying to pump out a mediocre sequel and a new franchise. But WOW... was I wrong! I take back everything I said earlier because, man oh man, I have to admit that Kung Fu Panda 2 was one of the best animated films I have ever seen.",0
24,,"Kung Fu Panda 2 was not as good as the original. The story isn't as good and neither is the ""Jack Black humor"" that made the original what it was. That being said, the villain is really good and the plot is still pretty good. 2 is also a little more predictable. Overall, Kung Fu Panda 2 is a good movie, although it fails to be as good as the first.",0
25,8.0,"Po the Dragon Warrior (Jack Black) is back. He's settled in and not only is he a cherished member of his kung fu team, but the people like him too. When a pack of wolves attack a village for their metal Po has a vision-- which was more like a snippet of a memory--and he then has the urge to find his roots. The mission given to him by his master, Shifu (Dustin Hoffman), set him on the path to find his origin. He only has to defeat the wicked power hungry peacock, Shen (Gary Oldman), who has figured out how to use gun powder for his nefarious aims.",1
26,8.0,"It may seem a little bit similar to its predecessor and has many silly scenes. But this sequel more than compensates those flaws. It brings in great animation to the solid world created. Giving us a lot more action to make it even more interesting than before when it opts for the comedy. Not to forget, there is a lot more heart and emotion that really give it a great amount of humanity. A isolid sequel to a solid kids film.",1
27,8.0,"This is one of those sequels that doesn't continue a story but still manages to be successful. Kung Fu Panda has a plot that is so concise and well made that you cannot continue the story. You can however create a new story within the universe and do so with wonderful development of characters you already know and create one centered around the concept of man vs machine. The cast and writing is just as good as the original but it still feels like a sequel. This franchise could have been a solo film and I think that it should have. However, after seeing the first one, the sequel is luckily an animated film worthy of attention.",1
28,9.0,They should really continue to add dark moments/elements to these movies. That seems to be a huge factor in why films like this one are so good. Absolutely love it!,1
29,10.0,"Wow, I can't believe this is actually my very first time writing a review on IMDB, I initially didn't think I'd be doing it for a movie like Kung Fu Panda 2, let alone a sequel for that matter, but oh well.",1
30,9.0,This installment of Kung Fu Panda exceeded my expectations in all respects.,0
31,8.0,"In a summer packed with superheroes, pirates, and aliens, I wouldn't have guessed that my favorite movie so far would involve animals doing martial arts. Kung Fu Panda 2 was extremely impressive.",1
32,,"I've been in China for a month, discovering calligraphic cinematic principles. I had a chance to see this film while there and note two remarkable aspects.",1
33,10.0,"First and one of the only films where I can recognise myself in. It's a short film, and it has flaws, but I love it nonetheless.",1
34,10.0,Better than the first and a deeper plot of adventure abd better animation throughout. Characters had diverse personalities creating a richer ensemble.,1
35,8.0,Nice and fun movie! Great fun to watch no matter what is your age!,1
36,9.0,"A couple of years ago during the summer time Kung Fu Panda came out, it was a cute film with a very predictable story. I liked it over all, but I couldn't get into the voices as much and also the story had been done to death. The overweight goofy outcast wants to be with the cool group, he finds out he can but doubts himself but gets with the group when he discovers who he is. The sequel I was thinking I could just wait for the rental which I did and I have to say that I'm disappointed in myself that I didn't see it in the theater. Kung Fu Panda 2 is very original and has some amazing characters as well as some very beautiful animation.",1
37,8.0,"Kung Fu Panda 2 is an ""awesome"" delight.",1
38,9.0,"This is a Dreamworks' animated sequel to ""Kung Fu Panda,"" a story about noodle-shop worker-turned Dragon Warrior Po Ping, a giant panda. He joins elite Kung-Fu group the legendary Furious Five -- Tigress, Crane, Mantis, Viper and Monkey -- in protecting his home and the Valley of Peace. However, Po and the Furious Five learn that the treacherous Lord Shen of Gongman City is threatening the valley with a new weapon that threatens to end Kung Fu. While battling memory flashbacks of Lord Shen, Po attempt to stop Shen and learn the truth about his past. ",0
39,10.0,"Now known as the Warrior Dragon, Po protects the Valley of Peace along with his friends and fellow kung fu masters, the Furious Five. However, a villainous danger threatens Po's impressive new life with planes to use a secret weapon to vanish martial art and conquer China. In order to defeat his new enemy, Po has to remember his past and unlock secrets from his mysterious origins.",1
40,10.0,"First off, I wanna say I was a huge fan of the first movie. I really didn't think the sequel would be better. But, it turned out to be much more emotional and slightly more intense than the original, which happened to be very intense. This movie definitely deserves a higher IMDb rating.",1
41,7.0,Kung Fu Panda 2,0
42,8.0,"In the Valley of Peace, Po the Dragon Warrior does battle with a new peacock villain Lord Shen who uses his new weapon to take over Gongman City. It's a canon and it threatens to make Kung Fu obsolete. Also Po must come to terms with his origins that haunts him with crippling flashbacks, and find inner peace. It is also needed to work out issues with his father Mr. Ping.",1
43,,"This film is about the Kung Fu Panda's journey to find who he really is, and along the way he saves China from evil forces.",1
44,6.0,"Just got home from watching the first showing of Kung Fu Panda 4 in local cinema with my kids. We were all very excited about it because we loved the first film very much because of the excellent animation, the snappy dialogues and above all, its heart.",1
45,7.0,Kung Fu Panda 2 is a bit darker than the first – as most sequels are – but there's nothing here that will damage your kids.,0
46,4.0,"Same disappointing effort as the first. This time Po must face some demons from his past and discover his inner peace. Once again it is the villain that really impresses, with Gary Oldman getting all the best material. His voice is everything an antagonist needs to be. Calm, sinister, with a certain ounce of charm. The flashbacks are represented in what looks like 2D hand drawn animation. These segments have more depth and emotion than anything else in the film. By this point even Dreamworks' capable skills look tired. Why concentrate so much on the hairs on an animals face when you can't even build up some believable camaraderie between the Furious Five. If at any point I'd believed these characters were in danger I may have actually given a damn about the action sequences. A few jokes work, baby Po is cute, but I can't really recommend this.",0
47,8.0,The mind,0
48,6.0,¨ My fist hungers for justice! ¨,0
49,5.0,"DreamWorks Animation returns with more kid-friendly kung fu. Violence yes, but styled by Po Panda(voice of Jack Black). Po isn't totally happy helping his adopted father Mr. Ping(James Hong voice)at the noodle shop. His heart will race when called upon to face an evil Chinese peafowl Lord Shen(Gary Oldman). This conquest will also find the lovable panda searching for facts about his natural parents; and why are there no more pandas. Po's companions are back; Angelina Jolie as the voice of Tigress, Jackie Chan giving voice to Monkey and Lucy Liu the wispy voice of Viper. Computer generated battles supreme; very visual and entertaining. Master Shifu(voice of Dustin Hoffman) barely appears in this outing, but manages to deliver in a major way. This adventure stays right in step with the original. It is heart warming when Po discovers the truth about his past. A touching finale with the hero panda and adoptive goose father. Many other voices you may recognize: Dennis Haysbert, Seth Rogen, Jean-Claude Van Damme and David Cross. I'm surprised with the lack of ""potty"" humor that most animated fare features. There are many chances for young and old to laugh. Not quite as compelling as the original; but you get the sneaky suspicion we haven't seen the last of the Kung Fu Panda.",1
50,9.0,"I liked a lot the first ""Kung Fu Panda"" film, but I wasn't sure about the idea of a sequel (Especially considering how disappointing ""Cars 2"" was.) Fortunately it ended being incredibly good and funny, just like the first film. I think that, in some aspects, it was even better than the first movie, having more character and plot development. Instead of focusing too much in the new characters (Which, in my opinion, was the worst mistake from ""Cars 2"", and it is a common flaw in many sequels) ""Kung Fu Panda"" keeps the story focused in the characters from the first film, developing their personalities (Being the only exception Master Shifu, that here has just a secondary role) Anyway, I enjoyed a lot ""King Fu Panda 2"": The animation was excellent, the comedy was pretty effective, and it also added more elements to the plot from original movie, making it even better. And it also some heart-warming moments that worked very well, being one of the most enjoyable movies for the whole family from this year. ",1
51,5.0,"A few things can definitely be recommended about ""Kung Fu Panda 2"" in 3D and none of them have anything to do with Jack Black. Overall, the film gets mixed grades.",1
52,,"Kung-Fu masters led by the titled character (voiced by Jack Black) must join forces to fight an old enemy (a deranged peacock voiced by Gary Oldman) who has created a new weapon which threatens all which is good and right in animated Asia. Much darker and heavier than its predecessor, ""Kung-Fu Panda 2"" feels like it is somewhat forced as the movie gets into flashbacks and chaotic action sequences which sometimes become distracting to the warmth and complexities of the key characters involved. A bit on the scary side for really young age groups and not quite as compelling to older viewers, the movie is still successful overall but lacks the magic of the first. It also leaves the door open for more sequels by its finale. 4 stars out of 5.",1
53,6.0,"I loved the movie ""Kung Fu Panda"" and gave it a well-earned 9. However, ""Kung Fu Panda 2"" is like MOST CGI movies these days--an unnecessary sequel that was simply an excuse to bleed just a bit out of the original source material. Frankly, the plethora of sequels just seems very lazy and cynical towards the audience. Sure...""Kung Fu Panda 2"" is pretty good, but 'pretty good' is a far cry from the original. I sure would love to see an end to this awful practice.",0
54,5.0,"The first film was a good fun cartoon film, I was told by one or two people that the sequel is just as good (and it wouldn't really matter if you hadn't seen the first), so I decided to see it. Basically the film starts with the past, seeing the villain Shen the albino peacock (Gary Oldman) wanting to take over with the power of fireworks, and being told by The Soothsayer the elderly goat (Michelle Yeoh) that a warrior of black and white will one day defeat him, he obviously knows she means a panda, so has them all killed. Then skip forward to the present day, Po the tongue-in-cheek giant panda (Jack Black) has now established himself as the Dragon Warrior, protecting the Valley of Peace alongside the Furious Five: Tigress the South China tiger (Angelina Jolie), Monkey (Jackie Chan), Mantis (Seth Rogen), Viper (Lucy Liu) and Crane (David Cross). Master Shifu the red panda (Dustin Hoffman) tells the hero however he needs to achieve inner peace, and while there is an attack by Shen's army of wolves, Po has an unexpected flashback of his mother, and his Chinese goose father Mr. Ping (James Hong) admits he found him in a basket of radishes and adopted him. Shifu receives word that Master Thundering Rhino (Titanic's Victor Garber) has been killed, and that Shen has created a powerful cannon to destroy the kung fu tradition and conquer China, so the panda and the Furious Five head for Gongmen City to stop her. They find imprisoned Master Storming Ox (Dennis Haysbert) and Master Croc (Jean-Claude Van Damme), but they refuse to escape believing the weapon is too powerful and they will all be defeated, but they do leave, but are captured by the Wolf Boss (Danny McBride). They are taken to Shen, and breaking free they destroy the weapon, but Po allows the villain to get away after being distracted by another unexpected flashback, so he wants to question the peacock about his involvement. Despite being told by Tigress to stay behind, Po goes to Shen who tells him that his parents abandoned him before blasting him with the factory cannon, but he is found alive by the exiled Soothsayer. She tells the panda hero the story of what happened in the past, his parents sacrificed him during the attacks on all pandas, and his mother placed him in the crate of radishes. Realising he had a happy life with his adoptive father, Po finds inner peace at the critical moment when the cannon is going to attack, and the kung fu power destroys it, and Shen ends up killing himself refusing to give himself up. In the end Po returns to the Valley of Peace once again praised by everyone as a hero, and he declares his love for his adoptive father like his real one, but the final moment of the film sees Po's true biological father (Fred Tatasciore) sensing that his son is alive. Black once again gives a good vocal performance, Oldman is just as good the villain (even though I didn't know it was him until the end), and the supporting cast all do good too, it is pretty much the same quality as the first film, and of course the open ended final scene gives way for another follow up, a fun family animated comedy adventure. It was nominated the Oscar for Best Animated Feature Film of the Year. Worth watching!",1
55,7.0,Just as awesome as the first one and cool action scenes.,1
56,10.0,"Well, sure, if you think that ridiculousy potent and deep plots can be designed for a bit of spare change.",1
57,6.0,"Saw this one in 3D version at the cinema (4th time this year, after RIO, THOR and Captain Jack Sparrow), my expectation was not too high as I was in a numb state of receiving bombarding Hollywood summer momentum, a yearly-recurrent compulsory course (my sole anticipation lies in X-MEN: FIRST CLASS right away). ",1
58,5.0,"KUNG FU PANDA 2 is a sequel to the first Dreamworks animation that improves things considerably, although the film is still flawed in having an annoying, unsympathetic hero in the form of Jack Black's Po. The good news is that the plot is more action packed this time around, with less time for the kind of dumb slapstick comedy that spoilt the first, and the voice cast is better: Gary Oldman on villain duties alongside many famous faces popping up in support. Not particularly watchable, but better than the first at least.",0
59,6.0,'KUNG FU PANDA 2': Three Stars (Out of Five) ,0
60,10.0,"My favorite animated movie and one of the favorites on general. From the amazing performances (by Garry oldman, jack black, Angelina Jolie, Dustin Hoffman, and of course James Hong), to the phenomenal score by the legendary hans zimmer that chockes you to tears. Amazing shots with beautiful lighting. Gary oldman brought us a fantastic villain.",1
61,8.0,"The Panda returns! And it is a great movie. I really enjoyed the movie. Almost a bit more than the first Panda movie. Jack Black and all the other voice cast are just ""awesome"". The story flows right, the jokes are there, everything fits neatly into place. While Pixar has not to be too afraid yet, another animation studios have proved they can put out great animated movies too.",1
62,7.0,"Who am I? Kung Fu Panda 2 is about a panda with an identity crisis. Po, our hero (voiced by Jack Black), has mastered the art of kung fu, but when his father (a goose) reveals he isn't really Po's father (I know, shocker, right?), Po begins to wonder who he truly is. All the while Po has dreams of what he believes to be his real parents, and a peacock who haunts the darkness in the midst of flames.",1
63,5.0,"""Your story may not have such a happy beginning, but that doesn't make you who you are. it is the rest of your story, who you choose to be... So, who are you, Panda?"" Po and his friends are back and this time they must stop an evil peacock from destroying kung-fu. Po must learn to deal with his past in order to once again save China and the art form. To me this movie and ""Cars 2"" both had the same problem. Both were made as kids movies but with adult story lines. The problem with that is the adult aspect of it is too watered down for adults to take and the rest is not childish enough for the kids to really enjoy. I was never a fan of the first one but my kids were. Watching this one we all thought it was kinda boring. If they would have gone for more of Po hurting himself like the first one they would have liked it better. Sequels to kids movies try to actually be different from the first one, and that's why so many fail. Two and eight year olds don't care about stories they want up beat and funny, not a panda figuring out his past. Overall, a kids movie that tried to be to adult and didn't work. I give it a B-...my kids give it a B.",0
64,,"Oddly enough I never really got around to watch the ""Kung Fu Panda"" movies before years after they were initially released, and that was because I am not really much of a fan of Jack Black.",1
65,8.0,"A prologue explains how a peacock named Shen's family were the city's ancestral rulers of Gongmen City but his parents exiled him after he massacred the pandas because a soothsayer told him one would thwart his ambition to rule china. Now he has taken the city by force, using cannon to defeat the kung fu masters would had protected it.",1
66,7.0,I took my grandson to see kung fu panda because I really enjoyed the first one. This one unfortunately is not as fun as that one but it passes. The animation again is stellar and Jack Black again does a good job as Po. I am going to disagree with the critics the story is coherent and both stories (Po's search and the peacock's) do work if you are intelligent enough to see it. What I found irritating though is that it seemed to go on longer than the 90 minutes. I think it was because on like the first one it took too long for the Po to get it. Also the fight scenes were way too long and draw out for me. Yes the kung fu was good but it seemed to go on forever. The movie did redeem itself in the end and that's why I gave it 7/10.,1
67,,"It is hard to believe that it has been 3 years since I saw the first one, ""Kung Fu Panda."" I just reviewed my comments from that earlier movie and see that it was not explained how a Panda came to have a goose as a father. This movie covers that quite nicely, as it fits into the story. Plus, it ends with Po's biological Panda dad realizing that his son lives, and I imagine that will set up part of the story in ""Kung Fu Panda 3."" That remains to be seen.",1
68,7.0,"A solid sequel to Kung fu panda. The visuals again steal the show, the animation is stunning, the color palette and styles are a whole vibe. The storyline is well developed and brings in a good mix of new characters.",1
69,6.0,"A day after viewing the debacle that was ""The Hangover, Part II,"" I was able to see an example of how a sequel should really be made. Now, I know enough not to compare live action films to animated ones, but the fact remains that movie fell flat while ""Kung Fu Panda 2"" was a surprisingly pleasant experience.",1
70,3.0,"I really liked the first Kung Fu Panda-movie. I was really looking forward to this, but what the hell happened!? This sucks!",1
71,5.0,Panda and Kung fu China Anthropomorphism Anthropomorphism at its best.,1
72,9.0,Kung Fu panda 2 is awesome the one of the few sequels which better than the original movie cinematography is great music is perfect for the atmosphere of china acting is great especially when it comes to Gary oldman this man is badass and his character lord chin is the greatest villain of DreamWorks animation but this doesn't mean the others are bad every character got it's development this built on the first movie and the story is great just like a myth directing either is great he used my favorite comedy style the situations but he misplaced it a little bit but it's fine so I will give this one 8.5/10 and it's better than the original.,1
73,8.0,"Get ready to be taken on another wild ride with Po and the Furious Five in Kung Fu Panda 2! This sequel brings back everything we loved from the first film but takes it to the next level with even more action, heart, and humor. 😍",1
74,8.0,"Of course it's a rare thing for sequels to be better than the original, especially for animated movies. It's hard to say if this movie is truly a better one than its original predecessor but it at least is on some fronts.",1
75,7.0,I went into this without enthusiasm. I quite liked its predecessor but it left no lasting impression - this may be because Jack Black simply doesn't do anything for me (although I do prefer him when I can't see him).,1
76,9.0,This movie is just purely epic down to the amazing animation of the panda fur. it was the coolest scene ever when he grabbed the yin yang ball and threw it because he had finally achieved balance as all things should be. this movie is so cool when he gained inner peace and the movie showed his backstory it was so sad and beautiful i almost cried. also the villain was awesome he was like a knife ninja and he had a pretty good motive and was a formidable opponent. the comedy from this movie is good and the jokes don't overstay their welcome. the lamb lady is so cool when she is cool under pressure and knows backstory. the most awesome scene was when all the gang jumped in the air and po said in slo motion i love you guys it was so epic and brought a tear to my eye. in the end this movie is a big 10/10 and has many epic and heartfelt moments. the final battle is so awesome because po has inner peace but the villain doesn't and thats how po destroys the ship by deflecting the balls just like the dew drop on the leaf. po had to learn by discovering his past not by being a fat slob like in the first one.,1
77,7.0,"I guess I will have to make a confession that will get the Dreamworks crowd all worked up: while I enjoyed Kung Fu Panda, I'm not one of the many who hold it up on as high a pedestal as the superior Monsters Vs. Aliens or the movie that may be the epitome of all things cute, How to Train Your Dragon. So nail me to the cross if you want. I also have, in recent times, developed a distaste for sequels. This year we had Pixar's first terrible movie (Cars 2), the disastrously messy Pirates 4, and the carbon copy Hangover 2 (though Deathly Hallows Part 2 is my pick for top movie of 2011) ",1
78,9.0,"KUNG FU PANDA 2 (2011) ***1/2 (VOICES OF: Jack Black, Angelina Jolie, Gary Oldman,Seth Rogen, Lucy Liu, Jackie Chan, James Hong, David Cross, Dennis Haysbert, Jean-Claude Van Damme, Michelle Yeoh, Victor Garber, Danny McBride, Dustin Hoffman) Excellent animated sequel with Po the Panda (Black having fun) discovers his true origins while facing the greatest challenge of his life in the form of fascist peacock Shen (sleekly sinister Oldman) out for revenge with The Force Five united to defend their village by any means necessary. Lively directed by Jennifer Yuh and a BAMBI-esque screenplay by Jonathan Aibel and Glenn Berger are supported by fantastic animation (and the 3-D here is fantastic) that will have audiences of all ages begging for another chapter!",1
79,4.0,"Kung Fu Panda 2 (2011): Dir: Jennifer Yuh / Voices: Jack Black, Angelina Jolie, Dustin Hoffman, Gary Oldman, Seth Rogen: Every bit as bland as the first film despite its colourful images. This time out Po the kung fu Panda desires to know where he came from and what happened to his original family. Shen the peacock is the new villain who leads a pack of wolves into battle and only Po and his allies can stop them. Sounds standard and delivers on just that. While the first film is no dud, it certainly didn't avoid every martial arts cliché it could find. Jennifer Yuh does well directing but the film fails to deliver a compelling story. Jack Black voices Po who remains a likable presence despite his stereotypical friends. He searches for his past and realizes that he has forgotten it due too a trauma. He proves to overcome his dilemma while his enemy cannot. Angelina Jolie voices Tigress who comes to life more as an animation as oppose to a personality. The same can be said of Shifu, voiced by Dustin Hoffman who seems only as the countless reference to Yoda. The only other character of interest is villain Shen, voiced by Gary Oldman. We learn of Shen's upbringing and how he was banished, and the revenge he sought that would ultimately consume him. Other characters are paper thin although any one of the animals would make for a great documentary on wildlife program. The animation is as stunning as that of the first film but the story itself fails to lift off the screen. We are left with images of Asia and greater desire to watch something far more entertaining such as Animal Planet. Score: 4 / 10",0
80,9.0,"Well, what can I say about KP2? It's a feast for the senses! The team behind the movie has taken great pains on the finer details of every character and every single pixel, ensuring the audience is enthralled for the entire movie. Well done to them! The story this time strikes a much resonant and emotional chord, and my kids sobbed when they saw the scene of Po's forced abandonment by his mother in order to save his life. And in the reunion of adopted father and son in the final scene pulls the heartstrings till no end. There's also a big hint of a KP3 just before the show ends.",1
81,10.0,"The villain is a very compelling and interesting character and actually stuck with me, the story brings up more interesting themes and ideas than the first and it's a movie I will always look fondly on.",1
82,6.0,"The first Kung Fu Panda I would give an 8, it's pretty solid all the way around and the concept is a little new and fresh. This 2nd outing of the Kung Fu Panda doesn't have the new aspect to it, and the story is a little lacking, but for the most part, it's not too bad. ",0
83,10.0,This movie was a step up which is very rare for a sequel.,1
84,8.0,"I always seem to underestimate the Kung Fu Panda movies. I wasn't that excited to see the first one, because I expected it to be too dopey and silly, but it was an excellent film. But when the sequel came out, I didn't have much interest in seeing it because so often sequels aren't very good. Once again, I was wrong. ",1
85,9.0,"In every good sequel, there's a little bit of prequel and ""Kung Fu Panda 2"" is another proof that DreamWorks knows how to handle sequels, especially the second ones. If you look at ""Shrek 2"" or ""Madagascar 2: Escape to Africa"" you'll notice the same pattern, they exploit the back-stories of the main characters for their individual development and for the plot. The premises of Shrek meeting Fiona's parents or Alex the Lion discovering his roots in the savanna inspired entertaining and emotional stories. And if I was more entertained by ""Madagascar 2"", I was certainly more emotionally involved by ""Kung Fu Panda 2"".",1
86,10.0,"I don't usually like sequels because they fail to capture the magic of the original. Kung Fu Panda 2, however, was INCREDIBLE--or should I say AWESOME? It's even funnier than the first movie--but that aspect I expected. What I didn't expect was for it to be as emotionally moving as it was. It's embarrassing, but there were portions that had me tearing up as much as the five-year-old next to me. Overall, the sequel lives up to the first movie and even manages to exceed it in terms of the level of depth of its message. True, the kung fu parts (which are even more abundant in the sequel) are a big portion of Kung Fu Panda's appeal, but what makes it memorable is the message it's trying to convey. I'm going back to watch it again as soon as I'm done with this review.",1
87,,"This is probably one of my favorite CGI animated film. It is very close to being good as the original. The story just wasn't as gripping as the original and the development of the characters wasn't as good. But what this sequel does have is way better action, in fact it has more action than the previous movie. Watching this movie was like watching a Americanized CGI anime or something. The build up isn't as great this time, it's okay but not great. But when the action kicks in, you just can't help but be amazed at how creative and entertaining the action sequences are. The main flaw of this movie is the pacing, it just seems kinda off but that is only a very small complaint. This is a movie that kids and adults will enjoy while watching. I had a blast seeing all the awesome fight sequences. This really felt like a legit kung-fu flick that kids can watch and have a blast with. Right after the movie was over I wanted to watch it again to see the action sequences all over again. Yeah some people judge a movie by the plot the most, the plot here is okay. But c'mon it's a CGI animated kung-fu flick and for a kung-fu flick this movie was awesome. I highly recommend anyone that like fighting movies or even CGI animated movies to check this movie out. It's worth the time to see it.",1
88,7.0,"Kung Fu Panda 2 is fun. It doesn't have the same heart or whimsy as the first movie, but it's a fun family film. The story is weak, but the voice acting is strong and the animation was excellent. Rango may have been more unique, but this movie definitely deserved the Oscar nomination for Best Animated Feature.",1
89,8.0,"Since I was fat during my school years, this animation gave me motivation. Panda's second animation. The voiceovers were great. The subject was not bad either. Po is always fun to watch.",1
90,,"Making excellent use of all the ingredients that made its predecessor an instant classic, the follow- up chapter to Kung Fu Panda is another rollicking, ravishing & riveting adventure that lives up to its hype, adds more depth & flesh to the arcs of all reprising characters, further expands the world we dived into in the first film, and is a worthy sequel that even surpasses the original in few aspects.",1
