,Rating,Review,Sentiment
10,4.0,"Let's face the awful truth. You don't even need to watch the film to see what is going on. You can just listen to - or for that matter just read the lyrics of - Weird Al Yankovic's ""The Saga Begins"" and you have seen the movie. Besides impressive special effects and good acting from a stellar cast there is nothing to see here people, move along.I say good acting because it is not the cast's fault they were given mundane dialogue and thus portrayed characters I just did not care about. The only interesting idea brought up here not brought up in the original trilogy is that fear in sufficient amounts is necessary for survival, but in excess it can destroy a person. And that it is possible for a nine year old boy to hit on a fourteen year old girl and have a shot AFTER puberty. That's it, that's all. It's not a menace, but this film is definitely a phantom of the first two Star Wars films and maybe even of the third, which was also a step down in quality in my humble opinion.",0
11,8.0,"For 6 months I longed to watch Star Wars: Episode I The Phantom Menace, and for 133 minutes I was absolutely blown away with how well the movie was put together.  I saw it on opening day of course, and I now understand why I have waited so long to write a review of it.  If I had written this review right after I watched the movie, I would have written a review influenced by the months and months of anticipation.  I feel now, after 17 months and countless 1000's of times watching all or some of the movie, I now feel that I can review this film free of influence.",0
12,9.0,"I loved this movie as a kid. I still love it at age 21. Sure, it can be a bit sloppy at times, and it switches from plot a to plot b constantly.The stereotypes can be jarring at times. But you know what, it is still brilliant. The characters are likable. Even jar jar is not that bad. The acting is OK. Not great, but OK. The hate seems to stem from old trilogy fans, not knowing that this film was merely trying to be something different. Yes, if you want a film that feels like the old trilogy, this is not for you. But if you are looking for a fast-paced, lighthearted sci-fi action movie with one or two smart scenes, good scenery, and interesting alien designs, then this is for you.",1
13,10.0,"I saw the Phantom Menace for the first time when I was 5 years old, and I remember being blown away by what I had watched. It was fantastic through the eyes of a child, something George was clearly trying to do. Now I am an adult, and watching it through the eyes of one, I can see all the mistakes, but that does not make the movie bad.",1
14,8.0,"It's hard to take off your nostalgia glasses when going back to a movie that is such a strong memory from the past, but today, as an adult I went back and watched this movie.",1
15,7.0,"Star Wars Episode 1: The Phantom Menace is written, produced and directed by George Lucas and stars Liam Neeson, Ewan McGregor, Natalie Portman, Jake Lloyd and Ian McDiarmid. The fourth film released in the Star Wars franchise, it is, however, the first of three prequels that lead up to Star Wars that was released in 1977. Plot basically follows Jedi Master Qui-Gon Jinn (Neeson) and his apprentice padawan Obi-Wan Kenobi (McGregor), who escort and protect Queen Amidala (Portman) from Naboo to Coruscant in the hope of finding peace as an interplanetary trade dispute starts to boil over. During the journey the party stops over at Tatooine and encounter a young boy named Anakin Skywalker. The Jedi feel the force is strong with young Skywalker and enlist him into the group with the intention of training him to become a Jedi Knight. Meanwhile, as hostilities escalate in the galaxy, the mysterious Sith is moving into the equation.",1
16,8.0,"The problems George Lucas had, when he began to piece together the prequel trilogy to the Epic Star Wars Saga are as follows - ",1
17,8.0,"Star Wars: Episode I - The Phantom Menace, is a beautiful opening to perhaps one of the most beautiful space sagas of all-time!! This was George Lucas' attempt to set the stage, and place the characters that would eventually lead to the characters that we grew to know and love in the late 1970's and early 1980's. Now expectations for this film were EXTREMELY high when it was coming out in early 1999, and not everyone liked this film but this reviewer was not one of those people. I was one of the the people that loved it. For the most part, Lucas was given a blank check by Twentieth Century Fox to make this film and if you are to watch it again and just take in the landscapers, settings, costumes, technology, you will see the grand vision that Lucas had behind The Phantom Menace. He did not have these funds and technology at his disposal for his first three Star Wars films. This time he simply did not spare any expense in the prequel films. Israeli-American actress, and Academy Award Winner Natalie Portman changes through numerous costumes in the film, one better than the the other as does her entourage in costumes that are not that far off in terms of looks or expenses from Portman's. I can understand how some fans might be upset at how there are some slow scenes in the film, but it was important for Lucas to set up future action scenes - not to mention future movies - such as the scene where Qui-Gon Jinn (played admirably by Liam Neeson) takes a blood sample from young Anakin Skywalker (Jake Lloyd) to get a midi-chlorian count (a Jedi blood count - something that lets Qui-Gon and Obi-Wan - played very well by Ewan McGregor - know he has Jedi potential). Lucas makes up for this though with outstanding action scenes later in the movie like the desert fight scene between the black clad ninja-like Sith warrior Darth Maul (Ray Park) and Qui-Gon in which the two clash sabers for a couple minutes before Qui-Gon wisely jumps to his ship and the safety of space!! The fact that Star Wars was back, and it was done in a satisfying way that set up future movies was good enough for me!! It had memorable characters, and while not all of these characters survived, they made an imprint on the Star Wars universe that Star Wars fans still cherish today!! Great action, fair acting, good costuming, good sound editing, great soundtrack by legend and genius John Williams, good direction and writing by God and legend George Lucas made this the most artistically beautiful and fun movie of the Star Wars saga!! 8 out of 10 stars!!",1
18,9.0,"""Star Wars: Episode I - The Phantom Menace"" was probably one of the most anticipated movie of the last couple of decades. Because of the whole hype around it, it could only disappoint and it was no surprise that lot's of people eventually were disappointed. I have to admit that even I was disappointed a bit. The first time I saw it in the cinema I would had probably rated it a 7/10 but the second time I saw it in the cinema (yes, a real Star Wars fan doesn't watch a Star Wars movie just once in cinema :P), I already began to appreciate it more. It really is a movie that grows onto you. I'm now at the point were I'm loving this movie and see it as a great addition to the Star Wars saga. Granted that it's not the perfect beginning of the series but it certainly is a entertaining and beautiful movie. If this would had been the first Star Wars movie that had been made, I'm sure it would had been received way better than it did now. ",1
19,,"The galaxy is run by the Republic, however they are under treat of a Rebellion run by the Trade Federation.  Sinister forces are also at work within both the Republic and the Federation and the Empire has it's hands in both in the form of Darth Sidious and his protégé Darth Maul.  Meanwhile Jedi Knights Qui-Gon Jinn and his pupil Obi Wan travel to protect the planet of Queen Amidala, along the way they find a child strong in the force and resolve to train up the child Anakin Skywalker in the ways of the Jedi.",1
20,10.0,STAR WARS EPISODE ONE: THE PHANTOM MENACE. cue the John Williams theme music. George Lucas gives us a fantastic look at how the story begins.We meet Jedi Knights Qui-Gon Jinn and his padawan Obi-Wan Kenobi We see the beginning of the Empire in the way events are manipulated the story unfolds in it's own time nothing is rushed. every thing means something and it blends together beautifully. Liam Neeson is simply the whole movie Darth Maul's evil look might've been a publicist's dream but Qui gon jinn is the heart of the movie and Ewen Macgregor simply wonderful as Kenobi. The movie never earned all the basing it got it's about as wonderful a time as you will ever have reliving your childhood or watching a grand adventure movie. The Phantom menace is one of the best in this genre .,1
21,8.0,"""THX 1138"" director George Lucas' ""Stars Wars"" prequel ""Star Wars: Episode One: The Phantom Menace"" accomplishes four crucial objectives in the franchise. First, it presents the origins of Luke's father Anakin Skywalker, who will eventually deviate to the dark side as Darth Vader. Second, it introduces Queen Amidala who will be Anakin's bride in later episodes, and give birth to Luke. Third, it shows us Obi-Wan Kenobi during his youth as a Jedi. Finally, it let us meet Palpatine later mutates into the dreaded Emperor. Everybody loves to trash this exotic looking piece of space opera, but it provides solid entertainment even if it takes most of its cues from Lucas' original. Liam Neeson gives the film its sense of gravitas, and he serves the same purpose for Ewan McGregor's young Obi-Wan that the elder Obi-Wan gave Luke Skywalker in ""Star Wars."" Of course, everybody complained about comic relief character Jar Jar Binks. He isn't as obnoxious if you watch the film enough. Eventually, the Fanboys may rehabilitate the prequel trilogy. Mind you, as with all prequels, you know in advance who is going to make the cut, so suspense is compromised from the outset. The special effects are trippy as usual, and John Williams' orchestral score is fantastic. Like ""Star Wars,"" ""The Phantom Menace"" conjures up all manner of creatures. Eventually, the inhabitants of one planet must set aside their differences and join together to whip the outsiders. Apart from stalwarts like Neeson and McGregor, Natalie Portman makes a strong impression as a take-charge kind of gal. ""Star Wars: Episode One: The Phantom Menace"" is entertaining enough to keep you distracted throughout its running time.",1
22,10.0,"When I was a small kid, I used to wonder what the Star Wars universe was all about. Imperial soldiers, droids, flying spaceships and starfighters, Jedi Knights, Darth Vader, etc. I was curious with all of these stuff but when I watched all the three Star Wars movies, I began to understand what George Lucas, the creator of the popular sci-fi saga itself, was trying to accomplish: explore the awe and wonders of our ever expanding universe. And now, 22 years after the release of the first movie, George Lucas and his entire crew at Lucasfilm bring the most anticipated movie of 1999, Star Wars Episode I: The Phantom Menace. I am truly impressed with this incredible film despite its noticeable flaws. The evil Trade Federation has stopped all shipping to the peaceful planet of Naboo. To resolve that matter, the Galactic Republic decides to dispatch the two Jedi Knights, Obi-Wan Kenobi and Qui-Gon Jinn to the Trade Federation Battleship to arrange a negotiation with the Neimodians. Unfortunately for our heroes, the negotiation never takes place and so they fight face-to-face with thousands of battle droids, escape to Naboo, and there they meet the annoying yet kind-hearted Gungan, Jar Jar Binks as well as the beautiful Queen Amidala (ok, I know some of you out there complaint about her make-up).  Later, our heroes meet Anakin Skywalker, a mysterious boy who is believed to bring the Balance to the Force. In my opinion, Anakin is such a cool person because he is a great podracer who never wins a single match until his recent confrontation with rival Sebulba (he is going to fly a Naboo starfighter too during the battle of Naboo. Bravo to Jake Lloyd!). You need to see the rest of the film if you haven't watched one yet. Episode I: The Phantom Menace is a very enjoyable movie that may even attract those who are not widely known to the Star Wars universe. I especially like the locations on some planets (the Naboo Palace and the wondrous city of Coruscant) as well as its awesome special effects. To heighten up the action, Darth Maul makes an incredible performance during the climatic battle with the Jedi Knights. However, I never say that The Phantom Menace is a 100% perfect movie. The storyline is pretty weak  (gee, I wonder what George Lucas is thinking) and some characters aren't well developed.  Still, this IS just only the beginning, and perhaps there will be a major improvement by the time Episode II is released.",1
23,10.0,"What fun I had at this movie!  The whole experience, from the crowd cheering and excitement as the words ""A long time ago, in a galaxy far, far away"" appeared, to the music, the opening scenes as Qui Gon and Obi Won battled the droids, to the escape of Queen Amidala, to the pod racing, to the unleashing of Darth Maul, to the climatic fight, etc., etc.!  This was a great time.  I hear some complain that it wasn't anything like the first Star Wars, A New Hope.  Well, of course not!  Had it been, everyone would have complained that all they did was try to recapture the magic of the first movie!  I highly recommend this movie to anyone, any age, anywhere!",1
24,8.0,"I believe George Lucas said he was inspired by the chariot race in the 1959 epic Ben-Hur, and thought of it often when he staged the big pod race scene in this movie.",1
25,9.0,"As much as I like episodes 4,5,6 this one lives up to them being the prequel I finally got to see what started the saga. I also liked it because of the special effects and the characters and it also had a story to it the movie wasnt just about the special effects.",1
26,9.0,"This movie, the most hyped movie of all time, has been put under the microscope and looked at in a variety of different ways. It seems that everyone had prejudged the movie before it was even released, and then strutted about claiming that they told you that it would be that way. There was the die-hards, who were impossible to dissapoint. There were of course the disenchanted and the unimpressible, who probably would not had conceeded the movie was good no matter what. There were the people who acted as if this movie symbolized their disapproval of media hype itself, and by principle decided to dislike the film. Looking over the other comments I see the opposing viewpoints clearly. OK, the movie was overhyped, but what do you expect in 1999, the year of hype? I was four years old when the A New Hope came out, and of course, I loved it. I was four, and a science fiction epic can have its way with a boy of that age. I think many people in the 20-35 age group expected to have that same life changing event that happened to them twenty years ago this time around. That is the equivalent of going to Disney World for the first time since you were a kid and being let down: Did you expect the impact to be the same? Take the movie for what it is. OK, it isn't just any movie, but it behaved like one, with strong points and weak ones as well. First the strong points.",1
27,9.0,"When the Trade Federation organize a blockade around the planet Naboo, the Supreme Chancellor Valorum (Terence Stamp) sends the Jedis Qui-Gon Jinn (Liam Neeson) and Obi-Wan Kenobi (Ewan McGregor) to negotiate the end of the blockade. However the evil Viceroy Nute Gunray (Silas Carson) is ordered to kill the Jedis and invade Naboo. However the Jedis escape and Qui-Gon saves the life of the clumsy Gungan Jar Jar Binks (Ahmed Best). The outcast native takes the Jedis to his submerged city and the Gungan leader gives transportation to them. The Jedis head to the capital to warn Queen Amidala about the invasion. However she has been captured by the Federation droids but the Jedis rescue the queen and her court and they flee in a spacecraft that is damaged when they cross the blockade. They land in a desert planet and Qui-Gon Jinn goes to the town with Jar Jar, the droid R2-D2 and the queen's assistant Padmé (Natalie Portman) to seek the necessary part for the spacecraft. When they find the component, they do not have money to buy it. But the slave boy Anakin Skywalker (Jake Lloyd) offers to dispute a race with his pod to raise the necessary money. Qui-Gon feels the Force in the boy and accepts his offer. Will the boy win the race? What will happen to Naboo/? Will Queen Amidala be capable to convince the politicians to release her planet from the Federation Trade?",1
28,9.0,"After a long delay (and much anticipation) we finally got the first part of Lucas's story, and where the trouble all began. Many other people viewed it as a rather sub-par attempt, uncreative and unsurprising. I couldn't disagree more. One could go with the impressive state-of-the-art digital effects, one could go with the great cast of new characters (the awesome Liam Neeson as Qui-Gon Jinn, for instance), the return of old favorites (Kenny Baker as R2D2 or Frank Oz as Yoda), John Williams' ever-wonderful score, the complicated story (I won't bother discussing the plot; everyone knows what it's about by now) or the awesome action sequences (the light saber duel at the end of the film is the best!). It's obvious this film was misunderstood by many, and too many movie-goers set their expectations too high, which is unfair to Mr. Lucas to say the least. I was excited for the chance to see a new Star Wars film, but I took no expectations into the theater with me -- I went in ready for nothing and walked away very satisfied. I saw this film four times in the theater, something I don't do much of these days. Lucas did a great job, and since this film is really only exposition for the overall series, how can one expect it to be a topper to the original trilogy? He's just setting everything up! Give Mr. Lucas a break. If this film had been released first, it would have been the rage of ages just as A New Hope was when it first came out. Everything in this film was very nicely done; the cast and crew all performed their jobs exceptionally. The story was far more complex and interesting than usual, with more going on and more problems to solve. By the way, everyone, the ""Phantom Menace"" referred to by the title is so obvious that very few people truly understood what it was... the Phantom Menace was the orchestrator of the evil deeds, the driving force behind the attacks, the central villain of the picture... a character we see mainly as a hologram (only once otherwise): Darth Sidious. Darth Sidious is the Phantom Menace, and the evil single man who drives the entire plot. The movie was perfectly named. I loved this movie, and it has become one of my favorite Star Wars films (alongside A New Hope). I can't wait for Episode II!",1
29,6.0,"Because I haven't talked about a Star Wars movie in over a year at this point, I figure it's time I get back to business. I have to admit though, I'm reluctant to talk about the Star Wars prequels as they will never live up to the reputations of the originals in most people's eyes. I decided to rewatch and review this one however because not only is it the chronological beginning of the film series, but also because it's a pretty controversial and polarizing movie to talk about. There really is no sweet spot for this movie, enjoyment wise. People either love it or hate it, but now that it's over 2 decades old and all the hype is long gone, we can examine it for what it truly is without our judgement being obscured by unreasonable expectations. Like always I'll start by explaining the storyline, which is quite complex as it needed to lay the framework for the rest of the series. The story begins by telling us that an interstellar shipping conglomerate known as the Trade Federation has taken a step towards going to war with the Galactic Republic by surrounding the planet of Naboo with large amounts of droid control ships and other vehicles. The Republic sends two Jedi, Qui-Gon Jinn and Obi Wan Kenobi (Liam Neeson and Ewan McGregor respectively) to try and negotiate with the leader of the Federation, Viceroy Nute Gunray. However, Gunray's boss, the scheming Darth Sidious (Ian McDiarmid), tells him not to speak with the Republic and to launch a full scale invasion of Naboo instead. A ship sent to reach an agreement with the Federation is blown up, and Qui-Gon (along with his apprentice) escape to Naboo onboard an enemy transport ship. Later, Qui-Gon saves a native of Naboo named Jar Jar Binks who leads them to the ruler of Naboo, Queen Padme Amidala (Natalie Portman). All of them go into temporary exile using her personal starship, intent on making it to Coruscant; a planet made up entirely of cities. Unfortunately, the ship is damaged in a skirmish with Federation forces and the part of the ship responsible for making the jump to hyperspace is damaged, meaning they can't make the trip just yet. The ship is forced to land on a desert planet called Tatooine, which has two suns. All the characters, along with one of the ship's droids (R2-D2) pile out and try to find a replacement hyperdrive. They eventually come across a merchant named Watto who is the owner of a young slave boy named Anakin Skywalker (Jake Lloyd). Anakin seems to be an unusually intelligent and resourceful kid for someone his age, and Qui-Gon senses this through the Force. He speaks with his mother, Shmi, about his origins, and she says she simply became pregnant with him. Qui-Gon is convinced Anakin will grow up to be an incredibly powerful warrior who will stabilize the Force and make things right. He decides to enter him in a very dangerous sports tournament, known as podracing, in order to win enough money to repair the ship's hyperdrive. Even at his young age, Anakin seems to be able to see things before they even happen; a Jedi characteristic that allows him to win the race while many of the other contestants end up dead. Watto is forced to honor his end of the bargain, and also releases Anakin from slavery. Anakin says a very sad goodbye to his mother, but promises to come back for her when he's strong enough one day. Meanwhile, Darth Maul, Sidious' protige, arrives on Tatooine looking for Amidala. As her ship is about to take off for Coruscant, Qui-Gon is ambushed by him and almost killed. After escaping to Coruscant, Amidala tries to beg for the Galactic Senate to help her planet, but corruption there is rife. Qui-Gon also announces to the Jedi Council that he wants to train Anakin, as he is convinced he is the subject of a prophecy. Master Yoda refuses, almost certain that the boy will get corrupted somewhere down the line. After flying back to Naboo, Padme knows she will probably be arrested and forced to sign a deal with the Federation to legalize the invasion of her planet, but she is able to form an alliance with the alien race known as the Gungans instead. Jar Jar, being one himself, is allowed to lead the gungan army in a battle against Federation droids and assault vehicles. While all this is going on, Qui-Gon and the others are in the palace of Theed (Naboo's capital) looking for Gunray. Anakin joins the space battle in a starfighter, managing to get inside the droid control ship and destroy its reactor by himself, which shuts down all the robotic infantry fighting the gungans. Maul, also in the Theed palace, has an intense lightsaber skirmish with Qui-Gon and Kenobi, which results in the former being fatally wounded after he's separated from his ally. Kenobi kills Maul, and promises to a dying Qui-Gon that he will make sure Anakin fulfills his destiny. Finally, Yoda begrudgingly allows Obi-Wan to train Anakin, and Naboo celebrates its victory over the Federation. I don't mean to beat a dead horse, but this movie really does deserve its rather unenviable reputation. After rewatching it, I can now conclude that it is mediocre primarily because it seems (to me) to put special effects above everything else, and the effects themselves have no magic. Everything looks like it's straight out of a video game. While virtually every single shot in this film has some kind of dazzling effect, this advantage is also the film's biggest weakness. The old Star Wars movies had awesome miniatures that allowed the filmmakers to generate special effects in creative ways, and it actually took lots of effort. With this movie, you can just tell it was all done on a computer. I didn't really care for the characters either. Maybe it was endearing seeing C-3PO and R2 meet for the first time, but the vast majority of characters are dull or even outright obnoxious. Jar Jar is so hated in the Star Wars community he's actually become a meme. I don't need to comment anything else. Qui-Gon is mostly 2 dimensional throughout the whole ordeal, and Obi-Wan just seemed to annoy me with how much he tags behind him. I know it's his job being an apprentice, but still. Young Anakin is also irritating, which can be partially excused because he's a kid, but I just wanted to see him hurry up and turn into Vader already. Darth Maul had barely any screen time, but his double bladed lightsaber and threatening appearance are a definite highlight here. I think we can all agree though that the music is great and that John Williams always delivers, with the song that plays during the lightsaber duel (Duel of the Fates) being among the best. Like I said earlier, I hate the fact that I have to (mostly) dislike this movie. It has great special effects, a killer soundtrack, impressive action scenes, but it's ultimately let down by its convoluted plot and forgettable characters: the things that matter most. Not to mention it basically ruined the magical aura surrounding the Force by explaining how it works biologically via someone's cells. Maybe it's good Lucas isn't in charge of these movies anymore.",1
30,5.0,"This isn't a terrible film. However, the decision of scrapping models and make-up for CGI.. distanced this film from the original trilogy both chronologically and in it's impact. Of course there are those that will say that 'technology has come along' ...or that, ""if you have it, why don't you use it?"".... problem is ...the old films still don't seem dated.....and the minimalized action scenes of the first trilogy still hold up EXTREMELY well.... so changing the formula didn't improve things... Considering this film had such a monumental task(cont. the series/intro to new characters), I found these changes in production completely separated the new trilogy from it's predecessors even further... This film is supposed to have been BEFORE Star Wars.....years before....I find that MANY elements of the film seem 'LIGHT YEARS AHEAD'...it quite honestly...makes no sense whatsoever to do this. It's like Lucas gave his geek squad free reign and decided that the original formula was outdated and would take too long to make......It's not like he didn't have the money....BUT IT IS LIKE he didn't have the time. Jar Jar Binks made the film feel more like a Sesame St. episode than a prequel to one of the greatest trilogies in modern film. Standing on it's own....this is an average action film...standing next to Star Wars and Empire....this is one of the biggest disappointments in my movie-going life. ....and the fact that Lucas has now fuddled with the original series proves that he has lost his touch. The escalated action scenes with their over-use of CGI and the distant characters have somehow made this less personal...less of an adult action movie.....and in the end ...less of a film. 48/100",0
31,8.0,"This film was actually really good, and I can't believe some of the reviews it got. While it's not my favorite Star Wars film(Return of the Jedi holds that title), it's still pretty high up there. First, let me just say that I don't get why so many people hated JarJar Binks. He didn't annoy me at all, and I found him to be a funny, worthwhile character who played an important role in helping to defeat the evil Trade Federation. I only had two big problems with this film: 1.Darth Maul was a wasted character, which is a real pity. He could have been an awesome villain if he had appeared in more scenes and been given more lines, instead of only being in a few scenes and having three or four lines. 2. Obi-Wan did not have as big of a part as he could have had, and he should have at least accompanied Qui-Gon to Tatooine. I just felt that Ewan Mcgregor's fine acting skills were wasted.Other than that, though, I liked this movie. The film's best performances came from Liam Neeson and Jake LLoyd. Ian McDiarmid also did quite well as the suave, sinister Senator Palpatine. John Williams did an excellent job composing the film's music. I particularly enjoyed Duel of the Fates(the intense, fast- paced composition played during the climactic lightsaber battle between Darth Maul and the two Jedi) and also the festive, light-hearted music played during the final victory parade.Basically, I just really liked Episode I, and I look forward to seeing Episode II next Spring!",1
32,10.0,"and this is coming from a huge fan of star wars BEFORE the prequels. These are all the same thing..cheesy dialogue? yup, the OT had that too...bad acting? I fail to see it...Music? Once again, an overly exceptional score by John Williams as always..the prequels aren't perfect by any means, but the hate for them is absolutely ridiculous. These are the backstory to Lucas original ideas. whether you hate them, that is your opinion, but this was Lucas' original intent, and for better worse, this is what they are. For those who say he raped your childhood, well, I guess that sucks for you, but let those who aren't little babies enjoy these. Another solid addition to the Star Wars franchise. 9/10",0
33,,"With all the voices and opinions and critical ravings about The Phantom Menace, I am sure that one more voice weighing in ain't gonna make that much of a ripple.  But I am a committed fan (in the sense of being devoted, not insane), and I feel the need at least to declare publicly my admiration for Lucas' latest work, and also a few of my concerns.",0
34,1.0,Keep in mind while reading my comments that I am - and always will be - an avid Star Wars fan.  The first three films helped define my childhood and have stayed with me into early adulthood.  The themes and the sheer FUN of the trilogy are truly rare in this day and age.,1
35,6.0,"I will say this in defence of The Phantom Menace: it is better than Attack of the Clones. This is the first act of Lucas' take on a reverse hero's journey, a fascinating idea with a deeply flawed execution.",1
36,6.0,"My eldest son recently bought the bluray steel books, so I'm going to be sat watching them for the first time in years. If I catch any of the prequels on TV, I will usually leave them in and then sit and watch the end, usually paying more attention to 3 than the previous 2. ",1
37,8.0,"The Phantom Menace is one of those movies that I have been meaning to review since I first saw it on opening day years and years ago. I have a little book where I make notes of movies I would like to review, and when I flipped back to the page for Episode I, I noticed that the last time I jotted down a couple of points about this movie was December 26, 2002. Odd coincidence that I should be four years later to the day that I finally sit down to review it. ",1
38,1.0,"After Lucas' mentor Joseph Campbell passed away, Lucas lost all sense of real mythmaking and reverted to playground mentality. The plot of this film could have been told in 20 minutes at the beginning of a much better movie. The rest of the film is padded with whopper FX that are supposed to make us ignore the fact that the movie is terribly flimsy.",0
39,3.0,"Never been a STAR WARS fan and I fail to see what the fuss was about with the original trilogy , but I`m shocked as to how even the most die hard fan could have enjoyed this movie . In fact I`ll be even more blunt - I`m surprised as to how the film company allowed George Lucas to release this movie !",1
40,9.0,WARNING: CONTAINS A SPOILER WHICH EXPLAINS THE TITLE!,0
41,8.0,"Almost as good if not better than the original trilogy, fanboys can never be satisfied unless it's a cheap rehash of the original (The Force Awakens). Through dazzling visual effects for the time expanding the universe and including some of the best action scenes in the franchise till then, this is a thoroughly entertaining film. It does have a lot of flaws but none more than the original trilogy had, just different, fanboys ought to grow up.",0
42,1.0,"Well, everyone expected a great film, with a killer story, amazing special effects, and great performances.  What we got was drivel.",1
43,5.0,Bad movie and CGI The film is very bad until the year it was released. The story of the film was very bad. The character of Queen Amidala was bad. The only thing that intercedes for the movie is a Jade fight with Darth Maul.,0
44,1.0,"Let me just start off by saying, SHAME ON YOU GEORGE LUCAS!  How could you take such a wonderful franchise, the STAR WARS saga, and create such a horrific atrocity?  How dare you violate your fans like this?",0
45,9.0,"Since this movie was way overhyped, It's no huge surprise why it has recieved so much negativity. But Let's be real now..On a George Lucas stand-point, he did his job to satisfy the STAR WARS fans with the saga's FIRST,  (I'll say that again)    THE FIRST!!!  Episode of the whole Star Wars Legacy.",1
46,1.0,"This movie is a perfect example of when what could have been one of the most brilliant movies ever is made, through the incompetence of only one man, into one of the worst.  I cannot list in detail the number of ways this movie could have been made better, and they are all mind-bogglingly simple and all George Lucas's fault.  Even so, I will try to condense them into a short list.",1
47,8.0,"When I went to see The Phantom Menace, I was almost uncontrollably excited. I loved the original Star Wars trilogy, and was hugely anticipating the new trilogy. To my immense delight, I thought that The Phantom Menace was a brilliant film.",1
48,9.0,"I disagree completely with all the people, who criticize the film, because there's nothing really bad in it. George Lucas and  all of the others worked very hard on TPM, and it shows. After seeing the film a couple of times, I am more and more amazed, how good the script is. GL really thought all details through to make an entertaining experience, and there ARE NO PLOT HOLES. I know that a lot of people out there disagree with me on that, but all of the little problems a lot of people have with the plot can be explained with a little thought, and I believe that GL really thought everything through -- he just didn't tell us the whole story. What surprised me was the German dubbing -- it's really good, and sometimes even better than the original version (I've seen both). Unfortunately we all have to wait too long for the next two episodes...",1
