,Rating,Review,Sentiment
19,,"Say what you will about George Lucas, you have to give the guy credit for setting himself a difficult task in `Star Wars: Attack of the Clones' (and I do mean beyond trying to deliver a film that will meet the almost impossibly high expectations of his millions of fanatical followers).   By choosing to place Anakin Skywalker front and center as the story's main focal point, Lucas does what few others in this business are willing to do  which is to risk making a crowd-pleasing epic without a likable central `hero.'  After all, since this film is a prequel and not a sequel to the original trilogy, we all know that this brooding young man will end up turning into the irredeemably evil Darth Vader.  Of course, Luke Skywalker fulfilled the requirements of conventional hero for the original series and even Han Solo, though he was a bit of a rogue and a scoundrel, always allowed his virtuous side to break through when the chips were down.  Anakin, though, for all his internal struggles in this film, is predestined to go over to the Dark Side (certainly in the next installment).  The pre-knowledge the audience is privy to from our acquaintance with the later chapters gives the film a kind of poignant sadness at times - or at least it would if Lucas had done a better job as both writer and director in bringing it out.  Unfortunately, the dialogue is so poorly written that Anakin comes across as little more than a petulant, peevish, moony-eyed schoolboy most of the time  hardly either the `greatest Jedi knight' we keep being told he has the potential to become nor the future Hitlerian dictator we know he will one day be.   His romantic, puppy-love interludes with Senator (former Queen) Padme Amidala are embarrassing at best.  We have indeed come a long way from the fun love triangle involving Luke, Han and the feisty Princess Leia.",1
20,7.0,"Episode II of the Star Wars saga, ""Attack of the Clones"" had the misfortune of following the poorly received first instalment. The good news is that it corrected most of the problems that plagued the first movie. While still not in the same league as the original trilogy, it was nevertheless a step in the right direction.",0
21,6.0,"The Republic is threatened as Count Dooku (Christopher Lee) agitates for a rebellion. Senator Padmé Amidala (Natalie Portman) arrives at Coruscant to vote on the creation of the Army of the Republic. After an assassination attempt, Anakin Skywalker (Hayden Christensen) is assigned to protect Padmé. They haven't seen each other in 10 years. Obi-Wan Kenobi (Ewan McGregor) traces the attacks to bounty hunter Jango Fett and the hidden water planet Kamino.",0
22,8.0,"This might be the most intricately detailed and plotted of all the Star Wars films, but judging from all the negative reviewers on this board, I have to wonder if they paid attention long enough to understand what was going on. Conspiracy and double crosses abound, with the introduction of Christopher Lee's character Count Dooku leading the separatist movement against the Republic. Then there's Chancellor Palpatine pulling strings that will eventually give rise to the supremacy of the Sith and the Dark Side of the Force. His flattery of young Anakin Skywalker is recognition of the Jedi's powerful potential, and is intended to hasten his corruption.",0
23,6.0,"The story is very interesting and well paced. Most of the characters are really well written. The score is beautiful with very good fight scenes. The dialogue isn't the best. The romance was very weird to watch and didn't really work for me. Also, in the middle of the movie its gets a bit boring.",1
24,1.0,"Although I'm not a Star Wars fanatic (I certainly don't read the books or anything), I love the old Star Wars movies.  In fact, when I was littler, The Empire Strikes Back was my favorite film.  Now that I'm older, I respect them for what they are: incredibly creative, exciting and touching films. I have yet to see Episode 1. My friend recommended Episode 2 to me, telling me that it was better than its predecessor, but warning me ""don't see it if you expect anything more than a Star Wars movie."" Maybe I just have a nostalgic love for the first trilogy, but I would never think that they were anywhere near as poor, in any way, as this new garbage. I can't think of a high budget movie that I've seen that has such bad directing, bad acting, bad casting, bad special effects (or lack thereof), bad music, bad dialogue and bad plot, as ATTACK OF THE CLONES (bad title too).  The reviewers on this site giving this movie positive reviews must all be brainwashed. Maybe they're all just excited that it's better than Episode One, which I can only assume must be the worst movie ever made, considering this one definitely belongs in the bottom 100.",0
25,6.0,"Attach of the clones is a very underrated Star Wars movie yes it's not perfect but is it as bad as lots of people say it is no its not. There is a lot of problems with this movie but there is some good things to. There is some great performances in this movie by most of the cast like Ewan mcgregor who gives the best performance in this movie. The villain count doku is great but there is also problems with him. The lightsaber fights are well shot and well made. The music is also great once again by John Williams. But theIr is a lot problems with attack of the clones. The story is all over the place and there is not really a set story with this movie. The villain count doku is a very great villain but the problem with him is he's barley in the movie he doesn't show up until an hour into the film and when he does show up there really isn't no threat of danger or anything by him until he captures Obi wan. The dialog in this movie is very sloppy and just bad from the infamous lines about sand and how anakin hates sand. Let's talk about Handen Christensen as Anakin he's awful as Anakin and he gives terrible performance. The love relationship between Anakin and Padme is also terrible you don't by into these 2 being in love at all because they are not supposed to be together and Padme is so on and off about her feelings for Anakin it's just bad. Overall, attack of the clones is not amazing Star Wars it's mediocre but it's not as bad as everyone says it is. Yes the pros are there but they can't save this movie.",0
26,7.0,"Well, Obi-wan Jedi mindtricks a drug dealer into reforming, we find out Bobba Fett's father is the prototype for the Imperial Clones, Jar Jar Binks destroys democracy and Anakin and Padme get it on in this good, but somewhat ham fisted, second Star Wars film.",1
27,5.0,"From the original trilogy to Episode 1: The Phantom Menace this film series has become a roller-coaster of quality. The original trilogy is among my all-time favorites while ""The Phantom Menace"" is one of the greatest disappointments i have ever had when it comes to movies.",1
28,9.0,"It is now 2014 and I finally got to watch both Episode I and Episode II, during a weekend visit to some friends. Since the 3 prequels were released (I believe Episode III was in 2005) I have heard a lot of bad comments for the movies and Lucas specifically. That all he is after is money and franchising, bad director, bad writer and the like.",0
29,,"Right this is my first review, so don't slam down on me to hard! anyway... I've read a lot of comments about petty-problems with this film, but couldn't help thing'what the hell!,' this is a fun movie.",1
30,1.0,"I saw the movie yesterday night and gosh what a big disapointment! I love the first movies (Episodes IV, V and VI) but this picture is even worst than ""Phantom Menace"". What's going on with Mr Lucas?",0
31,6.0,"""Star Wars: Episode I - The Phantom Menace"" was one of the most colossally disappointing films I've ever seen in my life. Now comes the second installment in George Lucas's prequel trilogy to the epic narrative that broke box office records and set standards for generations to come. The second movie detailing the past of Darth Vader, ""Star Wars: Episode II - Attack of the Clones"" is a little bit better, but that's not quite enough to make it a recommendable movie. It's close, but not quite. If it only they had thrown out Jar-Jar Binks (yes, I still cringe every time I think of that bumbling, frog-like freak), patched up some mediocre dialogue, reworked this sappy love story, and captured a better sense of the magic that we require for a Star Wars movie, it would have worked.",0
32,6.0,"""Star Wars: Episode II - Attack of the Clones"" is the fifth of so far seven Star Wars films and the second film from the second trilogy, which makes it film number 2 as well in terms of chronology. The director is once again George Lucas and he is also one of the writers as usual. The cast includes a handful names that defined the second era of Star Wars films, such as Portman, Christensen and McGregor. And of course all the known characters that I won't have to mention here by name.",0
33,10.0,"As a Star Wars fan, I've often wondered why the latest two Star Wars films have taken quite a beating, and I think part of the reason is this: thanks to the fact that we saw Episodes IV thru VI first, we already know how the story ends, and so much of the suspense is lost, leaving fans with much more energy to expend on their complaints. I mean, let's be honest, the acting and dialog in the Star Wars series has always been more a matter of competence than brilliance, it was the wonderful imagination and groundbreaking visual effects that made them great.",1
34,7.0,"I really want to know way some think we have to ""face facts"" that is is a horrid movie. In the cinema world there is NO SUCH THING as ""FACT"", either on the screen or on a critic's page. It's OPINION, no matter who's giving it. I knew what to expect, mediocre dialogue, whacky characters, ""bad feelings"", but also GREAT visuals, great mythology, and SUPERB action, so I just accept that this is to serve the purpose of ""escapism"". In the drama department, I felt it was the best of the series. The romance was forced, but that's minor enough for me that I can accept it as not being entertained, but rather being informed. Don't like it? Go ahead, but I'm sick and tired of others who push to dictate others to have to agree with them about a movie's quality.",0
35,7.0,"This is a story about a place most people might not be able to conceive. This film has a feel; you can sense it and I was getting a little shaky halfway through. It's fun watching it. In its category it is amongst the best. I was impressed. It's an amazing work and everything I had hoped for. From an artistic standpoint, there were some plot elements and character developments I didn't think were totally needed. There are slow spots, but to me the movie is too good to dismiss based on them. Some great costumes and dialog move it all along. The real centerpiece of the film is its acting. It reminds me of French movies where it's more about the characters and their environment.",1
36,,"I just watched this on DVD last night, having seen it in the theatre. I was very disappointed when I watched the scenes that had been cut, as they fleshed out the story a lot more than the final cut. You learned more about the wasp creatures near the end of the film and why Dooku enlisted their help. Padme's character was a lot more established as well in visits to her parents house and in a confrontation with Dooku.",0
37,1.0,"That's pretty much the general sentiment about the Episode II, but I would have to disagree because that would imply that The Phantom Menace was any good.  A better assessment might be that Attack of the Clone was no worse. It's basically a bunch of long drawn out sequences involving indiscernible politics (except, perhaps, to the fanatics)  and a painfully forced romance, plus another annoying scene involving a fat, four-armed alien in a diner, punctuated by a string of action sequences that just barely save this film from being a total waste of $9.25.",0
38,,** out of ****,0
39,1.0,"The fundamental flaws in Star Wars: Episode II - Attack of the Clones are pretty much summed up in a single scene in this film. Anakin Skywalker and Padme Amidala are sitting at a dinner table (?), and decide to share a piece of fruit. And during this entire scene, the piece of fruit is completely computer generated, and it shows. It's horribly obvious when Anakin slices it in half, and becomes downright inexcusable when Padme takes a bite of it. We can see the actors are just miming the motions. God has killed a kitten because of this.",0
40,,"An attempt on the life of Senator Padmé leads to Jedi knights Obi-Wan Kenobi and Anakin Skywalker being assigned to protect her. Further information on the assassin leads Obi-Wan to travel to a distant constellation while Anakin and Padmé go undercover to travel to her home planet for safety. While Anakin and Padmé begin to fall for each other, Obi-Wan discovers a factory planet producing a clone army for the Republic. With events appearing to be being controlled by powerful external sources the Jedi's find themselves faced with a battle against a further force within the Trade Federation.",1
41,10.0,"Before seeing Attack of the clones I had seen neither the original star wars nor episode I and I didn't have any particularly strong ambitions to see them, I am a big cult fan but star wars just never really appealed to me.",0
42,7.0,"In retrospect the prequells were not the worst part of the saga, even though I thought so at the time. But now... sequells and tons of unnecessary tv-shows prove that it is getting worst . Rise of... sorry, I had to ...reverse eating.",0
43,6.0,"At least episode i had darth maul and qui gon but this one is just hilariously bad i mean the dialog between young anakin and padme, dear god what were you thinking george.",0
44,5.0,"It was with low hopes that I set out to the cinema to watch the latest offering from George Lucas, considering the out-and-out failure of The Phantom Menace, a film which helped to sour the image of the bearded god for thousands of former fans. In the three years since, Lucas seems to have learned something about film-making and has perhaps even managed to recapture some of the magic which was missing from the first movie. The characters have more interactions this time around, the plot isn't as boring and as a whole the film holds together a lot better than it rightfully should.",0
45,7.0,Star Wars Episode II-Attack of the Clones is a story that continues the journey of the Jedi Knights and their fight with evil of the dark federation. The film picks up 10 years later with now Anakin Skywalker growing up and more yet he's still being trained by Obi-Wan you can see that young Skywalker is stubborn and soon may slip to the evil side of the dark empire as the top Jedi masters can even feel it. However in the current time Anakin has started a romance with Padme who use to be a former senator and things are more complex when the empire puts out an assassination attempt out on her life. The Jedi army then has to take her back to Naboo for her protection. Still in this episode it's more of the same of space fighting and good facing evil as it's a build up to a revealing episode III.,1
46,7.0,Introduction:,0
47,6.0,"This was the only Star Wars film of the six in the series that disappointed me. I still like it, overall, but the teen romance didn't do anything for me and took away from the normally more interesting story lines. The romance doesn't take up a lot of time but it features a lot of stupid dialog and leads to a stupid finish in the film.",0
48,9.0,"I've watched all the star wars movies many times, and only behind episode 3 is this my favorite of the first wave of reboots. this movie is very good and very crucial to the story line. if you dont watch this movie you wouldn't be able to watch alot of the movies and understand them. either way i recommend watching this movie greatly",1
49,4.0,"Attack of the Clones is the weakest Star Wars prequel. Revenge of the Sith has flaws but also compelling moments; The Phantom Menace at least feels like a Star Wars movie, although a mediocre one. Clones is soulless: sadly, Lucas botches the love story which should have been the emotional core of the film.",0
50,,Spoilers herein.,0
51,7.0,"After the great box office The Phantom Menace, George Lucas returns to the penultimate part of its hit series, this being the second in chronological order. Lucas back in the direction and the script alongside Jonathan Hales. As a major news, the Episode II, is the first big-budget film to be shot entirely with digital cameras.",1
52,7.0,"While I didn't think it was possible for a Star Wars film to be more hated than Episode 1, Episode 2 fits that description according to many fans. Just like The Phantom Menace, this won't be an easy one to talk about because it's often considered the weakest movie in a trilogy that's already been criticized for years. To be fair for just a moment, I didn't think this movie was that unimpressive, but it's still not on par with the original three films. The movie does have more of an emphasis on action this time around, so overall, I feel it's an improvement. Not to mention, it furthers Anakin's story a bit more and we get to see him fight with his inner evil more vigorously. Attack of the Clones takes place about a decade after the events of episode 1. Anakin (Hayden Christensen) is now a Jedi Padawan to Obi-Wan Kenobi, and they have been assigned to protect Padme on the city planet of Coruscant. She's there in order to get the Galactic Senate to authorize creation of a military in order to fight against a separatist movement. This movement is led by Count Dooku (Christopher Lee), who was the mentor to Qui-Gon Jinn from the Phantom Menace. Dooku has turned to the Dark Side and created his own Separatist faction. Anakin, Padme, and Obi-Wan meet up again and Anakin is disappointed to find out the girl he's thought about every day for a decade seems to be indifferent towards him. Little do they all realize that she is being tracked by an assassin named Zam Wessell, who is part of an alien race that can change their physical appearance. Zam tries to kill Padme while she sleeps with two poisonous creatures resembling centipedes, but Anakin and Obi-Wan disrupt her attempt and pursue her in a flying speeder car. After latching onto her speeder and making her crash, Anakin tries to interrogate Zam and find out who she's working for, but someone shoots a toxic dart into her neck to prevent her from talking. Obi-Wan meets with his friend Dexter at a diner to discuss the origin of the strange projectile, and Dex tells him it could have only come from a planet called Kamino which is inhabited by a race of aliens who clone people for use in warfare. Obi-Wan searches some archives and finds out that the planet apparently doesn't exist, and then deduces it was intentionally removed to keep its existence a secret. The Jedi Council tells Obi-Wan to head toward the center of a gravity field where the planet is supposed to be, and he'll find it. After travelling to Kamino, he discovers that they have vast cloning facilities located there and a huge order has been placed by someone named Sifo Dyas in order to build up an army. Obi-Wan talks with a bounty hunter named Jango Fett, who has one of the clones as his son, Boba. All the thousands of clones on Kamino are based on Jango's DNA, and he's also the person who killed Zam to shut her up. Obi-Wan finds out that Dyas has actually been dead for years, and whoever placed the order did so without permission from the Jedi Council. Knowing his ruse has been discovered, Jango and his son try to leave the planet, and Obi-Wan fights Jango in an attempt to stop his starfighter (the Slave 1) from taking off. He's unable to do so, but manages to throw a beacon onto the ship's hull so he knows where they're going. Concurrently, Anakin and Padme get more involved with each other romantically, even though Jedi are supposed to be aloof to this kind of thing. Anakin senses through the Force that his mother is in great pain and decides to go to Tatooine to look for her, disobeying his mandate to protect Padme in the process. Anakin meets up with Watto again who confesses he sold Shmi years ago to someone named Cliegg Lars. After seeking him out and talking with him, Anakin finds that his mother was abducted by tusken raiders and is presumed dead. He makes his way to a distant tusken raider settlement and tries to rescue Shmi, but she dies in his arms. For the first time, Anakin completely loses control of himself and kills absolutely everybody in the camp. Meanwhile, Obi-Wan follows Jango to the planet of Geonosis, where Viceroy Nute Gunray has been trying to assemble a huge droid army. He's also the one responsible for trying to kill Padme. Dooku is here as well, and Obi-Wan is eventually captured. Padme and Anakin fly to Geonosis to help him, but are also captured by overwhelming enemy forces. Padme, Obi-Wan and Anakin are sent to be killed in a gladiatorial style arena featuring large alien animals, but large amounts of Jedi and clone gunships ambush the event. Jango is killed, and Dooku manages to escape on a speeder bike. Anakin and Obi-Wan fly over huge battlefields and come face to face with Dooku in his hideout. Dooku subdues both of them pretty effortlessly, and even though Master Yoda shows up to assist, he still manages to escape to Coruscant. Dooku has with him the plans for an extremely powerful weapon (The Death Star) which will be used as a trump card against the Republic's foes. Finally, Anakin and Padme are married on the planet Naboo. This movie is often considered to be either the worst or second worst Star Wars film, but I didn't think it was that terrible. It does have a lot of boring scenes (mostly the love scenes between Anakin and Padme), but the action scenes are good as ever. A lot of people criticize Hayden's ability to act, which I kind of agree with. Many of the scenes between him and Natalie Portman still make me cringe, and even the latter's character in the movie is put off by him. I did at least appreciate how they show him slowly transitioning to being evil. Once Anakin takes revenge for the death of his mom and starts ranting to Padme about how he should be all powerful, his path to becoming Darth Vader is assured. Christopher Lee in all his glory is also in this, and for me, that alone makes it worth it. Jango Fett was also one of the best things about this movie, since he's one of the most proficient fighters in Star Wars but doesn't have use of the Force. I shouldn't need to clarify, but the soundtrack is once again absolutely great (John Williams always is). Overall, it might be true that Attack of the Clones is one of the weaker Star Wars movies, but it still manages to be better that Episode 1 (even if that's not saying much). It does at least move the story forward in a believable way.",1
53,2.0,by Dane Youssef,0
54,1.0,"Not even an argument as far as I'm concerned, STAR WARS, EPISODE TWO: ATTACK OF THE CLONES is the absolute WORST of all 6 films! And, given it's budget, some of the actors in it, and just the fact that it is part of the saga itself, perhaps a contender for one of the worst films of all time, at least worst big-budget films. And I remember when this first came out that a significant number of fans thought THIS was better than Phantom Menace...Nope! Not even close, actually.",0
55,10.0,"Here it is: ""Star Wars Episode II: Attack of the Clones.""  I just went to see the first screening at midnight and here are my thoughts:",0
56,7.0,"This is my favorite star wars film out of the sequel trilogy AND out of the whole saga! Simply because of the clone army, I grew up on the clone troopers since ever and I did wish they had more screen time in the film, to see them more often. The writing was a little off, more scenes were really stupid and became a joke/memes. The acting was exaggerated for example Hayden christensen and others. All in all it was fine, good enough.",0
57,3.0,"Rather than listen to the desperate pleas of millions of Star Wars fans worldwide, George Lucas ploughs ahead with Attack of the Clones in precisely the same manner that made The Phantom Menace a disappointment of star destroyer proportions: there's even more boring political subterfuge, even more dreadful CGI, even more ridiculous OTT action sequences (worst bits being Obi Wan and Anakin in pursuit of an assassin and the very silly droid factory sequence), and even more bloody Jar Jar Binks!!",0
58,8.0,"While a outstandingly accomplished film technically, the film suffers from some inconsistent performances from the lead actors leading to a lack of audience involvement with the characters.",0
59,1.0,"Honestly the prequels are dog****, the screenplay, actors, CGI, story is all terrible. There is nothing to enjoy about these films apart from the lightsaber battles. The trilogy is so unwatchable again and again that I want to skip 1-2 and start from 3-9.",0
60,9.0,"Again, many people hate the prequels because someone told them to do so. That's the most stupid thing I've ever heard.",0
61,1.0,"""The Final Sacrifice"" has been called the movie that is 100% deus ex machina. Well, here's the TRILOGY that is 100% deus ex machina. Words cannot describe how terribly bad this movie is, but an easy summary, is that every single thing in the movie, is the exact opposite of what would make sense. It is also another perfect example of what happens when movie-related merchandise becomes the goal of movie-making, instead of a bi-product.",0
62,10.0,"George Lucas has finally done it. He has made a movie for the fans. This ranks as high as my favorite Empire Strikes Back in someways better. I love the themes, the music the plot. A very eree parallel to the same series of events and similar circumstances Luke went through however Anakin is having it a lot worse than Luke did in my opinion. This new kid Hayden Christensen was perfect for Anakin. He played a very convincing person I could forsee becoming Darth Vader. He better be in Episode 3. And Natalie Portman, she gets more and more beautiful in every movie. Ewan McGregor is the best Obi Wan Kenobi. I hope that the actor playing Jango returns as Boba Fett (with some growth acceleration) for Episode 3. This movie was such an excellent parallel to Empire Strikes Back. Episode 1 paralleled A New Hope, kind of their own establishing movies that weren't that in depth. You know they are going to parallel Episode 3 with Return of the Jedi, I forsee Anakin fighting and slaying Dooku taking his place at Palpatine's side.",1
63,1.0,"First off, don't blame the actors or the special effects. It's not their fault. Whenever someone knocks a bad movie, which Episode II qualifies as, they immediately raise the pitchforks towards the actors. If your going to lay some blame, lay it at the feet of George Lucas. It was his puerile script that brought the actors to their knees, and his lack of direction that made them stay there. It was George's unholy fascination with all things digital that massacred the screen with billions of wasted pixilated images, making the flesh and blood actors seem like they stepped into the Twilight Zone.",0
64,9.0,"See Anakin getting closer to become Darth Vader is just priceless. I totally cheered when Darth Vader's soundtrack played for Anakin, it was awesome! This prequel depth the original trilogy, specially the antagonist, and gave us a look of the old republic era. Much better than Episode I and probably the best of prequels.<br /><br />Compared to the movies that was made before, it has a incredible upgrade on special effects. It's magic see the starships and lightsabers coming to life on the screen, and how the colors makes the film more alive.",1
65,1.0,"It is time to set things straight, and bring the true balance to the Force in the field of cinema -- Episodes I and II should forever be banned from being associated to the original triology.  I don't care if they involve same characters with same names.  I don't care if it is set in the same galaxy far, far away that same long time ago.  These two movies have forever marred the legacy of Star Wars.",0
66,1.0,"Am I mistaken or was Hayden Christensen just playing the same character fomr Life as a House? A rebellious son, independent and who doesn't need the help of anyone? ",1
67,7.0,"I am a huge fan of Star Wars. I am also not the best critic, so I don't usually give things low ratings unless they really were bad. But I don't believe that Attack of the Clones was that terrible. Allow me to explain.",0
