,Rating,Review,Sentiment
17,8.0,"So I think on a personal note, I prefer this third film over the two others. Simply because it is really good. The movie stars with a time gap between ""The Empire strikes Back"" and it's opening. Which is something I prefer in movies: a time gap of a few days or weeks, maybe months to give the audience a feeling of change. It's better then starting the film exactly where it ended last time. That is one thing. The other is the hugh battle in space that has become a tradition in star wars films, to have large scaled battles in space. The final battle between Luke Skywalker and Darth Vader is really remarkable and gives us a little father - son fight. I mean for real now, don't you get emotional from the scene where Luke and vader talk to each other? Overall the ending on the planet endor is the perfect ending for this perfect trilogy.",1
18,10.0,"Legendary all-encompassing, complete a great final.star warsa not after starting 6 movies 60 movies you would watch, you never want to end this series in this series. .Because all of them are very friendly, cute and warmly created characters.But unfortunately we have to finish the series with the return of the jedi.As Luke enters into a war of will with his father and emperor, the rebels are struggling both in the woods and in space, especially the dialogues between the emperor Darth Vader and Luke are well written and immersive, and the Ewok are so sweet and especially fun to think of 3CPO as a god.",1
19,,"This is the film that pretty much answers all the questions.  One thing that I did notice is that it dealt with the theme of redemption.  Luke pretty much wanted to redeem his father's good name and at the end Vader regains his humanity just in time not only to save his son Luke, but to destroy the Emperor, the man who cost Vader his soul.  I also liked the scene in the film where 3PO summarizes the events of the previous chapters for the Ewoks. This also helps to tie everything together as far as the saga is concerned. Also, even though many have called this the weakest film in the trilogy, it still has enough of a story and great special effects to put it on a par with the previous films.",1
20,7.0,"Perspective is a good thing.  Since the release of ""Star Wars Episode I: The Phantom Menace"", claims and counter-claims of just how Episode's II and III will eventuate has taken the spotlight off the 'original' Star Wars films, making them part of a cohesive whole, rather than segregating the older and new films into separate trilogies.  What the new films have done is allow fresh perspectives to be placed on the older films.  This new outlook allows us to greater appreciate what has often been viewed as the weakest of the original trilogy: ""Return of the Jedi"".  Often derided for its overly 'cute' factor, ROTJ is in a sense as strong as the original and only slightly less impressive than the nearly perfect ""The Empire Strikes Back"".  Indeed the 'cute' element of ROTJ, namely the Ewoks, remains a weak link in the entire series.  Did George Lucas place the furry midgets in the film purely for the merchandising possibilities?  Only he can answer that question.",1
21,10.0,"After ""Star Wars: A New Hope"" redefined science fiction, and ""The Empire Strikes Back"" redefined ""Star Wars"", it's hard to believe that the third and final film of this trilogy can manage to be as good as the other two, but this one really does a nice job.  The first part of the film resolves the cliffhanger left by the previous one, with an elaborate escape plan that is in keeping with the incredible suspense and action of the first two films. Then the film moves back to the rebel alliance and what's going on in the war.  There is a lot of action in the scenes building up to the rebellion's final confrontation with the Emperor.  When the battle begins, the audience is already on the edge of their seats from everything leading up to it, and this final battle is even more intense than those from the other films. This climax is definitely more dense with action than any other part of the trilogy, with the most at stake for the rebellion.  This is continually changing between a ground battle between the rebel strike crew on land (including Han Solo, Chewbacca, and Leia), the battle raging on in space (including Lando), and a confrontation between Luke and the Emperor on the new Death Star, which leads up to another duel with Darth Vader.  It is really intense since the rebels constantly seem to be losing the battle that will determine the outcome of the war, and there seems to be no escape. Although I think the idea of Ewoks overpowering stormtroopers is a bit far-fetched, it didn't seem very unrealistic since they were more of a distraction that the rebels could use, rather than an actual threat to the stormtroopers, although they did have some luck fighting them.  There is also a twist or two at the end that nobody saw coming, which may not be quite as stunning as that of ""The Empire Strikes Back"", but still complete a very spectacular trilogy very well.  With the light tone of ""A New Hope"" and the more sinnister tone of ""The Empire Strikes Back"", this film really completes them by combining the two in this grand finale.  The Special Edition for ""Return of the Jedi"" concentrated on what would have been nice to change, since not much of the original really needed it.  Fifteen years of technology advancements didn't seem to make up for fifteen years of deterioration as far as the rancor scene is concerned, and there still is the occasional disappearing TIE fighter, but other than that it was good. The gaping non-threatening Sarlaac's mouth was given moving tentacles and a huge fly-trap looking head that emerged, which definitely added to the suspense.  Also, the disco was taken out of Jabba's palace, and the lame ending of the original was replaced by a huge victory celebration spanning the entire galaxy, instead of just a small Ewok village, which was the case of the original and that didn't really end a story this big the way it deserved.  It's hard to say which of the three films was the best, but since it's all part of the same story, the over-all trilogy is like one big, outstanding film.  A THIRD must-see for film fans.",1
22,9.0,"I'm sick of people whining about Ewoks!  True, they're not the best thing that ever happened to Star Wars, but they DID happen, so deal with it! Besides, they ARE cute, and I don't care if they're marketable.  Yubb Nubb!",1
23,9.0,"At last, I am covering the final installment of Star Wars' original 6 films, before I have to take on the unholy duty of discussing the more recent Disney entries. Even though this film is leaps and bounds ahead of whatever nonsense the franchise's new owners can create, many people don't feel this way about it. Surprisingly, I kind of agree with them. Return of the Jedi is sort of the black sheep of the first 3 movies, and while the first 3 Star Wars films are all excellent, I feel that this one is the least best. I'll explain why later. ROTJ takes place a year after Han Solo has been frozen in carbonite to be transported to the crime lord Jabba the Hutt, a large slug-like alien, for a bounty. C-3PO and R2-D2 travel to Jabba's palace on the desert world of Tatooine in order to show Jabba a recording of Luke saying he wants to rescue Han. Princess Leia, disguised in a bounty hunter garb of her own, sneaks into the palace, thaws out Han, and rescues him, but is caught by Jabba and chained to him as his slave. Luke shows up and tries to assassinate Jabba himself, but falls through a trap door into an area where he must fight off a large, carnivorous beast called a rancor. Jabba is infuriated when Luke manages to kill his pet by dropping a portcullis on its head, so he sentences Luke and all his friends to be executed by being eaten by a sarlaac: a sand dwelling creature consisting of a beak, sharp tusks and tentacles. Jabba and the others are taken by floating yachts to the area where the sarlaac is, and as Luke is condemned to jump into its maw, he has R2 shoot his lightsaber to him from Jabba's yacht. After Luke kills almost everyone, Leia strangles Jabba to death with her slave chains and is freed by Luke. After speeding away from Jabba's exploding sail barge, Luke once again flies to the planet Dagobah to hopefully complete his Force training with the help of Master Yoda, whose physical body has become very ill by now. As Yoda's 9 centuries of life come to an end, he tells Luke that it is true that Vader is his father. Outside Yoda's hut, Obi-Wan's ghost tells Luke that he will never be a true Jedi until he comes face to face with his father. Meanwhile, the Rebels find out that Emperor Palpatine is building a new Death Star, which, despite its incomplete appearance, has a fully working superlaser. Han and the others manage to hijack an Imperial shuttle and fly to the forest moon of Endor in order to destroy a shield generator which is providing the Death Star with an impervious defensive forcefield. While there, the group comes across a tribe of what appear to be man-eating teddy bears called Ewoks. While the ewoks and Han's strike team fight the imperials and try to bring down the shield, Luke surrenders himself to Vader's forces so he can meet with his father. Vader tells his son that he's been following the path of evil for too long, and that he will always be part of the dark side. While Luke is brought before Palpatine, a large space battle erupts around the Death Star as rebel forces try to destroy it. Palpatine taunts Luke and urges him to give in to his anger, saying only his hatred and dark side energy can destroy a frail, unarmed old man such as him. Luke tries to swing at Palpatine, but his attack is blocked by Vader's lightsaber. The two fight somewhat inconclusively, until Vader tells Luke that if he won't submit to his inner evil, maybe his sister Leia will. Luke savagely batters Vader with everything he has and cuts off one of his robotic hands. Palpatine is pleased, and says he wants Luke to finish him off so he can replace Vader as his malevolent enforcer. Luke refuses to end his father's life. His plan thwarted, the infuriated Emperor starts using the Force to electrocute Luke to death. Vader watches helplessly, but finally decides to redeem all his past sins by lifting Palpatine up and throwing him down a reactor shaft. Fatally wounding himself by doing so (but saving his son), Vader then asks Luke to remove his helmet so he can see him with his real eyes, if only for this one time. Vader says Luke was right about there being a bit of good in him, and then dies. Luke then puts his father's body in an imperial shuttle and flies off the new Death Star just as it explodes, since the rebel attack on its power core was a success. Back on Endor, Luke attends a party to celebrate the entire galaxy being freed from imperial tyranny. As he cremates Vader's corpse, he sees the ghosts of Yoda, Obi-Wan, and his now redeemed father Anakin watching over him. While I think this movie is still great because (obviously) it's Star Wars and also gets quite sad at the end, there are a few things fans like to harp on it for. For one thing, I thought it was pretty stupid how Leia manages to choke Jabba to death inside his sail barge full of his servants/associates and nobody tries to stop her. A more obvious weakpoint of this film is the introduction of Ewoks. Some people love them, but I personally couldn't stand watching the Empire's soldiers get turned into stooges trying to fight these furry things half their height. The ewoks use ridiculous traps more fitting of a faction such as the Vietcong rather than something out of Star Wars, and they literally show stormtroopers being subdued just by rocks and spears. At least it kind of highlights the fact that huge military industrial complexes can be defeated just by a few people determined to defend their land. As for the positives, there are too many to list. We finally get to see Luke become a Jedi while managing to keep his mind clear of hate; something his father never accomplished. After watching the prequel movies, it's sad when you realize that Anakin has basically been a slave his entire life. He was born one on tatooine, was a slave to the Jedi, and was a slave to Palpatine as Darth Vader. Seeing such an evil character like him turn good was deeply moving. Speaking of Vader, there is a somewhat annoying inconsistency only present in the last 30 or so seconds of the film. For some reason, George felt it necessary to replace the original actor playing Anakin's ghost (Sebastian Shaw). Now, it's Hayden Christensen. I know the logic is that they're trying to make Anakin look like the way he did before he became evil, but didn't he redeem himself by killing the Emperor? Aside from the various changes made in the re-releases of this movie, it is still my belief that Return of the Jedi is an enjoyable, moving, and fitting end to the original Star Wars saga.",1
24,10.0,"This final entry in George Lucas's STAR WARS movies is often regarded as the weakest of the lot. However, this is not to say that it is a totally worthless entry in the series. On the contrary. Sure, it's not as groundbreaking as its predecessors and a bit more slow-going at times, but RETURN OF THE JEDI still offers a lot to warrant the price of admission.",1
25,10.0,"This is such a great ending to not only the first 3 but all 6. The empire is defeated, Luke becomes a Jedi, Han and Leah get together, the emperor's plan back fires and Anakin proves that he is the chosen one.",1
26,10.0,After ''Empire strikes back'' ''Return of the Jedi'' is my second favorite movie from the Star Wars series.,1
27,9.0,"The Return of the Jedi was George Lucas's last Star Wars film for 16 years, until he followed it up with the disappointing prequel The Phantom Menace in 1999. At the time that I am writing this review, Episode II has come out and proved that George Lucas is still able to produce an action packed space adventure (although he also proves that he is relying far too much on computer generated effects), and we are eagerly awaiting the release of Episode III in 2005, the film which has more possibilities than any of the Star Wars films since the original in 1977. ",0
28,10.0,"""Return of the Jedi"" in 1983 was a great way to end the ""Star Wars"" saga the film was a blast as the Rebels and Jedi Knight(Luke) finally won the civil war against Lord Vader and the evil empire. From the start this film begins with action and drama as Skywalker returns to his old stomping grounds his home of Tatooine, but a special mission in plans that's the rescue of Han Solo from the slimy Jabba the Hutt. Princess Leia, and the rest of the gang are along side Luke for the journey that after the defeat of Jabba they land on the forest moon of Endor, it's here that Lucas introduced us to furry little creatures we loved that's the Ewoks! The Ewoks join up with the rebels to fight the empire, though Luke must handle his own business against Vader and the evil that is tempted upon him. The showdown between Luke and Vader is classic as it's over before the death of evil a final sad good bye is said, and Luke gets to see his father without the mask. The torch has finally been passed and the rebels are free and Luke the Jedi Knight rules superior. Really again a super film from Lucas with drama, and action and excitement from start to finish he picked a good way to end the saga. We will always remember George's creations, his characters, plots, and the musical scores of John Williams will never leave your mind, and final thanks to Harrison Ford, Carrie Fisher, and Mark Hamill who all were magnificent in all three legendary classics.",1
29,10.0,"The original Star Wars series was brilliant and should have been left there, especially the ending of this film as It was a perfect ending to a perfect trilogy. Original, ahead of its time and great writing/story.",1
30,10.0,"Despite the original Star Wars trilogy being considered one of the greatest trilogies of all time it's final instalment Return of The Jedi is only considered to be good and I have to say that not only do I think this movie is on par with the past two entries, I actually think this is better than them. A large part of why I love this movie so much is how satisfying it is, the entire trilogy has built up to the events in this film, so we're completely invested in the characters and situation, it all came together perfectly. All the characters in this film are different than they were in the last two films and if adds to there characters to see that there are still consequences to every action they take. I thought that The Emperor was a fantastic villain for this film as we truly realise just how powerful he is and it was interesting to see how he controlled Vader. The physiological and physical war that goes on between Luke and Darth Vader is done perfectly, now only is is incredibly intense but it's also very Eye opening to see a more personal fight for Vader and we understand just how much the emperor has taken from him. The final three way battle against the empire and the Death Star is done just right because we understand just how much the characters need to rely on each other to succeed, all the arcs feed into each other and I found it to be extremely well done. Now I wanted to address in this review some of the most common complaints with this film and why I disagree with them, for one I thought it was an interesting idea to bring in a second Death Star because it created a new sense of urgency as we know from the get go in this film, the power that it possesses and I thought the way they destroy it in this film was better executed than in the original. While most people were willing to understand that complaint, the Ewoks are extremely hated upon when talking about this film but I really liked the idea of them and found it somewhat inspiring that they went up against the empire. The most powerful scene in this film is that of Vader funeral it was an extremely personal scene and thought that ten silence of Luke staring at his fathers bodies was extremely heartfelt and was a satisfying conclusion to the arc they have built across the series. ",1
31,9.0,"Of the original three this is the best one. Returning to the lighter approach of the 1977 film I felt. The chemistry was back among the main characters, I enjoyed the intro of the ewoks and the little rat pet if Jabba's. This one is a true sc-fi classic.",1
32,9.0,"I know this is the lowest on the top 250 films of Star Wars, but this was a film I enjoyed even more than the first two. It has a very powerful ending with answers that you have been searching for since the first Star Wars.",1
33,,"Han Solo has been captured by Jabba the Hutt, but C3P0 and R2D2 come to rescue him with some other help too.  Once free from Jabba, Han joins with the Rebels to prepare to launch an attack on an all new Death Star being produced.  Luke goes for further Jedi training with Yoda but is later captured by Vader himself. Battles rage in space but also on the moon of Endor as the Rebels try to prevent the Empire taking over the Galaxy.",1
34,9.0,A great movie but it was less than expected with so many illogical options,1
35,10.0,"After watching A New Hope and The Empire Strikes Back, it's time to watch the final chapter of the Star Wars film franchise, The Return of the Jedi.",1
36,9.0,"Some people have disliked this film, and I truly don't see why. ""Return of the Jedi,"" does not, contrary to popular opinion, ruin the original ""Star Wars"" trilogy but rather ties it up in a perfectly satisfying way. The opening scenes at Jabba the Hutt's palace are well done. Jabba is a much meaner and scarier villain here than the short clip in the 1997 re-release of ""A New Hope"" showed him to be. Luke Skywalker is forced to make his most difficult choices in this film, and the intensity of the film's last half-hour is some of the most compelling film-making I've ever seen. The themes and messages of redemption and good vs. evil are superbly done here. ""Return of the Jedi"" is a very exciting and engaging film, memorable and worth watching many times, especially now that Episode III has been made. It's not as perfect as the previous two Star Wars films were, but it is a very pleasing and happy conclusion to an amazing story. The fourth best in the saga, behind the two originals and Episode III. Nearly perfect.",1
37,7.0,Stay calm! lol,0
38,8.0,"When it comes to creating a universe George Lucas is the undisputed master and his final Star Wars film is very, very good (and more appropriately rated in comparison to the two previous films in the original saga). Having recently seen Revenge of the Sith really puts this movie in perspective. The final battle seems even more climactic knowing what Anakin Skywalker went through at the manipulative hands of the Emperor. It also makes the final battle between Luke and Vader more bitter considering the love he felt for Padmé and the love she felt for her children. Actually while the new films (especially Episode II) are inferior to the original films they are good for one reason only. They make the old films seem even better.",1
39,6.0,"As a child, I owned all of the original Star Wars trilogy on VHS, purchased when 'remastering' was all the rage and the iconic sci-fi saga found itself on the receiving end of a much-needed cleaning-up. This was, however, before George Lucas tampered with his already- near-perfect legacy, adding unneeded special effects and elongating certain scenes for seemingly no other reason to show how far CGI had come (although it now looks incredibly dated). Despite the perfection of episodes four and five, my go-to Star Wars movie on a boring Sunday afternoon was always Return of the Jedi, the third instalment now widely remembered as the poorest of the bunch. I don't quite know what it was about Jedi that always caused me to reach for it. It certainly wasn't the Ewoks, those cuddly fur-balls shoe-horned in to sell more merchandise, although they aren't as annoying or distracting as I remembered.",0
40,9.0,"""Return of the Jedi"" is almost on par with the previous ""Star Wars"" films. There's more special effects (some good, some cheesy) and more new characters and creatures, including the Ewoks.  What makes Jedi the least perfect, is that it's very routine -- more of a reworking of ""Star Wars."" There's more new surprises, though.  A victory is celebrated at the end.  New scenes are featured in the ""special edition."" The ending is very satisfying.  My evaluation: ***1/2 out of ****.",1
41,9.0,About the only criticism I can make of Return Of The Jedi is that the film could easily have been two films. The story of Han Solo's rescue from Jabba The Hut and then the final confrontation with the Empire should have been two films. That would have been double the pleasure for fans of the series. As it stands now the folks there in that galaxy far away are in a happy ever after ending of their saga.,1
42,8.0,"Return of the Jedi doesn't seem to be regarded as highly as the first two originals, but it has the phenomenal action and impactful character arcs we love from star wars. The weakest of this incredible trilogy but still a blast. It felt like there was a lot of filler leading up to the Luke/Vader confrontation.",1
43,8.0,"The third parts of trilogies tend to be inferior to their predecessors. This applies to ""Alien,"" ""Back to the Future,"" ""The Matrix,"" ""Austin Powers,"" ""Lethal Weapon,"" ""Mad Max"" and other film series. Then there are the few that come along -- such as ""The Good, the Bad and the Ugly"" -- that are actually the best of all three.",1
44,10.0,"Star Wars: Episode VI - Return of the Jedi. The finale of the main trilogy. The final, which has everything. Slow start, intriguing middle and delightful ending. The ending in which there are epic battles in space, on earth, and the light and dark sides.",1
45,10.0,Star Wars Return of the Jedi another Masterpiece in my favourite movie trilogy this is my second favourite movie in the franchise. A great story with Luke now being a full Jedi Knight and his last mission is to face Vader.,1
46,,"Jaba the Hut and Ewoks and the confession of Darth Vader. intensity of fights. emotional tension. and the revelation who reminds one of the Jung archetypes. Return of the Jedi has all elements to be great. and this fact does it special. for the humor, for the characters, for the revenge and for the story of Darth Vader who becomes a human been after the long status as somber , imposing statue. the fight between Luke and the Emperor, the face behind the cold mask , the words of the agonizing leader, the field of the answers and victories, it has the virtue to be the right solution to questions and expectations and speculations. and this is the good point. the bad point - maybe the details who, in few cases, are ignored for comfortable sketches of situations for the benefit of global idea. short, the end of old fashion perspective about Star Wars.",1
47,,"They used to make films that were this good. It is shockingly good despite it being a sequel, which is why it does not feel like a sequel. Watch and re-watch.",1
48,4.0,"Spoilers: I remember looking so forward to this as a kid after loving the first two movies. They had previews for new characters on the back of the action figures boxes I'd get at Toys-R-Us and I'd eagerly wonder what the blacked out Ewok characters would look like. Must have really been something special! I even remember how they switched the name around as ""Revenge of the Jedi."" This was just going to be THE movie of the summer, and waiting in line to get in while hearing the thunderous noise of the climactic battle as the audience of the screening just wrapping up applauded enthusiastically, I was just SO excited. When I saw it even as a kid I knew it was somewhat of a disappointment, watching it now as an adult...Uhgg! Now I see how Lucas went so wrong with the abomination of the prequels, all the threads started to unravel with this Turkey. (Though Return of the Jedi is still much superior to those aforementioned prequels which had a plot harder to follow than Dune.) First of all are notoriously unbearable Ewoks, even as a kid I HATED them. No adult could possibly find anything watchable about the whole Ewok sequence on Endor. The Emperor is ridiculously ""comic book"" evil, tyrants usually have charisma and are more like gangsters than lunatics. The choice to add another family revelation by making Leah Luke's sister is stupid and ruins the relationship from the first two movies. The original Cantina scene with the various aliens was creative, here Lucas has gone overboard with a new bizarre rubber masked actor or puppet cropping up every minute. In some respects this whole thing is nothing more than a commercial to sell action figures to eight year olds. And the Climax: Another Deathstar? Lucas, you already did that before, but considering the fecal ideas he spewed out in the prequels, perhaps a rehashing of the end of the first movie was the best we could hope for. After all, to sum up the cinematic ideas going through Lucas' head during this period: Howard the Duck. Don't even get me started on the vandalism Lucas did to the Original Trilogy with the CGI additions to the new copys of the Star Wars movies for sale. The original 1977 print is a piece of American History, to alter the imagery that swept the nation that summer is akin to someone painting over the Mona Lisa.",0
49,9.0,"A great conclusion to a wonderful trilogy. For sure it was made to be more accessible to children and create a long series of toys, but it still offers a great ending to the Skywalker family.",1
50,10.0,"Contrary to what others may say, I feel that this film is just as strong as its predecessors. It has the highly entertaining battle at Tatooine at the beginning and the epic battle between father and son at the end. It's just sad that this movie was the most butchered by Lucas in the re-release.",1
51,7.0,"""Return of the Jedi"" is the weakest of the original trilogy. Though the visuals are fantastic, the light saber fighting is improved and the characters are still top notch, the film feels a bit jumbled. The pacing is off with the Jabba scene lasting too long and the forest moon of Endor scenes lacking real substance. I found myself bored in this movie more than the two predecessors.",1
52,10.0,"As tends to be the case with a lot of movies for me, I disagree about the majority opinion of ""Return of the Jedi"". This movie tends to be looked down on as the worst of the original trilogy of Star Wars films. I find it to be just the opposite. This is my favorite movie of the franchise. IMDb ranks ""The Empire Strikes Back"" above ""A New Hope"", with ""Jedi"" coming in a distant third. I'd go in reverse order, arguing ""Jedi"" and ""Hope"" are better than ""Empire"", which to me just feels like an interlude between the two main films in the series.",0
53,9.0,"When I saw this, it was the third film is the Star Wars franchise. Now it is the sixth, but it is not sixth in order of greatness. This film covers Luke's becoming a Jedi, and the rebels taking the fight back to the empire. Reviewing this film so many years after it came out, the only flaw I can see is the blandness of the lightsaber duels in comparison to the modern movies. That is all I can say bad about it though. People have enjoyed talking crap about the Ewoks, but those same people forget that these movies are geared towards families, and you need the cute to counter the ugly. The best part of this movie, the green saber. Up until this film came out, all we had was red or blue. The green was epic.",1
54,10.0,"Despite the feelings of most ""Star Wars"" fans, in my opinion ""Return Of The Jedi"" is the greatest cinematic film ever created. Ever since the first time I saw it, it's depth, intensity, special effects, and moving story have overwhelmed me. The film was so well put together that it has been able to stand the test of time over the last 20 years. Filled with powerful action, as the climax of the original trilogy, George Lucas gives us a rousing finish of the ""Star Wars"" saga in ""Jedi"".",1
55,5.0,"The first time you watch this flick, its not too bad. The flaws really start to show themselves when you watch it again. Kids who watch this, though, will love it simply because its star wars.",0
56,10.0,"So I decided to review the 3 Star Wars movies, all with the same review. Just because the last movies are horrible for me. So I will copy paste the same review. Star Wars is just the best movie for me. I was a kid when I first saw this... Wow... I dreamed about it, I was reading the 300+ page books, I played the video games etc. I played the music so many times... So it is not honest now to review the movie, I have no clear mind.",0
57,9.0,People really need to stop being so harsh about this film. This film is very good and I liked it better than the first two in the trilogy. I liked the Ewoks and critics should stop finding faults with them. The opening scenes featuring Jabba the Hutt were slow but the the movie quickened it's pace by the end.,1
58,10.0,"This could very well be the best trilogy in history, for me this is the perfect eding this series could have had. Just as its predecessors its exciting at all moments and it still keeps you at the berge of your seat. This trilogy can only be called a masterpiece when describing it.",1
59,10.0,"To me this will always remain the best Star Wars movie ever made and while it no longer serves the definitive end to the Star Wars universe and for all our favorite characters, it's still an epic film. Even as a kid I enjoyed this one more than Empire Strikes Back and A New Hope. Starting off with Luke rescuing his friends from Jabba the Hutt after their initial plan to rescue Han alone went up in smoke",1
60,7.0,"This film is to my mind the weakest film in the original Star Wars trilogy, for a variety of reasons. However it emerges at the end of the day a winner, despite all its flaws. It's still a very good film, even if a lot of its quality depends on the characters that have been built up in the superior 2 installments.",0
