,Rating,Review,Sentiment
10,,"Harry Potter's saga had many directors; I will not go back again to who was the best (hint; a Mexican guy), but by far Mr. Yates was the worst. Mr. Yates was only interested in make an easy sell PRODUCT. The only reason the first was paced was to fill out two movies with only one book. Now, we are at the end so WHO CARES, let's just finish it, get the money and keep going. Clocking barely two hours, it feel rush and incomplete; missing lots of interesting (and even important) parts on one of the richer book of the series. Hermione and Ron do almost nothing; the others even less. Harry gets a lot of screen time but not necessary good scenes. Even the battle at Hogwarts (the only part Mr. Yates seems to be interested ) is a lame copy of ""The Two Towers"" without any kind of emotion. His direction so bad and unimaginative that when most of the characters die; we do not feel anything. In brief; worth seeing to understand how better the book is and because it is the last one; but AVOID any further movies with David Yates as director.",0
11,10.0,"An incredible journey that began a decade ago finally arrives at its close with David Yates' ""Harry Potter and the Deathly Hallows: Part II"", as 'The Boy Who Lived' comes face to face with 'He Who Shall Not Be Named' in an epic showdown between good and evil. And what a showdown it is- tense, thrilling, breathtaking, and fitting of just about any superlative you can think of. ",1
12,8.0,"Moments after I saw the very first trailer for Harry Potter and the Deathly Hallows, I was crawling with goosebumps and plagued with anxiety. After almost a decade, the franchise was coming to an end. I had already read the book, knew the plotting, and remembered the fates of all the characters, but the trailer left me in a near unfathomable state -- the end was coming, and there was nothing I could do to stop it.",1
13,9.0,"Endings are usually the problems of most movie series. They usually end up being mediocre & unsatisfying or they are made to cash in people. The great thing about Harry Potter movies, the filmmakers are taking their job seriously. Harry Potter and the Deathly Hallows Part 2 is a great ending of the series. It's more than throwing a lot of action and exposition. Harry Potter and the Deathly Hallows Part 2 is one of those conclusion that actually care about the series.",1
14,10.0,"In the beginning, I want to thank the author j.k. Rowling, even tho I didn't read her books but I saw it in this magnificent series of films<br /><br />I didn't read it because English is not my mother language at that time and I didn't think the translated version will be as great as the original.",1
15,,"I have read only a small portion from the books, but enough to understand the woman's approach. I have, however, attentively watched all the films. This comment applies to the entire saga with some attention to the final two.",0
16,10.0,"The plot is very original and incredible, I think it is one of the best film ever. IF you love fantasy movies you should watch this. The cast is excellent, I love Emma Watson in this movie, she plays very well. In my opinion, this movie is the best adventure movie in the world because the plot is really awesome. Thank you JK Rowling and Steve Naves !<br /><br />The special effects are incredible and the soundtrack epic. I think it the greatest movie. It lasts 2 hours and 10 minutes but it is not boring. Even is you don't like drama, adventure and Fantasy movies, you must watch this one, it will change your opinion.",1
17,10.0,"This movie could not do any better, it ended the Harry Potter series with a bang. It is a good balance from the first part of The Deathly Hallows. The first part was more of a drama, while part two was action packed left and right. This may be my favorite movie of the series, though all of them are equally amazing. I have read the books, and there are definitely major changes in the movie, but I find they fit perfectly well with the story, even if it isn't the original plot. Even for those who haven't read the books (why wouldn't you?!), it is equally enjoyable. This movie, along with the rest in the series, will be loved for years and years to come.",1
18,6.0,Everything that could have been said about this movie has probably been said.,0
19,,"OVerall it was okay, and will make a bunch of money. But David Yates was not the best to direct the Potter films. His method always seems to be to just get through the movie as quick as possible. This has been true since OOTP. The problem is that such a quick pace leaves out many key scenes and doesn't allow the viewer to make more of an emotional investment in the story and the characters. Deathly Hallows 2 was no different. It was enjoyable enough, I suppose. But could have been so much better with just an additional 10 minutes of movie. A few additional scenes and extending a few of them just a little more could have added greater depth and emotion.",0
20,5.0,Yeah. I came out of the film disappointed. Not feeling like I had a good time.,0
21,10.0,Even though I consider myself to be a huge HP fan I never thought I would actually give a movie from this series straight 10 out of 10. Just saw the movie today and the word epic is almost an understatement. This movie really lives up to the promises that have been made. Further more it is (in my opinion at least) the movie that stays most loyal to the book. I did miss some scenes from the book yet nothing relevant was left out. I don't want to give out any spoilers 'cause I don't want to ruin it for you but if you have read the book it will be very easy to follow and if not - well I think it still makes sense most of the time. I highly recommend you to watch it whether you're a fan or not. 10/10,1
22,10.0,"Harry Potter is one of my favorite childhood movies ever. I discovered my passion for films and movies by watching these and I still adore all of them. There's absolutely no doubt about it. I always have an interest about the kind of movies I like. So, Harry Potter has been quite a journey. Emma Watson, Daniel Radcliffe and Rupert Grint have been awesome from start to finish. These are the best memories that I can keep on forever. This is a lifetime movie. It brings adventure, travel, humor, sports, and a spectacular epic soundtrack and storyline throughout this whole process of filmmaking. There's also a sense of generosity and above all love. So, I'd highly recommend watching the movie saga.",1
23,9.0,"While never an avid Harry Potter fan, I have watched all eight Harry Potter films on the big screen over the past decade. It's been a long, bumpy ride, with some films stronger than others - mainly the first few (in my own honest opinion). After a while, however, it all felt like the biggest cinematic tease ever. I mean, we've been told about Voldermort ever since the beginning, and we've known all along that the saga will end with this big, epic fight between good and evil... err, I mean Harry vs. Voldermort. However, that never came (except for a few teases here and there), and when the producers decided to postpone the inedible and split the last film into two, it became ever so frustrating.",1
24,10.0,"Fifteen years of tireless, incredible hard work from some of the best of Britain's storytelling talent, supported by an equally faithful and eagerly devoted fan base, now culminates in the cinematic experience of a lifetime. Ever since the frothily juvenile but still undeniably good quality Harry Potter and the Philosopher's Stone first hit cinema screens in 2001, the Harry Potter saga has experienced countless crucial plot developments, more and more introductions of new characters and actors, several new directors and frequent changes of tone, all to give an astounding and vastly rewarding end result. ",1
25,6.0,"I don't know what I was expecting... To be honest apart from the first HP movie... every single one of the following movies has left out major plot points, characters and story lines. I guess I figured that was mainly because the movies only have a certain length of time to tell the story. Thus it was natural for me to assume that with 5+ hours they would be able to include everything in the one book... I assumed wrongly.",1
26,10.0,This One Was By far my favorite of the series lot of great action I Loved it lot of great fun from start to finish,1
27,10.0,"If I had watched every single movie on the Earth , i'd watch this 10 more times. This was so beautifully made , it just made tears come to my eyes. Its emotional.",1
28,10.0,"Harry Potter and the Deathly Hallows, part 2 also known as the movie that tore my heart and soul into oblivion. If you thought goosebumps was the criteria for a good scene, then mix those goosebumps with emotional upheaval, coupled with your hands almost shaking and this is Deathly Hallows part 2 in its entirety.",1
29,8.0,"HARRY POTTER AND THE DEATHLY HALLOWS Part 2 moves forward where it left off with Dobby's death toward a stunning conclusion with the final violent confrontation between Harry and Lord Voldemort. The richly crafted characters bring a lot of warmth and humor between all of the tense situations, which makes the whole project such a delight to watch.",1
30,1.0,"The final nail is hammered into the coffin of Harry Potter as the series dies in a stupid action-fest. I'm going to list three reasons I dislike this movie and the direction the Harry Potter films have taken, and then I'll let you all lynch me.",0
31,10.0,Harry potter will always be remembered in my life.this is underrated movie of all time and it is.each a every sequel i loved genuinely.i love it more than any movie.i will visit hogwarts someday wherever it exists.movie's series end but harry potter preserved in our hearts purely.,1
32,6.0,"It actually took me years to watch the first 3 Harry Potter movies, which I considered to be aimed straight at kids. Once I did, I really found myself enjoying them (especially Prisoner of Azkaban, IMHO the best of the series), so I decided to get the books.",1
33,3.0,"SERIOUS SPOILERS INCLUDED ***************************** David Heyman, the Producer of the Harry Potter films, made the single biggest mistake of his career when he decided that the Director of each film would be offered the opportunity to direct the next. Chris Columbus did a great job working with the young inexperienced actors and actresses in the first 2 films. Alfonso Cuarón and Mike Newell did good jobs with the next 2 (I wish Goblet of Fire had been split into 2 films to include many more subplots, but the primary emotional content was maintained). For various reason, each of these three directors stopped.",0
34,5.0,"I left the screening of Deathly Hallows Part 2 in a jubilant mood. As far as I was concerned, it was a satisfying, thrilling conclusion to a long-running series that captivated us all. When I watched it again, however, and subjected it to further scrutiny, there are several ways in which Deathly Hallows Part 2 is a very poor conclusion to Harry Potter's story arc.",0
35,10.0,I predict this will be the movie of the year.,0
36,9.0,"Good movie? Or bad movie? I don't know, because I've watched since I was a kid and grew up with them, there is an emotional connection.",0
37,10.0,"Despite being burned before about watching HP6 in 3D IMAX, I made it a point to see this one, for all its sentimental value, in that format. I must say that the 3D IMAX was worth every cent. The big images and the added dimension also added to our immense satisfaction about this film, added expense notwithstanding.",0
38,8.0,"Watching Harry Potter And The Deathly Hallows, Part 2 put me in mind of the old Beach Boys song about Be True To Your School. What these kids go through for the Alma Mater is definitely above and beyond for most of us, but all in a day's work for young wizards.",1
39,9.0,"Harry Potter has a big part of my life for nearly 10 years. The movie was a perfect ending to my childhood. I've watched it over and over again. There are so many characters I love. Every character is so powerful. I will always be a crazy fan of Harry Potter. Especially, I love Emma. She is super brilliant and beautiful.",1
40,8.0,So after ten years the Harry Potter film series is brought to a climax with this eighth film.,1
41,7.0,"Harry Potter and the Deathly Hallows, Part 2 (2011): Dir: David Yates / Cast: Daniel Radcliffe, Emma Watson, Rupert Grint, Ralph Fiennes, Alan Rickman: The final film in this wonderfully enchanting series of films and this time the youth wizard Harry Potter must face and vanquish the evil Lord Voldemort for good. All three principal actors have grown much in the ten years of films. Daniel Radcliffe as Potter faces severe facts that could be fatal. In fact, a major plus here is how Potter is placed in a battle situation where he appears to have lost. Emma Watson as Hermione and Rupert Grint as Ron have been Potter's friends and companions through every film and thankfully the film ties off their romantic feelings without stooping to Twilight level. Then we have Ralph Finnes as Voldemort, one of the most evil presence in films. There is no remorse. He will destroy even his own in order to conquer. The secret involve the wand he possesses is another highlight revelation. Voldemort is historically the murderer of Harry's parents. Now they clash wands in what will appear as if Voldemort will dominate. When he utters a victorious laugh, he doesn't realize that he hasn't thought of everything. Alan Rickman has played Professor Snape in all of the films but here he is at his best, particularly when certain facts surface. David Yates returns as director after having made The Deathly Hallows, Part 1, as well as entries The Order of the Phoenix and The Half-Blood Prince. These films were always pointless entertainment but with such enchanting visuals, it concludes with as much magic as it begun. Score: 7 / 10",1
42,8.0,"It all ended today, normally I am not a nostalgic type, but Harry Potter series have accompanying me through my entire 20s, which I am not certain whether is my brightest decade or not, nevertheless it represents the end of an era!",1
43,4.0,"Time for your OWL marks Mr. Yates and Kloves! No- don't bite your fingers; You don't get a Troll nor a Dreadful either- you have just managed yourself a resounding Poor though. Hmmm, better luck next time!- not for you but for HP fans who may want to see someone else re-doing the entire series in future. ",0
44,8.0,Harry Potter and the Deathly Hallows Part 2 (2D) (2011) Dir: David Yates ****,0
45,8.0,"Although I am bothered by some of the changes they made from the book, this film is a fitting finish to the Harry Potter series. It packs a powerful dramatic punch and shows how far our characters have come from the original movie. I'm sad to see the series go, but it was a great ride.",1
46,8.0,"Ten years ago when Harry Potter started it was simply mind blowing. Chris Columbus at the helm created a world and characters unlike anything we had ever seen on screen. I have never read the books and probably never will but I have enjoyed every single instalment of the series in different ways. However, post Goblet of Fire I personally began to see a gradual reduction in quality and story and characters. I suppose as they built up to the climatic inevitable battle against Voldemort that the sub-stories and characters would have to take a cut but its unfortunate. However, this is the perfect time for the series to bow out gracefully.",1
47,10.0,"Absolutely phenomenal film with great philosophical messages, acting, producing, directing, etc. It is a renowned and fantastic film! I highly recommend this film to everyone!",1
48,5.0,*contains spoilers.,0
49,9.0,"The ending of J.K. Rowling's ""Deathly Hallows"" novel is a wonderful way to bring to close such an epic series of this order. In this film, director David Yates manages to translate all of those same emotions to the big screen to really re-create the magic of Rowling's pen into visual form.",1
50,6.0,"So the Potter machine is finally at it's end, with the decision to split the final book into two films proving a financial masterstroke. Ten years on from the first, the films have had a number of different directors, used practically every fine British actor there is that's still alive, and have ranged vastly in quality. They have also become extremely dark, with the 'love will triumph over evil' moral and the never-truly-threatening bad guys of the early two films being replaced with murdered house elves, tortured children, mass murder, and main characters being mercilessly killed in the blink of an eye. Author J.K. Rowling wanted the fans to grow up with Harry and mature with the books, and on many levels it works very well.",1
51,7.0,"It's 31 July so it's time to say it, above all it's will be the last opportunity: From now, that's it: no more movies to wait for. ",0
52,2.0,There are an awful lot of reviews talking about how this film is 'the best yet' and how it 'ticks all the boxes' or is 'a must for fans'. It is none of these!,0
53,10.0,"Some might stop reading by my review title, and that's okay. First thing to know if you want to keep reading is that i'm more than a huge fan of Harry Potter, books and movies (even though i love the books much more... however, while i haven't been on board with every decision on screen, i have LOVED all the films and they are my favorite films in the world. I understand they're not the best, but they are my personal favorite, and considering all the love they get, i can honestly say i'm not alone).",1
54,9.0,"A perfect way to end the saga. Epic climax. Gonna miss these films, but cant stop rewatching the whole story again and again.",1
55,9.0,This movie was the perfect ending to the best movie series of all times. Start to finish perfect!,1
56,10.0,"Perfect conclusion of a perfect saga. Every piece of the puzzle finally is in own place and now it all seems to make more sense. I always drop a tear when I watch this film, knowing that officially it is the last of the story. Every scene in this film is as precise as a Swiss watch and everything seems to fall into place. The final scenes are obviously the hardest and strongest to see, not only for the battles but also for the characters: it is very moving to see them at the end of a journey that has accompanied us for almost ten years of films but which will never abandon us. After all this time? Always!",1
57,2.0,I gotta chance to see this movie in 2D (Luckily) since i read the reviews of the 3D being bad . . but after seeing the movie even in 2D and witnessing the end of such an Enormous Mega Series . . i felt this was a very very disappointing end . . the HP Fans Have Been Robbed off their immense trust and money in seeing some modified illogical end to the story ..than what everyone had pictured in the mind after reading the Final Book of deathly hallows,0
58,,"So now we reach the end of Harry Potter and the Tortuously Extended Franchise with the final installment of Harry Potter and the Deathly Pacing. Who is at fault? Certainly not the actors young and old who give very serviceable performances despite, in most cases, being given next to nothing to do. Director David Yates can manage some serviceable pacing when he needs to. I rather think that the fault lies less with an unimaginative director than with the author and producers of whom Rowling was one. Ultimately I attribute this film's failings, as I did in Part I, to greed. Deathly Hallows, Parts I & II might make a very good 2 and a half to 3 hour movie. Instead they combine to form a deadly dull 4 hour and 36 minute snoozer. Take just 1 scene as an example. Harry, on his way to confront Voldemort, uses the Resurrection Stone, one of the Deathly Hallows that he obtained in the preceding film. The ensuing scene is utterly superfluous. It does nothing but slow the action. At a moment when we need desperately to get on to the confrontation we are stuck with a convocation that does not include all the people who have been closest to Harry and spends minutes that pass like hours in soulful looks and some babble that we and Harry all knew already. It is a waste of celluloid or disc space or whatever medium is appropriate at the moment. Even Rupert Grint and Emma Watson are given precious little to do in this film but I'm not sure that is a fault as much as I enjoy their acting. This film is, after all the final confrontation between Harry and Voldemort, the moment toward which we've built over the 7 previous films. It's more than time to focus on Harry and Voldemort to the exclusion of most of the rest of the cast. Still, that's not what we get. We get much tying up of loose ends with interjected back stories that only contribute to the deathly pacing. We learn things that we should have learned in Half-Blood Prince and several other movies. Though those interjections may have been part of the 7th book they simply interfere with action of this film. We also get boxcar loads of exposition to explain plot twists for which no one ever laid the prior groundwork. The movie is a mess that completes the story but becomes a disservice to to the actors and fans. At one point late in the film Maggie Smith's Prof. McGonagall casts a weary, quizzical look in medium close up that seems more to say, ""What am I doing here if not for the paycheck and how fast can I get back to the set of Downton Abbey where I actually can display my talent and craft."" I feel for her. I do blame the directors to some extent but the producers and J. K. Rowling even more. From the start of the series the money people made great casting decisions and then put their wonderful actors in the hands of hacks like Chris Columbus and David Yates while giving fine directors like Alfonso Cuaron the boot after a single episode. Perhaps, one day once J. K. Rowling passes on to some other worldly Enchanted Forest, someone really competent who loves the stories will hire an elderly Daniel Radcliffe to play Albus Dumbledore in a really good remake of the series. I surely hope Harry Potter gets better treatment one day. He deserves it though he didn't get it here.",0
59,10.0,One of the best movie series for me.. it's my greatest pleasure from my childhood when I even was addicted to movies. It made me to be a movie freak person and I still love watching it again and again,1
60,10.0,"The movie is the greatest and best part of the series for me. The action scenes in the movie were amazing and were better than the rest of the parts by a large margin. The story of the movie was less than the level of the previous part. The movie contained many nonsensical scenes such as Harry breaking the most powerful magic wand in the world for no reason, Daniel Radcliffe's acting greatly improved from the rest of the parts, the movie answered many of my questions perfectly.",1
61,8.0,"For many fans (and let me get this out now: I am one of them), this is  much more than just another film in the franchise: it's the it's the  end of an era, or simply the end of a journey which lasted for over 10  years (14 if you count the first book, back in 1997). There are no  precedents like this in movie history... There's a certain poignancy  that comes with it, because, as we all know, this is the last one EVER.  There will not be any other Harry Potter, no matter what. The film  clearly knows all that and consciously plays to it, tapping into our  deepest-self, reminding us about this journey we've taken and how we've  grown up with it.   The previously-unknown David Yates has slowly been able to find his own  voice with the latest 4 of the 8 instalments, by combining the sense of  magic the first 2 films had, the darker tone introduced to us by Afonso  Cuaron (with the third episode) but also that more grown-up approach to  the story, which has been brewing and growing with each chapter (and  book of course), but he also had the courage to actually hack to pieces  the overly-written source and actually make a better film (clearly  after book 3, no editor would dare to tell JK Rowling to cut anything  out). In this last ""Deathly Hallow"", he was able to basically stretch  the final battle over the course of the whole film, making it seem  greater and more epic than it's ever been in the book (In the end, box  office aside, it really did pay off to split the movie in two parts).  Considering the incredible amount of expectations which a film like  this can carry and, consequently, the almost impossible task of  bringing everything to a close, HP 7.2 does a really good job! Yes, of  course there will be some disappointed people, but I think the  disappointment will come from the fact that secretly each of us would  like this story to go on forever and, no matter what, you can never  please everyone. Considering what a massive commercial machine Warner  Bros is we must be so thankful for the way the franchise has been  handled. Producer David Heyman is obviously a man of heart, who cares  for his fans and set out to make the best films he could ever make,  playing on the strengths of its (let's be honest) not-so-perfect source  and in the end making it an even better product. In the end this film  must be judged with that same heart and not so much with the brain,  taking in consideration the series as well as this ending.  And you know what? My heart can't stop saying ""I just loved the  journey, thank you so much for it",1
62,10.0,The brilliant series ends with a brilliance. Harry's death at the hands of Voldemort and his coming to life again; the secret about Severus; the bravery of Longbottom; the demise of Fred; the sharpness of mind of Luna and many more to mention. All the knots tied from the first part are opened and what can the viewer want more. Direct encounter between Harry and Voldemort at the end and Harry throwing the Elder wand at the end gives a true meaning as Harry does not run for the quest of power. The lesson given to his son over election to Slytherin is also worth noting. The series ends but with the hope of coming back with another story. Good bye Hogwartz.,1
63,10.0,One of the best series I've ever seen with an amazing conclusion.. A bit emotional saying goodbye to all the characters after 10 years.,1
64,8.0,"I was right! The Harry Potter theme's pretty much non-existent at the beginning of this final film in the series (though we still float through the WB logo/film title). Unfortunately, we have to trudge through a recapping of where the previous film finished and some painfully slow exchanges with Olivander and a backstabby goblin. Yes, let's waste time on slow-talking/pointless moments of silence, movie (especially when you have the shortest runtime of the whole series)! Thankfully, things improve when Hermione assumes Bellatrix Lestrange's form so they can break into her vault. Wonderful Helena Bonham Carter doesn't get much to say/do in this film, but she makes up for it by perfectly capturing the facial expressions/demeanor of Hermione awkwardly pretending to be the complete opposite of herself. It's some nice humour in an otherwise pretty serious film.",0
65,4.0,"I really wanted to like this movie. While the Harry Potter film franchise has never fully convinced me that it is capable of producing movies with any true lasting value, it has at least always spawned reasonably good films that, despite their missteps, are mostly enjoyable and entertaining on an initial viewing. However, the unbelievably excellent reviews for this movie really had me expecting something more this time. I was hoping to finally see a Harry Potter film that wasn't just serviceable and entertaining, but was truly a great film in terms of storytelling, pacing, craft, and execution. ",1
66,4.0,"I found other comments from boards and posts around the net, I found that I agree with all of them. I'm a fan of the books and Yates ruined the franchise. He sucked out all of the magic and unnecessarily changed key parts of the story or left them out all together.",1
67,10.0,"Regardless of your views on Harry Potter as a whole or whether this film really does this literary phenomenon justice (on balance it does), there can be no doubt that this is a great climax to one of the great cinematic challenges. There will always be a debate about the place of J.K. Rowling's novels and their film adaptations in the wider pantheon of literary and film history. But if one wants a true measure of how good this series has been, they should simply ask: what would the world be like if Harry hadn't been helped out of his cupboard?",1
68,8.0,"Knowing in advance both how the story goes (and with J K Rowling on board as a co- producer, that it wasn't going to be changed much) and naturally how it ends, it was incumbent on Peter Yates to nonetheless deliver the big finish to Harry's adventures and in particular his final showdown with Voldemort. I wasn't disappointed and in the end had only minor quibbles about the resolution.",0
69,10.0,"So this is it, one of the most beloved series of all time has come to a close. You know I was starting to wonder if summer blockbusters were just tired of having some kind of story, great acting and substance. Harry Potter changed all that, not to mention it was a breath of fresh air that kids wanted to read again. I did not read the books as Harry Potter wasn't the type of genre I would ever read but I did watch the movies to see what all the hype was about. I've always been very pleased with watching these movies, they're very satisfying, between the effects and the story and growing up with these actors, everything has just been great. The Deathly Hallows was split into two parts as it's a very long book and I'm sure they wanted to get in every detail for the fans. The last Harry Potter, while it was a good movie, it felt like it was a little boring at certain times for me. I haven't seen these films so close together and haven't read the books to know everything they are talking about so it was hard to keep up on certain parts. But this conclusion blew every one of the Harry Potter movies out of the water and had a great conclusion with a tear jerker ending.",1
70,10.0,"Well, well, well...",1
71,8.0,"Thus endeth one of the most popular - and profitable - series in movie history. And the good news is that it ends more with a bang than with a whimper. For once we push through the clutter of wand-waving, spell-casting and jaw-dropping CGI effects that have been the hallmark of the works, we're left with a moving, deeply human tale of an honorable man (Daniel Radcliffe) putting his life on the line for those he loves.",1
72,9.0,"I love Harry Potter and I'm not ashamed to admit it. From Platform 9 ¾ to Quidditch to that trusty old Invisibility Cloak, I love it all. In fact, I think I'm still struggling to get over the non-delivery of my own Hogwarts letter. But they say that all good things must come to an end, and so I regrettably find myself here – Harry Potter and The Deathly Hallows - Part 2 - the final installment in the Harry Potter franchise, a movie that I was both beyond excited about and dreading all at the same time.",1
73,10.0,"This movie is a perfect end to a great franchise. This movie has so many iconic moments and is very fast paced. The acting is wonderful and the only thing that struggled, and a lot of these films struggled with it, is their character development. Overall a great finish and a great series!",1
74,6.0,"I watched Harry Potter and the Deathly Hallows Part 1 and was very pleased with how well it stuck to the book. Because of this, I had high expectations for Part 2. I mean, if you did so well in the first half, you have to do just as well in the second half, right? Right? Wrong.",0
