,Rating,Review,Sentiment
10,5.0,"Even having read every ""Harry Potter"" book and seen every ""Harry Potter"" film, I still hesitate to call myself a fan. It isn't that I don't enjoy the world J.K. Rowling invented or the characters she created, but rather that my enjoyment of the series has always been transient. With sometimes years between each subsequent release, my memory of the litany of events preceding them is often shaky at best, and I've never felt particularly inclined to re-visit.",1
11,9.0,"After having seen HP6, I honestly didn't have great expectations in this one. I guessed it would be darker and scarier, as every HP movie has been darker and scarier than its predecessor. But HP6 was such a patchwork of scenes that didn't give you the feeling of a coherent work - I was afraid the even more complex story line of HP7 would make an even less coherent movie. However, I must say it was definitely a wise decision to split the 7th book into 2 movies. HP7 can take time to explain and introduce all the characters that are necessary to the plot.",0
12,8.0,"Ever since the release of the first Harry Potter movie in 2001, I've wondered how a TV miniseries of the books would have fared. The movies so far have had difficulties showing enough of the books' events within a reasonable time slot to keep the story flowing. They've all had to omit significant plot points, which has not only disappointed the more literal-minded fans but risked the integrity of the story. This was most painfully evident in the fifth movie, ""Order of the Phoenix,"" which awkwardly attempted to fit the longest Potter book into just 2 hours and 15 minutes of film. The result was a movie that felt choppy and barely coherent, almost dreamlike. The two best films up to now--the third and the sixth--worked in part because they took the most risks, often departing substantially from the narrative of the books, to the consternation of many fans. I was not one of the fans complaining, because I figured that as long as it wasn't a miniseries, the best approach was to interpret the story rather than present the events exactly as they appeared in the books.",0
13,9.0,"Up until now, I was convinced that from the 4th book onwards, Harry Potter-books had become too complex to make into film: Goblet of Fire was a sore disappointment. Order of the Phoenix left many Potterheads wanting more, even if it wasn't a bad film per se (personally I thoroughly enjoyed it, even though I felt they left out too much). Half-blood Prince -while visually stunning- did not capture the brilliance of the book. With ""Harry Potter and the Deathly Hallows"", I think the makers have finally succeeded in crafting a movie that was both fun to watch for casual viewers while also catering to the needs of the hard-core fans who know the books by heart. The decision to split the movie into two parts may be judged as a financial one by some, but I'm convinced it was the only possible way to make this work. The movie was cut off at the perfect time as well, having the viewers yearn for more without being too abrupt.",0
14,6.0,"""Harry Potter and the Deathly Hallows 1"" is the seventh out of eight Harry Potter films. It is the year 2009 already and the kids have considerably grown up, a lot has happened already and Potter and the gang get ready for their final battle with Voldemort. We have more evil characters than ever. Lestrange, Umbridge, Snape, Draco, Wormtail etc. (seem to) have joined the Dark Lord. The film is directed once again by David Yates, just like films 5, 6 and 8. It is written again by Steve Kloves who wrote all the Potter films based on Rowling's books except one. The film scored Academy Award nominations for its visual effects and art direction, but came short as always. Just no luck with the Academy for Potter.",0
15,5.0,I won't go into the story as there is too damn much to go through and anyone watching this film that has not watched the first 6 is wasting their time anyway. ,1
16,1.0,"My first attempt in watching this movie I fell asleep. The second attempt was more successful as I managed to stay awake. But what on earth did I just see. The first three HP movies were mysterious and magical. And as Harry matured he became stronger and skilled. After the third movie the Harry we see on the screen is nothing but a plot device. He is nowhere near as impressive and no match at all for any bad guy,in a believable way that is. So I haven't read the books,something tells me I do need to do that. But I should not read the books to make sense of it all. I judge solely on what I see on the screen. Why would the Dark Lord be so afraid of Harry Potter. Not once an explanation is given for it which I believe the books do (somebody told me). It really is beyond me that people can call this the best Harry Potter movie ever. Excuse me? Was there actually a plot? The scenes that were interesting were over before I could get into it. Please give this a miss. It is a waste of time.",0
17,7.0,"In my mind, the Deathly Hallows Part 1 captured the feeling of exactly what the Harry Potter movies should have been all along: gritty, emotional, and cinematic. I haven't been a huge fan of any of the HP movies to date, but I was pleased with the Deathly Hallows because it took a big step up in maturity from the ""children's fantasy"" genre and focused on themes very central to the seventh book: hopelessness and desperation. ",1
18,3.0,"The ending is closer and the movies are worse. Still they are trying to make an action film out of Harry Potter, but what's worse is how the filmmakers clearly don't know what to cut. There is such a long time of... nothing. They do nothing. There's some dialogue but it's not always entirely insightful. And there's the weird dance scene and all that. Yes, those scenes how Harry, Ron and Hermione were on the run for a really long time, but that's really frustrating for the audience. How about you cut that and make this film shorter - or better yet - include some things that were in the books but were barely mentioned in the movie.",0
19,5.0,I guess I expected a lot more from this film - it's long and drug out way to long on unnecessary scenes like the wedding for example. I realize this is a two part film but to drag out the first film with a bunch of filler scenes really bored me.,0
20,5.0,"And so here it is finally. After nine years watching the prepubescent speccy wizard grow into a chiselled speccy wizard, the long, long climax is here. Kicking off what has become a fad in novel adaptations aimed mainly at screaming teenage girls (Twilight, The Hunger Games), Deathly Hallows splits the final novel into two 120-plus films. Whether this is to avoid condensing a mammoth, multi-character into one rushed, incoherent stand-alone movie, or to take full advantage of a multi- billion franchise that is soon to finally end, is up for debate (although a sneaky feeling tells me it's the latter). What is for certain is that a huge, dragging chunk of Part 1 could have easily been wavered. It's like director David Yates forgot that this series is supposed to be fun.",1
21,10.0,Almost a decade has passed since Harry first encountered Hogwarts. The long anticipated battle between Harry and Voldemort is drawing near. Hogwarts has become no more safe haven. The Ministry has set Harry as a fugitive. The beginning of the end has begun. ,1
22,3.0,"This is one of those movies that causes you to reach deep down in yourself and think. For example, I was thinking, ""Did I turn off the iron? Why did I pay so much for popcorn?"" I'm sure the producers were thinking, ""Hey, they are so far into it now, we can throw up any thing on the screen and still make buckets of money. But let's have Daniel Radcliff take off his shirt so they won't know they've been suckered."" Even if you're read the book and watched the other movies, the plot is incomprehensible. The movie consists of a bunch of action sequences strung together with no regard for the story.",0
23,10.0,"I would like to start off by saying that I am reviewing this movie as simply a movie - none of my opinions here will be associated with the book, and I will not discuss whether or not this film is a good adaptation of the book.<br /><br />If I had to pick a Harry Potter movie to watch at any given time, I will always suggest this film due to how different it is from every other film in the franchise. It is an excellent movie, not just in the Harry Potter series, but in general due to its cinematography, score, tone, and emotion.<br /><br />The tone of this movie follows the trend of the films getting progressively darker as they go on, with this film by far being the most depressing yet. Similar to the Half Blood Prince, this film has a dark tint to it, which I think was needed considering the light hearted nature of the first few films. It reminds us that Harry, Ron, and Hermione are no longer kids, and the world is falling apart day by day. The stakes are higher than ever for the Golden Trio as Voldemort rages on.<br /><br />One of the biggest reasons I love this movie is because its main focus is on the trio, and there is some really good character development here. Ron gets some serious development for once, as we see him explain to a naive Harry that the war against Voldemort is bigger than just him and his world early on. We also see him struggle with the pressure and frustration of the trio's quest to destroy the Horcruxes, and the scene where he returns to Hermione and Harry is quite heart warming. We get to see Hermione try her best to be the glue of the group while Harry and Ron fight it out, but we soon see the stress of their situation get to her as well. It is amazing to see how far the three main characters have grown, and Grint, Watson, and Radcliffe give their best performances yet.<br /><br />This film has some of the best scenes in the series. I think the wedding sequence was done very well (despite somewhat cringe dialog between Harry and an old woman), as it reminds you that the main cast don't have any time for celebrations anymore. The following scene in a Muggle restaurant was shot stunningly, and the absence of any score really immerses you into the scene.The Ministry of Magic sequence is genuinely hilarious (Ron gets a little too into character), and is every bit enjoyable as it is thrilling towards the end when the three attempt to escape the Ministry. I love every moment of our trio's camping trip, and there are some really gorgeous landscape shots used as transitions. The chase scene through the forest is exhilarating, and again, the lack of score in the scene is gripping. The tales of the three brothers was beautifully animated, and is an example of the several risks that David Yates took in this film. The scene where Harry and Hermione stand in the Godric's Hollow graveyard is one of the best in the series and is quite touching.<br /><br />A lot of people dislike the infamous Harry and Hermione dance scene, but honestly, I thought it was great. It's an incredibly sad scene as we see how depression has struck our main characters; Harry and Hermione try their best to remember happiness after the devastating loss of their best friend, but it quickly fades as the two snap back to the reality of their depressing situation.<br /><br />The main criticism of this film seems to be that ""it's too slow"" or ""not much happens"", but I would argue that the people who make these comments are missing the point of this movie. This movie is less about the action and more about who Harry, Ron, and Hermione are as people and how they cope with their struggles (even though the action in this movie is great. It's a depressing film, and there are a lot of long shots of the three characters talking to each other because that's the point of this movie. The characters are depressed, finding the Horcruxes seems impossible to them, and as a viewer you experience their frustration. I feel like the production team easily could have made an action packed final film instead of splitting the last two books, but I'm glad they didn't because it allowed for excellent character moments. I am glad that Yates didn't simply go for the easy way out, and that he wasn't afraid to make a slower paced film. And no, this movie wasn't a ""cash grab"", because it is simply too good of a film to be.<br /><br />Lastly, I would like to point out that there is and never will be a franchise of the size of the Harry Potter series where all the films are at least decent movies on their own (some of them being outstanding). You will never see another blockbuster series eight films long that has as much artistic integrity as the eight Harry Potter movies, and that's what makes the Harry Potter films so special.",1
24,1.0,*complete spoilers*,0
25,4.0,"After I'd seen the sixt Potter movie, I thought they would improve on the pace in this (part 1) seventh movie. But boy, was I wrong. I was so bored after the very well done beginning of the movie. Voldemort's meeting and the motorcycle chase were very exciting, but then it started again just like in part six...the very very slow scenes about how Harry thinks he's so alone and he and his friends don't know what to do...blablabla. Really, I have to see the second part of the seventh book, just because I have to know how it all ends, but the director is giving me a really hard time. I like the wonderous world of Harry Potter, but not like this. Personally, I think the fourth part was by far the most exciting of the Potter movies. OK, now let's sum up what I liked about this seventh movie: -The beginning (Voldemort's meeting and motorcycle chase) -The overall look of the movie (sets, lighting, etc.) -The Deadly Hallows story sequence -The casting. Helena Bonham Carter is one of my favorite actresses Now, things that I didn't like: -The pace...ow my goodness. And I thought Gone with the Wind was slow or for instance Dr. Zhivago or Signs. -Ron thinking Harry has the hots for Hermione and fighting about it. Jeez...this was so forced. I mean, Harry already knew in the 5th and certainly in the 6th movie that Ron liked Hermione and Harry already had it going with Ginny. This was so stupid and boring. -How many items do they actually need to kill Voldemort. 7 Horcruxes that can be destroyed by a sword and than you also have the 3 Deadly Hallows. My goodness...in a computer game OK...but in a movie?! -When it became clear the neckless was making people angry I wanted to shout: ""Cast the ring into the fires of Mount Doom!"" Damn, this was such a rip-off of Lord of the Rings. -And yeah, there we have it again...all those damn unoriginal references to WW2. As Basil Fawlty would say: ""Don't mention the war!"" -There were so many moments in this movie that it seemed like the story progressed simply by chance. -The introduction of Dobby again and his utterly useless and overemotional death. He dies and the movie tries to make us feel so sad because he was such a lovable and important character...NOT! Maybe in the books, but when you've only seen the movies like I have, Dobby's not really a character that I established an emotional band with during the last six movies. -The movie took itself too serious, but that's probably what the tone of the book is too. A little more wonder and innocence would have been nice. The humor was so scarce. As The Joker said in The Dark Knight: ""Why so serious?!"" ",0
26,3.0,"Gosh, I thought, trying to stay awake through the middle of the film, who puts a half-hour camping trip in the middle of a movie? Just maybe the answer is JK Rowling in her first try at movie production. Is that a spoiler to say so? I don't know.",0
27,5.0,"I've heard a lot of people say that reviewing the newest Harry Potter movie is a pointless exercise. By now, people have made up their minds regarding the film series. If they are on-board, then they'll see it regardless, and if they don't like it, they aren't going to make an exception for the newest one. That's fair enough, but it's not a sentiment I necessarily agree with.",0
28,10.0,"The most potent of the established rhythmic norms surrounding the previous six Harry Potter films was the inclusion of a stirring occurrence at the beginning to get things going, a more sedate and steadily-paced poignant build-up in the middle and a very rewarding climax at the end. This winning format also applies to the series as a whole: Philosopher's Stone serves as an introduction, Chamber of Secrets, Prisoner of Azkaban and Goblet of Fire push the saga along with great gusto, Order of the Phoenix and Half-Blood Prince reflect the escalating tensions and finally the two Deathly Hallows films bring things to a stunningly satisfying riveting conclusion. Fans have followed the series as the characters, the films, the books, the iconic actors and they themselves have matured bit by wondrous bit, and now they deserve a final stupendous culmination.",1
29,10.0,"I just got home from watching Harry Potter and the Deathly Hallows. I will try not to give any spoilers, but I thought it was one of the best movies yet. I thought moreover that it was fairly loyal to the book for once, as far as it was possible. I thought the tension build up was very good throughout the movie, I liked seeing the characters being slightly more matured. There are some new kind of 'special effects' in the movie, which was kind of weird to me at first, but I guess it fitted the story. I can't wait to see part two , even though I know what will happen.",1
30,1.0,"What a crap movie. Just returned from watching Happy Potter and the Deathly Hallows. It's dull, long and boring.",0
31,10.0,"""Deathly Hallows Part 1"" follows the book closely, but misses out on a few interesting scenes, and then makes up a few additional scenes that are poignant and incredibly welcome. ",1
32,4.0,"Is it part art film? I'd say yes, in the better parts, it had something wise and melancholy going for it, rather like the book, but it was lost all too easily to the infrequent action sequences which neither impress nor lend any forward motion, aside from a particular part of the Bagshot/Nagini sequence making the audience jump a couple feet, and all without Voldemort. Meh.",0
33,8.0,"A lot slower paced than the others, which isn't a flaw. The acting and action is great. It is good to see some change within the characters but it felt like just another setup movie that leads into the big finale.",1
34,6.0,"I really wasn't sure what to feel watching this movie. Having read the book, I knew the story, who the characters where, and what was going to happen. But it was still emotionally confusing. There isn't really a moment in this movie where you're allowed to fully feel the moment of what is happening. For every moment that should be happy or triumphant, such as Ron breaking the horcrux, you immediately have a scene reminding the characters of the sobering reality of their situation. The story piles on hardship after hardship. The action move very fast, with some of the sequences I enjoyed in the book going by so quick I didn't feel like I had the chance to savor them and look for all the details I had waited for (the first chase when Harry leaves home, for example). And that's pretty much how it continued. And actually that's basically how the book went. So you can say that this movie was extremely faithful to the source material, probably as much as any film adaption ever has been. I think I was maybe looking for the movie to provide something that the book didn't--maybe to help me realize how I felt about this story which just seemed to happen, without allowing me to feel a proper release after all the buildup. I am excited for part 2, even knowing how everything will turn out, but this time I won't expect the film to solve any of my issues for me.",1
35,1.0,". . . for the most part wasted. Bill Nighy has about 5 minutes of screen time, Robbie Coltrane maybe 10 minutes, Ralph Fiennes perhaps 15. Trailing along are Jason Isaacs, Brendan Gleeson, Rhys Ifans and Alan Rickman with perhaps 3 minutes each, David Thewlis with 2 minutes and Timothy Spall with about the same. Helena Bonham Carter probably has 10 minutes and only over-acts for 8 of them.",0
36,4.0,"This is not a Harry Potter movie. It is a movie that has characters with the same names and faces but they are in an alternative universe, one created by David Yates starting in movie 5. In that universe, all the themes and ideas developed in the book-based Harry Potter mythology are gone. In its place is a story about an individual boy wizard and his teen friends. What happened to the great choices Harry has to make, like does he go after the Horcruxes as Dumbledore instructed or does he get sidetracked looking for the Deathly Hallows? Horcruxes are thrown in as a McGuffin, an excuse to take a group camping trip rather than as the key to the whole mystery: how do you destroy evil without destroying yourself. The Hallows are the great temptation that the animation in this movie beautifully suggests but then they are completely ignored for the rest of the movies. Remember that Dumbledore and Gregorovich once had a notion of ""The Greater Good"" and that idea did not die with the end of their friendship. Dumbledore tried to teach Harry that what he was doing was not for himself, it was for the greater good of all beings, not just pure-bloods, and certainly not just for teenagers. Okay, did you get any of this from this movie? NO, because it has all been washed out of the story and replaced with silly teen anxieties and individual relationships. How very sad.",1
37,8.0,"Though it can't avoid an element of place-setting as the over-long book is split over two films, this is less drawn out than I remember. The camping scenes are needlessly long, but the wartime, almost apocalyptic atmosphere is brilliantly constructed; the dread hanging over the central characters and ever-encroaching darkness is palpable; I found the litany of names of missing wizards on the radio especially effective. The influence of Tolkein is strong here also in terms of plot, themes and world-building.",1
38,8.0,How glad am I that the decision was made to split the last book into two movies! Combining such massive content in one movie would inevitably have ended up looking rushed and in turn would not have done any justice to the much awaited final installment of the series.,0
39,5.0,"I love the Harry Potter films. I have never read the books and probably never will. The films have been breathtaking, brilliant, beautiful, with one of the greatest ensemble casts I have ever seen. They didn't just play their roles but single handedly embodied them. So I was excited and sad to see this second last instalment of the last great fantasy epic. How disheartening to discover that this was nothing more than a forced first part to the two part finale to squeeze more money out of the franchise. 95% of all the characters that made this series incredible are gone. The action, special effects, and brilliant fantasy is practically nil. I read several reviews on IMDb and some loved it and many hated it and the ones who hated it said the same things I thought about it. The starring cast spend the entire film 'warping' out of trouble and into forest. ""Harry Potter goes camping"" as one reviewer called it. The amazing supporting cast from previous instalments get virtually no time on screen and the entire 2 1/2 hour film could have been summarized into a half hour before the final film. I can barely summarize how disappointed I was in how they created this filler film.",0
40,10.0,"A note for Harry Potter fans, you will not see Harry, Hermione and Ron in Hogwarts anymore. There will be no Quidditch games, Fred and George's shop, love potion problems or even their friends although Neville and Luna appear in small roles. So, ""Deathly Hallows: Part 1"" is really dark than the previous films and there will be no happy moments. But, the movie will still have some jokes, funny ones to cheer up scenes which are too heart-breaking.",1
41,,"One has to face it; it's not that hard to carry a franchise like this. The books are best-sellers, and teenagers are among some of the resistant hardcore fans for whatever pop phenomena they choose to embrace. The books hit a sweet corner of contemporary souls: the lack of magic in the way they conduct their lives, driven by a vision of the world that has been excluding the power of mysticism, true mysticism, born from the most basic connections between humans and their environment, humans and themselves. The books revolve around bits of old mythologies, and deliver them with a fashionable package, filled with visual and metaphorical elements that ring a bell in our western collective consciousness. Phoenixes, wands, potions, spells...",1
42,9.0,"A strong, dark and intense two hours and a half led by strong performances from the usual cast. Sets the tone and tension from the last movie.",1
43,4.0,"Like the series of books upon which these films are based, the Harry Potter films continue to degenerate from their inception as a sometimes witty series of fantasy stories with mystery narratives into a character-oriented melodrama with a quest-based narrative. The formula becomes increasingly stale as we go on: will so-and-so find the object needed to unlock to the clue that is needed to unlock the horcrux or whatever the stupid thing is called to do.... something? Mix the tired narrative device with a story where one after another unimportant side characters are killed off and the audience is supposed to be stupefied with shock, and you have something that would really only appeal to fans and even at that the less demanding.",0
44,10.0,"Growing up with a series, especially a fantasy can be quite an intimate experience. Gratifying because of the spectacular adventures it unfolds, changing its course through the years, as well as heartbreaking for it's not permanent. After all, what can be more emotional than seeing the improbable turn true even if it's just a timeless tale of good vs evil told with a bright new perspective in a fictional universe around ingenious characters and creatures.. ",1
45,8.0,"Though you really feel that it is just a set-up film, Steve Kloves's writing, J.K's imagination, the acting, Umbridge's return, Yates' direction and Dobby's return and subsequent death made the impossible possible with ""Harry Potter and the Deathly Hallows - Part 1:"" making a film with ""Part 1"" in the title great.",1
46,8.0,"I don't know how other film lovers and Harry Potter fans feel but I for one have had mixed experiences with these films. The first two films were good, the third and fourth were the best in the series, the fifth was a disaster, and the sixth was OK. The beloved wizard named ""Harry Potter"" has definitely had a bumpy road in his transition from novel to screen in my opinion. With that being said, the end is near folks and part one of the final chapter of ""Harry Potter"" has arrived in theaters. That's right for those of you living under a rock, ""Harry Potter and the Deathly Hallows: Part One"" is in theaters now. I was a bit leery seeing the film after how disappointed I have been since David Yates took over the franchise but like any dedicated fan boy, I walked into the theater hoping for the best.",0
47,2.0,Well how do we start? ,0
48,4.0,"The film adaptation of the final Harry Potter novel, Harry Potter and the Deathly Hallows, is split into two parts, with this movie being Part I. We see Harry, Ron and Hermoine scramble to find the rest of the Horcruxes to get a shot at defeating Voldemort, whose powers have since grown and who has taken over the Ministry of Magic and Hogwarts.",1
49,5.0,"Congratulations Baz Luhrmann's Romeo & Juliet, you've just been out-sucked! The new reigning champion of awful movies is Harry Potter and the Deathly Hallows Part 1! No longer shall you have the honor of being deemed (by unanimous vote of one) the worst movie of all time, now you are a close second to this utter abomination of a film! Congratulations to David Yates and the entire cast & crew of this piece of s***, you made the worst film of all time! I would give you a trophy, but I think robbing me of 2 1/2 hours of my life is enough punishment for one lifetime.",0
50,9.0,Picking up Where The sixth one have left off this one was very dark but it was lot of fun i liked it,1
51,9.0,"Opening with a rusty looking version of the Warner Bros. logo, an ominous warning, Harry and Ron look to the distance with worry and Hermione erases her parents memories of her. It is clear that we are getting a very different type of Harry Potter. Director David Yates sets out to show a gloomy, bleak world where war and repression are about to inflict the Wizard world.",1
52,6.0,POSITIVES:,0
53,8.0,"As a fan of the books, first and foremost, I've been displeased with the film series of Harry Potter since ""Prisoner."" However, I believe David Yates and, more importantly, Steve Kloves have redeemed themselves on this one.",0
54,1.0,"I'm glad I am not the only one that thought this was the most boring - and worst of the Harry Potter franchise. That is dragged out over two hours made it worse. The three main characters had lost their spark and almost looked bored and tired themselves. There were some very dark undertones about death and had this been around when my kids were young, I would have hesitated to let them see this. Mind you I think they would have given up after the first half hour.",0
55,1.0,"Sadly, Kloves and Yates took Rowling's richly detailed character driven story and turned into an action film. I found myself surprised at the realization a couple weeks ago that I had just finished reading the last installment of the Harry Potter books for a third time. Admittedly, I have not yet read the first four books; coincidentally, the first four movies, I liked. The last three books, I've read and perhaps not so coincidentally, I was disappointed by the films for all three (so far - in as much as the last book has been split into two parts). Rowling's writings of the books are very rich in detail, detail which illustrates quite beautifully the nuances of the relationships that the characters have with one another and thus offer the understanding for the how and why of the characters' development. Key details in Rowling's novels set up plot points and history for the subsequent novels. In The Half Blood Prince, the movie, Ginny leads Harry into the Room of Requirement to hide the potions book. In the novel, Harry decides to hide the book to avoid having it confiscated after using a curse hand-written in the book against Draco Malfoy. The importance of this change is in the final book, when Harry is looking for the Horcruxes he recalls having seen the Diadem of Ravenclaw on the bust perched on the cabinet in which he hid the book. Now that the movie has altered this happening, they've removed the setup for Harry finding one of the final Horcruxes in the Room of Requirement. Details such as these go towards showing the definition of the characters themselves...how Harry is different from Voldemort is his remarkable capacity to love in spite of all that he has suffered. He cares for his friends, whereas Voldemort has no friends. The ""lessons"" that Dumbledore has with Harry in the sixth book are important for Harry to learn all that he can to understand Tom Riddle and how he became Voldermort so that he will know how to defeat him. In the movie, these ""lessons"" are completely glossed over and there is no great understanding offered into Riddle's background and history. Like the comment Dumbledore makes about Tom keeping souvenirs, this is a clue for Harry when trying to figure out what objects Voldemort selected as his Horcruxes. In the book, The Order of the Phoenix, the members of Dumbledore's Army communicate via the enchanted Galleons, no mention of this at all in the movie and yet this is key for how the students communicate whilst at school in the last book while waging war. I do understand that the films would be way too long if they all followed the books to the letter, however, let me offer Sir Peter Jackson and his translation of Tolkien's critically acclaimed classic literature into three fantastic epic films that do absolute justice the books with exceptional scripts and filmmaking. Yates and Kloves would have done well to pause for a moment and asked if they were making action movies or were they trying to tell the story of Harry Potter. To me, filmmaking is storytelling in its own right. Granted, a book depends upon the imagination of the readers' to create a picture with the words on the page, while film removes the necessity of imagination because the picture is painted for the viewer via the interpretation of the filmmaker. Yet, in my opinion, Yates took too much liberty with the stories and changed them without regard to how it limited the understanding of the characters, their development, and the choices that they made. I could go on and on because there are so many more instances where the details cut from the books for the movies diminish the robustness of the characters that Rowling created, but to what end really? There was no mention of the relationship of the House Elf Kreacher with Harry and how much it had changed after Harry showed Kreacher the smallest of kindnesses by giving him the fake locket. How Kreacher then starting cooking wholesome comforting meals for the three friends while they were doing reconnaissance at the Ministry of Magic. Had the filmmakers chosen to show the time that Harry, Ron and Hermione had spent going back and forth under the cloak one at a time; shown how they had to move every time they said Voldemort's name because it had been ""tabooed""; then Ron's defection and subsequent return would have been more logical, understandable, and forgivable. Had they shown in the last film that the students were fighting already when Harry and Dumbledore returned, introduced Fleur and Bill which sets up the wedding in the next film; shown the gravity of Bill's injuries, shown the strain for Tonks and Lupin. These moments were all in the books, and they are all integral parts of the story that the movies do not tell. The movies just barely skim the surface on these and many other points almost in arrogance with the assumption that a split second on screen is sufficient for the suspension of disbelief....in the case of a movie in the genre of fantasy, the suspension of disbelief is not so much the goal as is character development in the hopes that the audience is invested in the characters and wants to join them on the journey. This quality is missing from this film as well as the others that Yates and Kloves have done in the series. I want to say to them - it's not just all about the cool special effects gentlemen, the Harry Potter series is in fact an exploration of character, the depth of humanity in the face of death and the sacrifices one is willing to make for their friends and loved ones time and again despite tragedy; it's about the triumph of the human spirit and the capacity to love. See the film if you must, but just know, it's the missed the mark.",1
56,6.0,"""These are daaaaaark times-uh"", Bill Nighy Christopher Walkens in his terse opening monologue, and there's no denying that. Harry Potter and the Deathly Hallows heralded many things: the finale to a cinematic franchise generations had grown up alongside, the rip-roaring, no-holds-barred finale of a world of magic plunged into chaos. But, more than all that, it was a grim harbinger for things to come. Yes, this was the first mega-franchise entry to bear the suffix ""Part I"", issuing in a dawn of unforgivably segmented final instalment money grabs from Twilight, The Hunger Games, and, **shudder** The Hobbit. Yes, The Deathly Hallows truly was the beginning of the end.",1
57,5.0,"I'm not a Harry Potter fan and I've never read the books, but I have seen all the movies up to now and have been following the unfolding plot. Bear in mind, this is a review of the movie, not the book.",0
58,6.0,"""Harry! Hermione! Ron!""",0
59,2.0,zzzzzzzzzzzzzz.......,0
60,10.0,"Deathly Hallow Part 1 was always my least favorite. It was dark and intense. Now after rewatching it, I loved it. The intensity brought on the suspense and the darkness added to the story well. This movie has really outdone itself. I have seen it so many times now that when I watch it again I find things I never heard or seen before. I love the surprises it gave me. Rupert, Emma, and Daniel really have the chemistry that draws you in! I recommend seeing this immediately if you have never seen it. It is beautiful in every way.",1
