,Rating,Review,Sentiment
10,9.0,"Mike Newell is forgiven for cutting out so much detail from the book, and JK Rowling is forgiven for writing wonderfully rich books. However, fans of the book cannot help but feel like riding a roller coaster that is so fast there is no time to enjoy the ride. I predict the huge void between book and movie will spur remakes in about 10 to 20 years. Even if the movies must be 5 hours long, Harry Potter fans are willing to sit through them. This movie doesn't get a 10 because it leaves me feeling like something is missing, but it does deserve a 9 for being the best possible portrayal of the book given a 2.5 hour limitation. All said and done, this is the shortest 2.5 hour movie I have ever watched.",0
11,4.0,"I have to say, I'm really disappointed in how this film turned out, especially in comparison with how great the book is. In my humble opinion, studios have to face up to the fact that two and a half hours is no longer sufficient to capture the scope and power of J.K. Rowling's universe.",0
12,8.0,"I'd hate to face the task of condensing a 700 page book into a movie - even a two and a half hour movie, but they've managed pretty well with this installment of the adventures of Harry Potter.",0
13,1.0,"There are a lot of things wrong with this movie and the part that's really wrong are the characters. 1000 words aren't enough to explain everything so I'll have to be brief. The worst character is Dumbledore. What version of him Kloves & Newell see I have no idea.. I mean, have they read the books at all? Would Albus Dumbledore, one of the greatest wizards alive manhandle one of his own students, especially his favorite student? I should think not. Would he use Harry as bait to lure Voldemort out of hiding? Same answer as above, NO. Gambon can't play him to save his life, Richard Harris could, he had the twinkle in his eyes... something that makes Dumbledore so special. Gambon just comes off as a lunatic.",0
14,7.0,"First of all, I must mention that Goblet of Fire is my favourite Harry Potter book, and so I expected great things from this movie. And great things I did get, but they were entirely unexpected.",1
15,8.0,"As a huge fan of the books, we have to keep this in context. This is a movie, there is no way it could have included all of the book. I use the movies as fillers between the books, entertaining, but just fillers. That said, there were some glaring omissions that are vital to the next book. Why did Mike Newell extend the dragon scene, but leave out key characters? - because mistakenly Hollywood thinks that such exciting CGI is more important to the fans of the books than expanding characters and plot details. Wrong. But we will go and see the movie anyway.",0
16,6.0,"-=-=-=-SUMMARY: The movie leaves a lot to be desired. It nails its dark ending, but the rest of the film is disjointed and without substance. Why? It puts a little of everything in, rather than a lot of a few things. ""Star"" characters Krum, Fleur, Cedric, and Cho get the shaft in a big way -- but at least it looks pretty?-=-=-=-",0
17,5.0,"My girlfriend is a huge Harry Potter fan, so she eventually roped me into watching this cinematic train wreck.",0
18,9.0,"Harry Potter and the Goblet of Fire is a film directed by Mike Newell. With every instalment of the series, my anticipation for the film also increased. And I can say even with the fourth instalment, the excitement is never reduced.",0
19,1.0,"The movie ran as if it were a series of highlight clips from an actual film representation of the fourth harry potter novel. Details were thrown in haphazardly, if for no other reason than to bring a feeling of recognition from readers. If the viewer had not read the book, but only seen the previous two movies, s/he would not have understood the movie. The screenwriters created no semblance complicated plot, but rather the rather single-minded story of the three tasks in the tri-wizard tournament. All new characters were hardly introduced and remained quite one-dimensional, which is unfortunate; even old favorites got the shaft in this one. There was no time for more than two short scenes with either Malfoy, no magical lessons, and Dobby the house elf was completely absent. Crouch never disappeared, but his body was found dead. The cinematics in this case were atrocious: Harry appears in Dumbledore's chambers in the scene immediately after discovering Crouch's body, but then proceeds to tell him about his scar hurting and dreams rather than Crouch's discovery. There was no magical map, no late-night encounters with Moody, no discussion of Snape and Karkaroff's relationship, nor of Dumbledore trusting Snape. Seeing as this relationship will rise to be the single most prominent issue in the entire series, I was very disappointed to find it was ignored in favor of large and ineffective theatrics, such as a hedge maze without any traps, only shifting walls and evil roots, an extremely obnoxious modernized yule ball, and a pointlessly drawn out dragon chase scene. Dumbledore's lines and the directing of his acting made him look like an old, bumbling fool, rather than the clever, most-powerful-wizard on the planet, the only person of whom Voldemort is afraid. The writers decided to add Crouch Jr. into Harry's dreams, completely removed the second house-elf and the invisibility cloak from the quidditch world cup, and had the audacity to explain that Crouch Jr. had been sent to Azkaban, but never explained his escape. Finally, the movie ended with Crouch Jr. being sent back to Azkaban. The Minister of Magic never showed up with dementors to kill Crouch, Dumbledore never argued with him about the verity of Harry's claims, and the potential for an amazing cliff-hanger conclusion with Dumbledore in all his might giving orders to Hagrid and others as a general before the final battle, was instead replaced by a horrible attempt at a eulogy combining direct quotations from the novel with poor scriptwriting to make Dumbledore out to be a poor speaker as well as incompetent wizard. I shudder to think how the next movie will have to deal with all of these plot gaps, and how Dumbledore can hope to maintain any semblance of respectability when he trusts Snape and continues to avoid Harry in the fifth movie. Much better would have been to stick with the original idea and make two movies. This movie didn't feel like it had any plot, one did not become attached to the characters, and spent the movie groaning or laughing at the contrived immaturity of it all. Some acting by Harry and friends was good, but it was overshadowed by a terrible attempt to fit everything and nothing into the movie.",0
20,3.0,"First, the good news -- The special effects and the music in the this movie were the best yet! The underwater scenes especially were very well done. ",1
21,7.0,"First, a confession: I am not, by any stretch of the imagination, a Potter fan, so I felt something of a fraud as I sneaked into a media screening of Goblet of Fire while many bona fide devotees have had to wait it out.",0
22,8.0,"the fourth Harry-Potter-film (and the first to be directed by an Englishman) is a fun ride. Not for the youngest fans, perhaps, because like Rowling's novel it marks the point where Harry's story transforms from a children's tale into darker, maturer fantasy. In this sequel, Harry's arch-enemy Voldemort rises again and, as the movie's tag-line has it, ""dark and dangerous times lie ahead."" ",1
23,5.0,"I found this installment of the Potter series hard to follow, and frankly, dull and boring. The ""extra"" characters from other schools dilute the ""feel"" of the film. It departs too far from the magic as it pertains to Harry Potter's life and destiny, and relies too much on special effects.",0
24,10.0,I had the privilege of seeing the newest addition to the Harry Potter movies last night. I must say it was an awesome movie. Definitely the best of the Harry Potter movies so far.,1
25,4.0,"The fourth book in the HARRY POTTER series is by far the best, offering up a ton of adventure, excitement, danger, death, and heartfelt emotion and easily surpassing the previous three entries because of its darker, more epic feel. Sadly, GOBLET OF FIRE the movie is a real disappointment, a film that goes through the motions without offering any real heart to the proceedings.",0
26,4.0,"Both of us agreed, the Goblet of Fire was a soulless, mechanical, disappointment. The latest Potter movie has no humor, no wit, and substitutes frenetic action for plot and dialogue. The characters seem made of cardboard, being moved about by the director to advance the plot. There is none of the subtlety, or wit of the first movie. None of the character development and advancing friendship between the main characters of the second movie. As the Potter movies advance, they have steadily deteriorated. These movies now absolutely are not for children under 16 and are largely a waste of time. Special effects do not make the movie any more. We give the Goblet of Fire two thumbs down for sloppy script, lack of intelligence and substitution of mishmash for coherence.",0
27,3.0,"I know I'm going to make loads of enemies by saying this but I just don't see why everyone is going nuts over this film. There are billions of biased Harry Potter lunatics out there who would give this film 10/10 before even seeing it, even if the director did nothing but wipe his ass on the celluloid. That isn't the case, but it's still one of the most boring films I've had to sit through in a long time.",0
28,,"So this is the new, long awaited Harry Potter, the adaptation of the fourth part of the legendary magical book series. I've been waiting for this movie for, let's say a year now. And from what I've heard, seen in the trailer and the MTV Making of I was optimistic. Even more so because Mike Newell directed the film who also did one of my favourite films, ""Four weddings and a funeral"". And yes, I had high expectations. ",1
29,2.0,"Ever seen those companion books for kids that come out around the same time as a movie? They are mostly filled with big pictures and little explanation about what actually happens in the film. Goblet of Fire is basically the same thing - only opposite. It is a picture-book-type movie that has been made as a companion to a book already released. It offers no explanation to the plot (rarely even provides a plot), and is filled with lots of big pictures that only make sense if you have read the book.",0
30,5.0,"I went to see this movie this afternoon and to be honest i was expecting disappointment as happened with the other three potter movies but i wasn't quite expecting what i saw. I am a lover of the books and have read them all many (10+) times (ex HBP) and hate it when important bits of the plot are cut. I think in terms of effects and general film making the film was good, the acting from the majority of the cast was also excellent, however i feel that the movie moved too fast and didn't really explain what was going on. If you've seen the trailer you have pretty much seen the movie. Much of the Plot involving Rita skeeter was cut (i think we only saw her twice) which i find very disappointing as it sets up the fifth book and the ""harry is crazy, look at what was said about him in the prophet last year"" plot. One surprise for me though was Mad-eye-moody, after seeing the trailers and photos i was dreading him being played as a joke character with his mad eye but i was very impressed with his character and performance although i did notice the lack of CONSTANT VILIGANCE. Overall i think this movie could be used as a 'look what i can do with my computer' movie. In my opinion if you want a good plot and more than one comprehenseable storyline you should go read the book.",1
31,7.0,"I must say I am extremely sick of this movie, though not for conventional reasons. Nine reels is a lot to put together and screening a three hour movie can be exhausting, especially when you're trying to write several term papers during the same week it is coming out. You see, I am a projectionist and getting this movie ready for a midnight show was part of my job. I realize that the fact that I was paid $14.50/hr to watch this movie on Wednesday night might give rise to feelings of jealousy among some, but I am currently wishing I could manage to get more than five hours of sleep sometime soon.",0
32,1.0,"I absolutely HATED this movie. As a movie that is supposed to not have anything to do with the great book that is attached to it, it is entertaining, but because it carries the ""Harry Potter"" emblem to it, I will scrutinize it to the very last detail that bothered me.",0
33,3.0,"This film was directed by Mike Newell, of Four Wedding's and a Funeral (1994), and Pushing Tin (1999) fame. Here we see his interpretation of J.K. Rowling's novel The Goblet of Fire. His career mainly consists of T.V. Direction, since 1964, and a smattering of movies. ",0
34,2.0,"The only thing that was in common between the film and the book was the characters names!!!! I appeciate the fact that the book is indeed rather long and showing its entirety in the film would be impossible; but it feels as if someone has simple read every other chapter and made the film; this film should have been another hour longer!! The beginning of the book has simply been removed from the book and we start about one fifth of the way in, so those who have read the book will be annoyed from the start. Out of all of the Potter books the goblet of fire was by FAR my favourite, and from what I have read, the favourite of most, and so I had high expectations from the film, and was castastrophical disappointed. I went to see the film which some girls who had never read the books and they thoroughly enjoyed the film, as did the small children who were in the cinema. Credit were it is due though, the special effects are better than the previous films, and generally the acting has indeed improved, and for this reason I have not given the film a 1 rating, though I was tempted.",0
35,3.0,"I can't help, but to compare the Harry Potter movie to the books. If you want to re-write the books don't call them ""Harry Potter"" anymore.",0
36,10.0,This is a awesome Harry Potter Movie It is really pretty well done with a dark and spooky feel It almost made me wet my pants and I'm 28 years old. Yeah there is some stuff left out that was in the book but there is plenty of action and effects. Its a must see for all fans of the books and movies. This movie is the best of the series to date. I can't wait for the DVD to find out if there's anything added that was left out of the film. This movie is best on the big screen. The young actors are growing up well. I'm afraid that pretty soon they will be too old for there roles in the film. I know some people probably won't like this film too much and its not for the really young kids but Its a great film and I would not miss it for the world.,1
37,4.0,"Before I hear the ""You can't expect it to follow the books"", the people who seem so firmly set on this was a good movie, best yet, and that it did the book justice I have to ask why.",1
38,7.0,"Goblet of Fire is of course, well done and beautifully shot. Not having read any of the Potter series, I wasn't disappointed in the movie at all. From what I have heard, many underlying plots and characters may have been skipped to streamline the movie and keep its focus, so the readers might be disappointed, I don't know. ""Fire"" is darker than the rest of the movies. Seemed to lack some of the humor that gave the previous films some levity. Great storyline, fabulous effects. LONG though. It's about 2.5 hours long, so make time for it. It's worth it to watch and goes quickly. Throughly enjoyed it, but not my favorite of the bunch so far.",1
39,10.0,"Harry Potter and the Goblet of Fire is the best Harry Potter film of the first four. The tone is darker, the acting is better, and so much more. There is only a small minimal problem that is no surprise. This time around, Harry enters his fourth year at Hogwarts. His name got entered into the Triwizard Tournament and he must compete. Little did he know that the tournament will lead to eventual trouble with a wizard who been gone for thirteen years. The acting is better in this film. Radcliffe is more appealing as Harry. Watson overacts a bit too much, but she did OK. The supporting actors like Gambon and Rickman are fantastic. I also liked the music in this film. It has a nice sound to it. The only problem is that some subplots were left out. I wished to see the Dursley's, Dobby and Winky, Charlie and Bill, the visits to Hogsmeade and Sirius, and the midnight argument with Moddy and Snape. Other than that, this film is sooooo much better than any of the other films. If I could, I would rate this film a 15/10, but I rate it a 10/10.",1
40,,"During the previous three Harry Potter films, a showdown between Harry Potter & Dark Lord Voldemort was always hinted at but never quite fully conceived. In ""Goblet of Fire"", however, that confrontation does indeed finally take place and vaults the series to new heights.",1
41,1.0,"I was unhappy with movie III. I am aghast at this movie. Where to start? The beginning is usually a good place. Choppy. This movie was even choppier than the first one. It starts appropriately with the dream (of course the dream is not accurate to the book), but Harry is already at the Burrow. I guess there wasn't enough money in the budget to pay for Molly, Bill, or Charlie since none of them are in the film. Same goes for a little Quidditch, there isn't any. How can there be a Quidditch World Cup and no Quidditch? Ludo Bagman, where is he? Bagman is essential to the twins money sub plot. Money for the twins, how are they supposed to leave school toward the end of the next movie with no money (There was no mention of a monetary prize for the winner of the tournament)? How is Harry supposed to get any information any more, Sirius kept Hedwig? Then again Sirius must not be too important since they couldn't even do the fireplace scene appropriately and didn't have him, not even as a large, black dog at the end of the film. Then again Harry never went to the hospital. Fudge and Dumbledore do not have a parting of ways. I just wonder if Steven Kloves even bothered to read book 5 or discuss it with J.K. Rowling before butchering the screenplay for this movie. I just can't see how there can be an Order of the Phoenix that makes any sense when all of the set up was cut from the fourth movie. I know they can't have everything in the book in the movie but the overall story arc has to be maintained. I wonder what J.K. Rowling truly thinks of this film. I know two things for sure, I want Chris Columbus back directing 6 and 7 and I want Peter O'Toole for Dumbledore.",0
42,,"The bottom line is that the first two films engaged us on the sheer visual invention of the magical world. The third film was a good film as a film, architectural, Sculpted rhythm that matched the physical spaces shown.",1
43,8.0,"Harry Potter and the Goblet of Fire is hands down the most fun and entertaining movie of the series in between the beginning and end. It's cool because it's kind of it's own stand alone film within a film within a series. It has plenty of magical ties to the books and the Harry Potter universe. You also see brand new characters introduced who only continue to improve and shape the series. Finally, I loved that it continued to intensify and evolve the series story line to make it much more dark and sinister. It's no longer just a kids series, rather one for any type of audience. Absolutely fun and great movie.",1
44,6.0,"The only experience I have had with Harry Potter is the first film. My spouse reads the books fanatically and sporadically sees the films. A number of my friends also do both. I've not read the books and not really kept up with all the movies, but I can say that I really enjoyed this film. Like the first, it was well made, intelligent, and visually interesting. Nevertheless, don't expect to get it all if you haven't kept up with the books, and if you have, don't expect to be given it all. Movies can not be as rich as books - especially lengthy and well written ones.",1
45,1.0,"I've never read the books, and they may very well stimulate the imaginations of children all over the world. That's commendable. BUT as a movie series, these movies have been mediocre at best. This latest movie, Goblet Of Fire, is the worst yet. It's slow paced, the characters are either not interesting or completely annoying, and the movie is so dark that it's impossible to see things sometime. The biggest problem I have is not with the film itself, but with the actors' thick accents, quick speech patterns, and tendency to whisper, it's impossible to understand what they are saying half the time. The movie does have some noteworthy sequences though. Harry's face off with a dragon is very exciting. An underwater rescue is also very good, with some amazing special effects. A sequence involving a huge hedge maze that makes the maze in the Shining look like child's play, is exciting, but possibly way too scary and violent for young kids. It's rated PG-13 for a reason. I'm not a Harry Potter fan, but I gave the movie a chance because my kids wanted to see it, and I was very interested in seeing the Superman Returns preview they were going to show before the movie (and that looks INCREDIBLE). But neither I nor my children were at all impressed. For our money....ZATHURA was FAR superior. Stick to the books kids, I'm sure they are far better than this drivel.",0
46,1.0,"Despite the fact that the third Harry Potter movie was deeply disappointing, I was going to give this one a chance. There was a new director, so I was not going to judge without seeing the movie. One look at the trailers and I figured, this movie ought to be pretty good. I was proved more than wrong. ",0
47,5.0,"Let me start by saying that I am a huge fan of the Harry Potter. I went to the opening midnight screening, and again this morning in order to see the film both in a huge crowd and a tiny one, as that often affects one's reaction to a film. Unfortunately, my reaction at both screenings was disappointment. I am not one that insists that a movie exactly match the book it is based on, but in this instance far, far too much is left out to make the film a great one.",0
48,7.0,"What summed this film up for me was the comments of my non-HP book reader wife and friend. ""Didn't really understand it"".",1
49,7.0,"""Harry Potter and the Goblet of Fire"" presents the fourth installment of the Harry Potter franchise, illustrating a significantly darker take on the characters we've come to love and allowing us to see the dark Lord Voldemort resurrected to his full power. Easily one of the better books of the entire series by JK Rowling (including books 5 and 6), the darker and scarier take on the story was welcomed by fans of the films and the books everywhere as Director Mike Newell (Donnie Brasco) attempts to attach his name to an ever-growing franchise. But, rest assured, this film has many flaws.",1
50,7.0,"Having not thought much about the other HP movies, I went in to this one expecting the worst, and was pleasantly surprised.",0
51,8.0,"I first saw this movie in a movie theater, and then bought it on DVD. My husband and I were the first of our family to see this movie, to preview it for our children (ages 10 and 4). I'm a huge fan of the books, and highly recommend them to anyone who loves to watch a character grow through a series of novels. I have to write, first of all, that I miss Columbus as the director. His vision of Harry's world was beautiful. And that's probably the main issue with why Warner Brothers went with another director for these ""darker"" movies further on in the Harry Potter series. I also understand that Rowling really enjoyed how the director Newell crafted this movie, and agreed with what he had to cut out.",1
52,7.0,I thought the movie was great. But there are a few things missing that were in the book. If you haven't seen the movie I advise you not to read this. For example Dobbi and Winky were not even mentioned and they were in the book quite a bit. Also Syreus was only in the movie for about 1 minute and that was very disappointing. There were so many differences from book to movie that I can't possibly name them all. My advice is to see the movie before you read the book so you don't feel disappointed. I went into the theater really looking forward to a few particular things that were in the book. And when they weren't shown I remember thinking who the heck wrote the screen play.,0
53,8.0,"In Hogwarts, three different wizard schools compete in a dangerous competition called the Triwizard Tournament. The minimum age to participate is seventeen years old, but fourteen years old Harry Potter mysterious application is selected by the Goblet of Fire to be part of the game. Meanwhile, Harry Potter has dark nightmares, while Voldemort's Death Eaters are preparing the return of the evil Lord Voldemort.",1
54,4.0,"I have to say that I disagree with almost every review posted here. I traveled for an hour to see the movie at midnight, for the first showing. I am a huge Harry Potter fan and have been eagerly awaiting the release of this film. How disappointed I was. I must say that I think that the fourth book is perhaps the weakest in the series, but it is still a good read. The movie, however, was by far the worst yet. So many important details were left out, the movie raced along trying to fit as much plot into two and a half hours as possible. Of course there was excitement, funny moments,and talented acting. But overall, the plot moved so quickly, that one barely felt any connection to the characters involved other than what has been built up from the last three movies and the book. The Yule Ball was ridiculous, and Hermione (Emma Watson) was overly dramatic. The challenges in the Tri-Wizard Tournament were rushed through and the other competitors characters were not built up. You barely know, yet alone feel anything about Viktor Krum, Fleur, or even Cedric Diggory. The special effects were great, but could not make up for the loss of the ""magic"" felt in the books and other movies. The final scene with Voldemort was well-done. Scary, suspenseful, exciting. But I must say I will not be seeing this movie again in the theaters as I have the last three.",0
55,5.0,"I have just back from seeing this. Right now, I should be doing something more important, but I had to put this down before my head explodes! I really, honestly do not know what to say about this film. It's beautifully made, yes. The acting is much improved, yes. But the unbelievable liberties that were taken - what are you meant to say about that? From the off, Harry's dream about Voldemort etc is horribly altered by adding an unrelated character - it may not seem that important, but it is. And Dumbledore - I think Michael Gambon is an exemplary actor, but to see Dumbledore lose it with Harry in such an uncharacteristic way was dumbfounding.",1
56,10.0,Now that the other BIG fantasy series has finished (Lord Of The Rings) with 3 films.It was time to see if Harry Potter could carry on past 3 films and get closer to the number the books are going to finish on (the books are meant to finish by book 7). The Plot:,1
57,9.0,"Coming at the exact center of a seven-book series, ""Harry Potter and the Goblet of Fire"" represents a turning point for both its hero and Rowling's writing in general. Harry's youthful innocence is replaced by the moody complexities of adolescence, even as his arch-nemesis Lord Voldemort transforms from a vague, shadowy threat to a very real evil presence in the wizarding world. The moral issues hinted at in ""Prisoner of Azkaban"" become even more prominent: good people die, heroes are flawed, and even the saintly Dumbledore proves to be only human. The film version of ""Goblet of Fire"" reflects this, and, like all movies that capture the essence of its source material, is a delight to behold.",1
58,8.0,"This is my favorite of the four movies so far. The pace is brisk and keeps the action moving along nicely. Thank God the director realized that we don't need so much unnecessary exposition. Although that stuff might work in the book, for a movie, it just sets it up to be long and boring. It's already assumed that we know who Voldemort is, that they live in a magical place, that the students go to class. There is little time spent on whimsy and the wonders of the magical world. There isn't even a scene with the Dursleys. And that's perfectly fine. You shouldn't be watching this movie if you haven't seen the previous ones. Whatever exposition is given, is for anything we don't know about and the plot itself.",1
59,6.0,"I saw the film at its world premiere last night, and as somebody who was sorely disappointed by the first three Potter films, I was thrilled.",1
60,6.0,"In 'Harry Potter and the Goblet of Fire' the gang has returned to Hogwarts for yet another school year. This year is special, for Hogwarts is to host the TriWizard tournament. Contestants from rival schools (Beauxbatons Academy and the Durmstrang Institute) have come to participate. This is a very dangerous competition, so dangerous that only one upperclassman from each school can compete. However, when Harry Potter's name is selected as a fourth contestant, the involvement of the evil Voldemort is suspect.",1
61,10.0,"I just saw the movie for the first time and i was very surprised on how good the movie relates to the book. this was my favorite book as it was transitioning into a more serious and in-dept story. No offense to the other books before as they were great too, but this is the story were its not so childish and the characters are becoming more mature and serious about their futures. the movie does a great job on its special effects, acting, and all together the direction movie went. The movie kept me on the edge of my seat with all the action, suspense(the dragon scene were especially good), and drama.If your a fan of the books, then I highly suggest that you go see it.",1
62,7.0,"This just goes to show that these films are merely based!!! on the brilliant series that is the Harry Potter books. Again Fair play to the actors, they have matured and acted better than ever in this film and i thoroughly enjoyed Rupert Grints portrayal of Ron, for me it was him who somehow kept me in the cinema and reminded me of some of the brilliant scenes in the book. The first problem with this film is that almost the whole film is dark and disturbing, like the last half hour of the prisoner of Azkaban. there are hardly any light fun moments, any that were, were cut from the film. for example, Dudley's huge tongue after eating Fred and George's sweet prototypes for their future joke shop.",1
63,8.0,"Easily the best and the funniest in the Harry Potter series, this film really is brilliant! What makes it as well is its intensity. The danger factor has been enhanced from the book considerably, as evident in Harry's battle with his dragon during the first task of the Triwizard Tournament. The book merely has Harry riding around a bit to avoid the dragon but the film has the dragon breaking it's restraints and following Harry around the school's turrets in an attempt to roast him alive. The action is definitely better with the special effects used in the telling of the story rather than overused.",1
64,1.0,"Four Funerals and one Satanic Sacrifice would not be enough to condemn Mike Newell to the flames of the Underworld for this monstrosity. How the Harry Potter revolving door of directors could settle on Newell is disconcerting as he produced the single worst movie in the Harry Potter franchise, perverting J.K. Rowling's excellent work into trash, plain and simple.",0
65,10.0,"If people aren't hooked by the very first shot in this movie, then there is really no hope for them. I knew from the very first instant of this film that it would be outstanding in every way. As opposed to the kid-friendly, John Williams tinker-bell score that sounds so similar to ""Somewhere in My Memory"" the movie begins with a much darker variation on the Harry Potter theme. The opening shot follows a snake to the crypt of the Riddle family and a statue that looks ominously like a Death Eater. I adore this first shot so much because it lets the viewer know that right away this film is going to be a lean, mean thriller. And thankfully, the opening scene of Voldemort, Peter Pettigrew, from here on known as Wormtail, and Barty Crouch Junior, immediately immerses you in the ""magical world"" as opposed to the ""real world"" of Harry's dreadful relatives, the Dursleys. Thankfully, the Dursleys are absent from the beginning of this film, and the story begins with Harry, Hermione, and the Weasleys journeying to the Quidditch World Cup. Right away we realize that that opening scene was just a dream, a dream sequence that would become a dramatic motif throughout the rest of the film that often unifies disparate elements into a thriller format.",1
66,1.0,First of all... WHY!!! ,0
67,1.0,"A huge disappointment. As a big fan of Harry Potter I should declare that if there was any other way of taunting abjecting and con-tempting Albus Dumbledor, then Mike Newell and Michael Gambon were not aware of it. ",0
68,8.0,"For my self, I did feel the movie had some scripting problems. Dragon scene and some cohesive structuring near the end could have been better conceived, but overall it was a truly enjoyable movie.",1
69,9.0,"This fourth Harry Potter movie may be the best so far. Yes, there are far too many characters, probably more so than in the first three films, and of necessity most of them, especially those introduced here for the first time, have little or no dialog and are not fleshed out. Also, Hermione and Ron are more relegated to supporting characters than before. Still, the movie works on a number of levels, as pure adventure, suspense, and with a couple generous dollops of horror.",1
