,Rating,Review,Sentiment
10,5.0,"We hoped it would never happen, but no one is perfect. Even the best can stumble. This had to happen eventually. Even the string of terrific Disney's classic films and the 90s Disney Renaissance didn't last forever. I'm afraid that, yes, Pixar has made a bad film.",1
11,3.0,"16 years ago, Pixar Animation Studios released the first feature length computer animated film in history, Toy Story. What followed was an incredible run of success, an 11 film hot streak that yielded dozens of awards (including 11 Oscars), billions of dollars in box office receipts, and the admiration of audiences and critics everywhere. Year after year Pixar was a company you could rely on, and while not all the films were perfect, they all were at least of decent quality, and light years ahead of their competition from the likes of Dreamworks and Sony. So therefore it's heart-breaking to say that Pixar's hot streak has come to a crashing halt in 2011. Cars 2 is not just the weakest film in Pixar's catalogue, it is the worst high-profile animated release for some time.",1
12,10.0,car2 was actually was a good movie. I Don't KNOW WHY THIS got negative reviews . its actually a good family film for both children and adults. the action is great the animation everything. I mean seriously I don't care if mater is the main character nothing is wrong with it. even though it doesn't have emotional moments like the original its still insetting. the songs just feel nice to listen to its sounds nice. Spoiler alert there a part s o well crafted when radiator springs is fighting the lemons . cars the original is great this was twice as good as the original and Is looking forward to see Cars 3,1
13,10.0,I'm so disappointed this got snubbed at all the award ceremonies in 2012. Best animated film of all time.,1
14,7.0,"The saddest thing about Pixar today is, they don't know what movie they are going to release on their 25th Anniversary since one of their upcoming projects ""Newt"" was cancelled despite from Blue Sky's Rio plot. Cars 2 feels like it's a direct-to-DVD film. It's not really bad but it's just unnecessary. Though, the action is pretty cool. The kids will enjoy it but the rest is like Rango. Instead of Western Themes, it's Spy movies. The story isn't bad except it doesn't give anything emotional and heartwarming unlike the other Pixar movies. Cars 2 is pretty fun but the most important ingredient of their movies is missing.",1
15,8.0,"Sometimes you go to a Pixar movie and get a deeply insightful, heart-tugging classic that sings to the deepest corners of the human condition.",1
16,6.0,"""Cars 2"" is an unusual case of a highly anticipated film that was not simultaneously released here locally as in the States. I wonder why? Anyway after I watched this film, I think I know why. For all the positive goodwill that the first Cars film had, this film was a relative disappointment.",0
17,7.0,"Cars 2 wasn't the worst thing I'd ever seen, but on the other hand, it was nowhere NEAR as good as the original.",0
18,8.0,This time Lightning McQueen and Mater races around Europe and Japan.,1
19,10.0,"I'm not gonna lie this is my 1# Favorite Pixar film of all time, But I do understand why people hated it, because there are problems with it, Cars 2 was completely out of the first film, it was a spy story we had heard of lots of times instead of racing, it was more focused on Mater then Lightning McQueen, which is nothing like the first film at all, Which is why in Cars 3, they went back to Racing.",0
20,7.0,"Spies Holley Shiftwell (Emily Mortimer) and Finn McMissile (Michael Caine) are trying to contact an American spy to help stop an evil plot. The problem, Mater (Larry the Cable Guy) was mistaken as the American spy. Meanwhile Mater had accepted a challenge on behave of Lightning McQueen (Owen Wilson). Although Lighting McQueen's friendship with Mater is sorely tested as Mater keeps embarrassing himself in front of the competition.",0
21,10.0,"To be fair, you have to have a very high IQ to understand Cars 2. The humour is extremely subtle, and without a solid grasp of car mechanics most of the jokes will go over a typical viewer's head. There's also Mater's nihilistic outlook, which is deftly woven into his characterisation- his personal philosophy draws heavily from Narodnaya Volya literature, for instance. The fans understand this stuff; they have the intellectual capacity to truly appreciate the depths of these jokes, to realise that they're not just funny- they say something deep about LIFE. As a consequence people who dislike Cars 2 truly ARE idiots- of course they wouldn't appreciate, for instance, the humour in Lighting McQueen's existential catchphrase ""Kachow"" which itself is a cryptic reference to Turgenev's Russian epic Fathers and Sons. I'm smirking right now just imagining one of those addlepated simpletons scratching their heads in confusion as Pixar's genius wit unfolds itself on their television screens. What fools.. how I pity them. 😂",1
22,6.0,"I know I'm WAY late on this by over a year. Overall I liked it. Loved a lot of the new characters, especially Finn McMissile and the arrogant Italian car guy (whatever his name was). Liked Raoue Carole as well. I just had two major pet peeves with it: it focused on Mater. Mater already had his own little spin-off of ""Mater's Tall Tales"" which I love. A movie centered on him just didn't do it for me. Had it been on Lightning (like the first one) or any other character I would have been okay. It may have to do with the fact that I'm no Mater fan. My second beef was Doc Hudson wasn't in it. I know why, I understand wanting to honor Paul Newman (whom I adored), hate to sound callous, but the show goes on. If he ended up with a different voice then so be it. Better yet, he could have been in it for a few seconds, and just not say anything at all. Fillmore's voice actor passed and he was still in it so to me there was no excuse not to have Doc in it. My two cents, of course.",1
23,6.0,"The best of Pixar's films have protagonists who are a small part of a very large world and are almost helpless against incredible odds - Toy Story, Wall-E, Finding Nemo etc. The protagonists of Cars are very big in a very small world, so do not play to the strengths of Pixar.",1
24,7.0,"If you mentally switch out the vehicles in Cars with post-human description of entire cyborg societies where the beings can constantly update themselves and switch out their own body's mechanics, Cars is kinda trippy.",0
25,10.0,"Cars 2 is not one of the best movies ever made but it is not as bad as people make it seem. It is definitely not for adults but if your kid likes movies like James Bond, Mission Impossible and Ocean's Eleven but you don't want to see all the violence sex and bad language show them this they will have a blast. Also it has an amazing soundtrack.",1
26,6.0,"Espionage, assassinations, sabotage of renewable energy, propaganda, corporate cover-ups, media manipulation and The Mob...",0
27,10.0,"The first part of the comment is long and if you get tired of reading it, I understand, skip to the next part. But, there are some good points. ",1
28,4.0,"We went to see Cars 2 with my boys who are 6 years old. We all loved the first movie, it had a simple to follow, heart-warming story and NO VIOLENCE!!!",1
29,,"Cars 2 The sequel to Pixar's success movie about one car's journey to achieve his dreams follows the same premise; however it's Mater turn in the fast lane, this time. When Lightning McQueen brings his best friend along to a world cup racing championship, based in Tokyo, Mater finds himself caught up in serious matters concerning spy cars and terrorism on an international level. What turns out to be a series of potentially deadly situations throws Mater into a fast-paced world of secrecy, gadgets, guns, disguises and heroics. It's James Bond meets the original Cars, in this film packed with racing, romance and rendezvous. A fun flick for the whole family to enjoy!",1
30,,"You know the topic of alternative fuel sources has attained a new urgency when an animated movie appropriates it as its theme. The new Pixar/Disney racecar sequel ""Cars 2"" deals with the issue of our scarce oil reserves and the need to conjure up a substitute. ""Cars"" director John Lasseter and ""Proximity"" scenarist Ben Queen have skillfully inserted this message into ""Cars 2"" without slighting the shenanigans which made the original comedy such fun. In fact, ""Cars 2"" qualifies as the rare sequel that surpasses its predecessor. The chief reason this hilarious sequel tops ""Cars"" is that Lasseter and crew have promoted Lightning McQueen's sidekick Tow Mater to the pole position. Larry the Cable Guy's cinematic career appeared in the pits before he provided the voice for Tow Mater. His redneck accent and cornpone humor made him ideal for a rusted wrecker with no hood and buck teeth sticking out of its grille. Sidekicks have always been scene-stealers, and Tow Mater is virtually the whole show in ""Cars 2."" Mind you, British actor Michael Caine gives Larry the Cable Guy a run for his money, relegating goodie-four tires Lightning McQueen to third place. McQueen still claims his share of screen time. Indeed, he provides the motivation for the plot. Nevertheless, Tow Mater and a gray Aston Martin, voiced by Michael Caine, named Finn McMissile emerge as the leading cars. Unlike the racecars only plot for the original, ""Cars 2"" shifts its gears and combines the usual racing antics with a sophisticated plot about a devious effort to discredit alternative fuel sources. ",0
31,6.0,This felt more like a random animation studio's film than the mighty Pixar's. Cars 2 is seriously lacking in Pixar's trademark depth and maturity. The story is pretty weak and the humor is is not really there. This is probably the lowest point in the iconic studio's filmography.,0
32,8.0,"This is a Disney/Pixar sequel about hot-shot race car Lightening McQueen who travels to Japan with best friend Mater for the World Grand Prix. While McQueen tries to win the race, Mater gets himself caught in the path of Holly Shiftwell and Finn McMissile, spies on a mission to stop a sabotage plot created by old cars called ""lemons."" ",1
33,10.0,"Cars 2 is easily the best film from a usually unemotional, unoriginal studio -- Pixar -- that has finally mastered the art of cinema! This the most intelligent, emotional, and riveting movie since Pulp Fiction. The action is unique and exciting, the animation is stunning and pleasing, and the score is better than every other spy movie. Without all of these flawless technical achievements, Cars 2 would still stand out for its fabulous story and deep, complex characters.",1
34,3.0,"I truly hated watching ""Cars 2"" as it is not only a sequel no one other than John Lassiter wanted but it also has a plot that manages to squeeze all the joy out of the franchise. Additionally, it does something with Mater that I didn't think was possible...it made me hate him about as much as Jar-Jar Binks! Yes, this movie is that bad.",0
35,10.0,"I'm finding myself very disappointed by the generally critics about ""Cars 2"", and I found the nucleus of the issue the fact that Pixar's latest movies have had a very philosophical idea floating around (Wall-e, Up, Toy Story 3) and the ""Cars"" franchise it's not about that.",0
36,10.0,Cars 2 is not what I expected. It was better then I expected back in 2006 when CARS made it's debut it was aimed at younger children like my son who was 2 years old when he saw it in the theatre and it captured his attention. Now my don id 7 years old and his youngest brother is 2 years old and we took them to see CARS 2. They LOVED IT. Cars 2 is not made for adults it is made for kids pure and simple but Cars 2 grew up with it's audience. the theme is the same it is about friendship and being there for your friends and This time it is also about not being afraid to be yourself. The Story is not complicated which is good because it is a kids movie after all and those should never be too complicated. There is more action in this one then the first one and maybe a better story in this one then the first. The only drawback is no Paul Newman who sadly died before he could take his part as Doc Hudson . But We did Get Michael Caine as Finn Mcmissile a secret agent in the James Bond mold. The magic continues. See it and make your mind up for yourself Pixar didn't stumble when they made this flick. They grew up and brought more of the magic with them for us to enjoy.,1
37,4.0,'CARS 2': Two Stars (Out of Five) ,0
38,8.0,"My son loves this movie he's dead now,",0
39,10.0,"I take a completely opposite view than many of Cars 2: it's a good movie! So many complain of lack of plot development, dry characters, no scope, blah, blah, blah.",0
40,6.0,"I enjoyed this movie. It's not as good as the first one, but not many sequels are. But as sequels go, this one is pretty good.",1
41,10.0,The movie is very interesting.Because cars can speak so they are very pretty.You can watch this movie with your grandparents or your child because everybody can watch this movie.Cars is very funny movie.You can learn many things.And you should learn the result of the important events.The writers of the cars are very imaginative people. Because it's difficult work.My favorite car is Lightning McQueen.Ilove fast cars.So I love Lightning McQueen.It's the fastest car.He loves Sally.Sally is a blue car.It's very beautiful.Also there is a funny car.It's name is Mater.It want to be Lightning McQueen's best friend. The story is beautiful if you didn't watch cars you should watch immediately.,1
42,8.0,"Pixar have had better films, I will admit, but this was actually a good film. I saw this film yesterday, in London, and it was on the big screen and in 3d . I was very impressed by this film and it is very hard to say which one of the cars films was the best.",1
43,6.0,"I enjoy kids movies, I really do. But this fails to deliver a great story. Cars was a good movie with a great plot. But Cars 2 was a mix of stories. The sequels are never like the first one and this is not the exception.",0
44,8.0,"I personally enjoyed the movie very much... It was full of action and had the same old Pixar humor. The only things that critics said that was seriously wrong with the movie was the fact that they build to much on Mater's character... Mater's character in the first one provided comic relief for the movie. In Cars 2, they made the comic relief the main character. The entire movie was based around Mater and that is what made it funny. But for some people there was to much of him and not enough of the original Lightning McQueen. This is a valid point, but it doesn't ruin the movie.. I would suggest watching it for sure!",0
45,5.0,"Pixar Studios makes the best animation films out there, and they've been showing over and over again their elaborateness when making them. Sadly I saw that CARS 2 seemed more like a machinery for money, than a movie with an actual heart. The plot is thin and sadly uninspired, and the actions herein revolves around fast-paced dialog and fire and explosions. The original CARS had charm and atmosphere, and although it wasn't the best piece of Pixar, it had an all-and-all good standard. CARS 2 doesn't have it, and I found myself missing all the good contents that has become trademarks of Pixar's films. This may be a new low for the company and crew, so one can only hope that they'll bounce back and show us that they've still got it.",1
46,3.0,"What the hell is this? I'm surprised Pixar had any hand in the creation of this film. It plays like one of Disney's direct-to-DVD features. A sequel in name only. Cars was a disappointment to me, but I understood it aimed at a younger audience. Cars 2 does this also, but also includes fairly violent scenes, unforgivable stereotypes, and not a single laugh. They choose one of the side characters to be the lead this time around for God knows what reason. They choose the most annoying character of all. An absolute moron of a creation. Worst of all, it gives a message to kids that it's OK to be an ignorant obnoxious fool in other countries, and that it's fine if you're stupid. Why is Mater played out as sympathetic? He literally ruins everything. On top of that we have a plot where the idiot is seen as the hero. This has been done hundreds of times before, but never this poorly. Cars wasn't even an action film to begin with. A change of genre, putting an annoying sidekick as the lead, more terrible puns, and you have Cars 2. The only highlights are the races and action scenes, but at 1 hour and 47 minutes, they really outstay their welcome.",0
47,9.0,I have watched this movie and I would say that it is not as bad as some have written about it over here. It is quite good.,0
48,6.0,Starting where the previous one left of we meet Lightning McQueen completely settled and living in Radiator Springs. Life is good - there's racing events to be won and the company of friends to be enjoyed. During a race event in Japan the wheels of fate are set in motion and McQueen and Mater end up in what can only be described as a cloak and dagger operation. So far for the story.,1
49,7.0,"Cars 2 may be one of Pixar's weakest, but that's certainly the biggest weakness of them all. ",1
50,4.0,"When I go to see a Pixar movie I expect to be blown away. Cars 2 simply did not. There were many problems with Cars 2, mainly that the story strength just was not there. Yes it did have some funny moments but they were few and far between. The main problem with this movie however was that Pixar made Mater, voiced by Larry the Cable Guy, the main character. After 20 minutes into the movie I wanted to leave because of how annoying he was. Larry is annoying as a human, making him a the main character as a car is just stupid. It was honestly the only Pixar movie so far that I left feeling completely nothing. What a disappointment this was as this topped my summer movie list. What a disappointment...",0
51,4.0,"Even though Cars 2 is a Disney/Pixar production about espionage, it's sadly quite boring. I think part of the problem comes from the fact that they rely on most of the humor coming from Mater - and that doesn't work. Mater is like Tabasco sauce, a little bit is fine, but too much is overpowering. This movie just doesn't have the heart that other Pixar films have.",0
52,7.0,"I like these Cars movies and this one was just as good if not a tad better than the original! This time the directors John Lasseter and Brad Lewis bring a few new characters to the mix as in Francesco (an indy type car) who after Mater's ( this time voiced by Larry The Cable Guy) bating challenges Lightning McQueen (Owen Wilson) to race him in a championship race in his home country of Italy. Also new to the mix are Pixar's version of James Bond's 007, Finn Mcmissile (Michael Caine) and M Holly Shiftwell (Emily Mortimer) two British top super spies who find unknown and very hidden espionage talents within Mater's rusty parts. This second visiting with all the folks of Radiator Springs, brings us more of Mater then Lightning, which some have found annoying, i remember reading one critics review in which he wrote that Pixar had found their very own Jar Jar Binks. Well I for one like the Mater character and found he along with the little forklift that assists him at the garage only adds to the laughs. If you and your family loved the first one then you will definitely love this one as well. I love all the Pixar films and always say bravo to them upon every review!",1
53,5.0,Pixar animation has had a terrific run of films with a high emphasis on quality control. Cars was the one film to have had a decidedly mixed critical response but its international box office led to a sequel with Cars 2.,1
54,7.0,"One prominent notion stood out in my mind after watching ""Cars 2"" - it was the Energizer Bunny on speed, steroids, and any other drug that gives you superhuman endurance. From the opening shot where a British spy operative is communicating oil rig coordinates to suave James Bondesque agent Finn McMissile (voice of the ubiquitous Michael Caine) to the last shot in Radiator Springs where Gomer Pylesque tow truck Mater is hailed as a hero, ""Cars 2"" hits the ground running (or rather, racing) and almost never stops. Cars zipping around, racing, diving, skydiving, flying, the movie is seemingly an adrenaline junkie's dream. It was exciting, up to a point, then it eventually became too noisy and tiresome - like, some would say, a Transformers movie.",1
55,,"This film is about Lightning McQueen racing in the World Grand Prix, and during the process his best friend Mater unknowingly gets involved in covert spy operations.",1
56,7.0,"As many people mentioned before Cars is a movie that didn't deserved a sequel. I mean, talking cars is not the best idea to start with but somehow they managed to bring some emotions in part one. I remember that I was a little bored with the slow pace of the first Cars, but again they tried to connect the audience with the characters ( in my opinion McQueen is not a likable one). In the end Cars was good but it was missing something. Now, the sequel goes a completely different way, and first I thought that was a good and original move, but I also think that Mater has a lot of time on screen and frankly that is annoying ( it is the typical character that always screw things off but hey we love him because he has a big big heart and he will never let his friend down come on¡¡¡ that is so childlish and its okay for the kids, but we know that Pixar has made it to the top because they connect with kids and adults equally. Im not saying that you will have a bad time, because the movie its entertaining, but it lacks heart and genuine emotions. And that for a Pixar movie is just sad. Hopefully they deliver a better film next year.",0
57,6.0,"Cars 2 (2011): Dir: John Lasseter / Voices: Owen Wilson, Larry the Cable Guy, Michael Caine, Emily Mortimer, John Turturro: Exciting sequel to the original animated hit. This time the plot involves some secret agent cars and a big Grand Prix race where Lightning McQueen is up against major competition from Italy. Director John Lasseter brought the Toy Story films to life and here again he proves Pixar as a big profit by creating a sequel to Cars that is creative and entertaining. Owen Wilson again voices race car McQueen who returns home to Radiator Springs after several winnings. His return is welcomed by Mater the rusty tow truck whose free spirited red neck antics are often well intentioned but misfiring. When summoned to another challenge he is urged to bring Mater with him. Larry the Cable Guy voices Mater whose persona is scorned but he is also mistaken for an agent. This lands him in some amusing situations that he doesn't fully comprehend until he must save the day. Michael Caine and Emily Mortimer voice two agents who go through several near falls to bring down an evil car tycoon. Even they will have to rely on Mater to prevail when they cannot. John Turturro voices the main racing antagonist and the accent provides some amusing moments as Turturro sneers and charms his way to the finals. Beautifully animated with many funny moments, this film wisely attempts different story aspects through spy clichés. While it lacks the freshness and originality of the first film, families will likely engage in this rat race of recklessness and completely absurdity. Score: 6 / 10",0
58,,"Pixar had always treaded carefully when it came to follow up films, with only Toy Story getting the honor given its established fan base, and soon, Monsters Inc getting a prequel as well. As to why Cars warranted a second film would be anyone's guess, but I suppose the story allowed some bandwidth to break out of the small town of Radiator Springs and into the big leagues of an international racing circuit to the tune of a lot more merchandise and toys to make money from, that it perhaps proved to be irresistible.",1
59,3.0,"I just came back from the movie. It wouldn't be enough to say that the movie didn't live up to my expectations. It wouldn't be enough to say that this is, by far, the worst Pixar movie. I have to say more. I have to say that there aren't many redeemable qualities in Cars 2. But if I have to select the major problem of this movie is that Pixar has failed to its primary audience. This is a movie with a story extremely difficult to follow, and on top of that, illogic. This is a movie with dozens of explosions and shootings. This is a movie with a duration of almost two hours. You don't need to be a genius to figure out that a long complex illogic movie full of machine guns is not the best fit for the intended audience. I left the theatre thinking... don't these guys run focus groups? How do they come with a failure like this just a year after producing what I regard as the greatest animated movie of all times? They have proved many times that what they know what they do.",0
60,10.0,"I just can't understand why critics and some audience's are saying that this film is a bad movie when really it isn't? I watched it when I was younger and I really liked it, even to this very day I still think it is just as good as the other two films. I beleave I speak for all of PIXAR when I say this whole hatred towards the Cars franchise is appsolutley rediculous! and that something has to be done to put a stop to it all.",0
61,7.0,"Cars 2 is actually not a half-bad film as many people are claiming it to be. It's a sequel to the 2006's hit Pixar film, Cars. While Cars turned out to be weakest film Pixar has ever made, it still had a heart and a message. It was more about the drama and relationships between the characters rather than action. Unfortunately, this is the first Pixar film to lack that heart and to substitute it for plain action. As an action fan, I really liked this move. As a Pixar fan, I was wondering what the heck happened.",0
62,5.0,"Technically Cars 2 looks amazing, as all animated films do nowadays. There were times when I was looking at close ups of various automobile parts and I could've believed they were photos.",1
63,2.0,The nicest thing I can say about the Cars 2 is that it's not the worst movie of 2011it's only the biggest disappointment.,0
64,10.0,"This film seemed great for the plot on which it was placed , very different from one part which I thought was very childish but with a very beautiful teaching, love cars. Lightning Mcqueen my favorite part favorite Mater realizes how foolishly he has been acting. The criminals use the weapon on McQueen during the race, but nothing happens. Mater escapes to warn his friends of a bomb planted in McQueen's pit, but Finn and Holley find out that the bomb is actually planted in Mater's air-filter. They warn him about the bomb, but he flees to protect his friends. As a reward for his heroism, Mater receives an honorary knighthood from the Queen and returns home with his friends, where the cars from the World Grand Prix take part in the unofficial Radiator Springs race. Fillmore reveals that before the last race, Sarge replaced McQueen's Allinol with Fillmore's organic fuel (which prevented McQueen from being affected by the weapon). McMissile and Shiftwell arrive and invite Mater to join them in another spy mission, but he graciously turns it down. He does ask Shiftwell for a date when she returns which she accepts. He gets to keep the rockets they gave him earlier, which he now uses in the Radiator Springs race. Excited!!",1
65,2.0,"Last year, Pixar hit gold with Toy Story 3, which may be their crowning moment of glory. One particularly raved about scene (and understandably why) showed the toys being thrust face first into an inferno, trying their hardest to escape, but ultimately holding hands and coming to the realization that they are going to die. That scene became the most talked about scene in 2010's lists of summer blockbusters, on par with the brilliant fight scene in Inception where Arthur fights a man in a hotel hallway with shifting gravity. ",1
66,9.0,"It was not that bad, It was enjoyable and a fresh take through the world of cars with interesting and fun action and plots that greatly affects the ""mcqueen"" racing storyline.",1
67,3.0,"I have to say that I was completely disappointed by this movie. When I first read about the plot two years ago, I didn't think that a race around the world and having Larry the Mater Guy being mistaken for an international spy would work, but since it was being done by Pixar, and John Lasseter in particular, I'd give it a chance.",0
68,8.0,"I read some reviews and nearly missed watching the show of Cars2! Cars2 is a good, watchable, family entertainer with some great animation and a wholesome story line. I guess, people who did not like this movie were expecting some Bond/Bourne type fireworks? Well, if you are too, please do not. This is unadulterated animation with a sweet ending and a decent plot. In fact, bond fans will not even be disappointed by the action!",1
69,7.0,"An animation movie is worth what's worth that's all. But this one has a whirl of stunning images and scenes technically almost perfect and extremely efficient and impressive. The humanized cars are greatly expressive in terms of ""facial"" and ""body"" features and gestures that make us always forget they aren't people. Their movements look human indeed. And we don't see a single human being all through the movie as if the world was peopled with cars behaving like people and showing human feelings and thoughts, some of them being the ""bad"" and some others the ""good"" ones. There also several good humoured sequences like those performed by the tow van character, a really well conceived one. And the reproduction of cities like Paris, London and Italy are very realistic and beautiful almost looking like photos. And the story? Well the story the less important aspect of the movie as it often happens in animation movies. Something about the use of car fuel, the very modern duel between petrol and alternative less polluting fuels which in this story involve a fight between the ""goodies"" who defend the former against the ""baddies"" that try to discredit it in favour of petrol by means of several criminal and violent actions. If you go to see this movie you'll spend a pleasant time having a visual very effective entertainment",1
70,5.0,"Pixar is arguably the last remaining film company with a perfect track record. From Toy Story to Toy Story 3, each of their films had been met with grand acclaim and multiple Academy Awards. However, I can safely say the perfect track record ends this month. Cars 2 is a bafflingly disappointing movie that tastes even more bitter since its coming from Pixar, the makers of the best computer-animated films of all-time. Everything that has made Pixar movies range from decent to incredible to perfect was neglected here: from the mediocre script, to the lack of heart, to the lack of humor, right down to even commercializing their film a bit with some awkward product placements and a multitude of new characters that provide nothing more than just providing more toys to sell. Cars 2 was totally unnecessary, and just didn't deliver in any way shape or form---except for the animation.",0
71,6.0,I like the direction Pixar decided to go with Cars 2. Turning it into a globe-trotting spy flick is a fun and interesting way to continue the story without having to retread anything that happened in the first movie. ,0
72,5.0,"On the surface, it didn't seem like there was much cause for a direct sequel to this franchise, but given their track record I had to give Pixar the benefit of the doubt. In reality, it didn't take long for those early worries to be confirmed. This is like a jumbo-sized TV episode with incredible production values but a weak, redundant script. Where the original was, clearly, the worst of Pixar's properties, at least it had an honest message at heart; that the abundance of interstates and high speed traffic has ruined the necessity and charm of small-town America, at once mourning and celebrating that lost taste of cultural charm. By comparison, there's really no reason for Cars 2 to exist. It's a straight-up Saturday morning cartoon, shifting from caper to caper without the benefit of a discernible moral. And while there's really nothing wrong with that - there's an insatiable need for kid's fodder on the big screen, certainly - it's depressing to see it coming from the same company responsible for generation-transcending classics like Monsters Inc., Toy Story and Up. While it'll undoubtedly sell plenty of toys, this was the wrong movie at the wrong time for Pixar, and a rare instance of the studio losing ground to the competition.",0
73,10.0,"This is basically a 007 movie with cars instead of people, so take it as that. Thats why some people dont get it.",0
74,5.0,"The original 'Cars' was okay. An innovative, fresh, humorous and peculiar approach on an animated movie. Although with flaws, at least it had some soul and character.",0
75,10.0,"Well, many people describes Cars 2 as ""disappointment"". I don't think so. As a Pixar movie, it might not be as good as others, but still it's a great film. Perhaps we expect Pixar too much. After the year of 2008, we had wanted to see next Pixar film even better than Wall-E(I think it's the best of all). But can it be easy? Recently I've seen a lot of Hollywood cartoon movies. Among them were some wonderful films, also boring ones. Cars(1%2) is special, which makes me feel totally differently from any other one. The character McQueen impresses me deeply and the relationship between he and Mater is as fantastic as well. I had expected Cars 2 could get a rate of 7.5, at least 7. But it only gets 6.4! Even lower than Turbo(6.5, DreamWorks Cartoon). Strange!",1
76,6.0,"Cars 2 is the Pixar movie you think you hate but it is actually kind of okay. I wasn't ""very disappointed"" as a lot of other people were, but I wasn't amazed. The animation is great but the story was poor. It had all of this spy nonsense and Mater was the protagonist. That's what I didn't like about the movie. The Tokyo race was a lot of fun despite those ""crashes"" from the cars. I'll say that it was an ""average"" movie.",0
77,8.0,"So yesterday I decided to hit the latest addition to the Pixar Family Cars 2, and see if Pixar could still make a good sequel. I'm happy to say that Pixar has once again crafted a fun, adventurous, and entertaining film that will please a lot of fans of the studio's work. However, I must admit that I was surprised by this movie is the amount of maturity in this film and the fact that it is only rated G, but we'll talk about that later.",1
78,10.0,"It is true that this film is not like others Pixar films. But it is not acctualy so bad. Many review-writers is telling that this film is huge disappointment,and I think it is not true. I think that expectations was too big.",0
79,3.0,"Cars 2 isn't just a mediocre or bad film, it is also mildly offensive in how dumb it is.",0
80,1.0,"As an ardent fan of the first Cars, I was shocked at what an absolute mess this movie is. I was prepared for a certain level of disappointment from the trailers, but I didn't expect the sheer second-rate train wreck that is this movie. All the heart of the first film has been chucked out the window on the way to cashing in on merchandising possibilities.",0
81,7.0,"I went into this with much lower expectations than supposed to, this was a genuinely fun movie. But perhaps the fact that it's just fun and comedy may be the reason it doesn't succeed as well as the original cars. Now love him or hate him, Mater is a great side character, Cars 2 turns him into a main character and that's always a risk. Resulting in a much more lighthearted movie, focused on humor and slapstick comedy. A simpler movie.",1
82,3.0,"I can't believe I'm saying this about a Pixar film, but ""Cars 2"" is a monumental waste of talent and technology. And what concerns me most is that what this movie gets wrong is the most important thing Pixar has always gotten right.",0
83,6.0,It seems that not even Pixar is infallible.,0
84,8.0,"I was really hoping that Cars 2 would score big like the first movie. The first movie is my favorite Pixar film, which maybe strange to some. It took in the lowest box office revenue out of all the films, and it is rated only a 74% on Rotten Tomatoes. Cars is true beauty in every category. Amazing colors, very heartfelt story, fifties nostalgia, amazing characters, and a soundtrack to die for.",1
